,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,TIMESTAMP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP
0,"x: 256.0169677734375
y: 247.20181274414062
z: -0.2622489929199219
visibility: 0.9999914169311523
","x: 258.5611572265625
y: 242.1452178955078
z: -0.2471347153186798
visibility: 0.9999680519104004
","x: 259.81658935546875
y: 242.58042907714844
z: -0.24714751541614532
visibility: 0.9999674558639526
","x: 261.1857604980469
y: 243.0410614013672
z: -0.24712803959846497
visibility: 0.9999665021896362
","x: 254.38833618164062
y: 241.18572998046875
z: -0.24904868006706238
visibility: 0.9999682903289795
","x: 252.9438934326172
y: 240.93865966796875
z: -0.24906465411186218
visibility: 0.999967098236084
","x: 251.47564697265625
y: 240.7494354248047
z: -0.24906568229198456
visibility: 0.9999637603759766
","x: 263.62860107421875
y: 248.15782165527344
z: -0.15250976383686066
visibility: 0.9999022483825684
","x: 248.92376708984375
y: 245.18455505371094
z: -0.16413086652755737
visibility: 0.9999165534973145
","x: 258.3490905761719
y: 255.98141479492188
z: -0.2268611490726471
visibility: 0.9999809265136719
","x: 252.63644409179688
y: 254.43051147460938
z: -0.23021993041038513
visibility: 0.9999817609786987
","x: 274.1297607421875
y: 289.05438232421875
z: -0.0938805341720581
visibility: 0.9999494552612305
","x: 235.72389221191406
y: 287.5751647949219
z: -0.09193046391010284
visibility: 0.9999319314956665
","x: 280.08770751953125
y: 337.12078857421875
z: -0.0488194115459919
visibility: 0.9916278123855591
","x: 229.75924682617188
y: 337.7647399902344
z: -0.049805328249931335
visibility: 0.9771658182144165
","x: 278.7290344238281
y: 382.5189208984375
z: -0.123541459441185
visibility: 0.9836992025375366
","x: 228.49021911621094
y: 378.5885925292969
z: -0.12057782709598541
visibility: 0.9498430490493774
","x: 280.03118896484375
y: 397.63140869140625
z: -0.1474447101354599
visibility: 0.9618858098983765
","x: 227.19798278808594
y: 393.4243469238281
z: -0.14370906352996826
visibility: 0.9099831581115723
","x: 276.92279052734375
y: 397.1219482421875
z: -0.1744307279586792
visibility: 0.9644008278846741
","x: 229.33200073242188
y: 392.98504638671875
z: -0.17083019018173218
visibility: 0.9147321581840515
","x: 275.7499084472656
y: 392.8350524902344
z: -0.1351972371339798
visibility: 0.9547843337059021
","x: 230.56787109375
y: 388.43829345703125
z: -0.1326349824666977
visibility: 0.9007601141929626
","x: 264.97357177734375
y: 383.64404296875
z: 0.0008285403018817306
visibility: 0.9996263980865479
","x: 242.6805419921875
y: 383.3275146484375
z: -0.0008714956929907203
visibility: 0.9996875524520874
","x: 260.6730041503906
y: 453.2113342285156
z: 0.0332634337246418
visibility: 0.9907327890396118
","x: 240.9596710205078
y: 452.3428649902344
z: 0.009438363835215569
visibility: 0.9924198985099792
","x: 259.0669860839844
y: 514.7587890625
z: 0.1542184203863144
visibility: 0.9910679459571838
","x: 235.967529296875
y: 513.814453125
z: 0.13487844169139862
visibility: 0.9901763796806335
","x: 257.3189392089844
y: 524.8223266601562
z: 0.15996842086315155
visibility: 0.9308027029037476
","x: 237.277587890625
y: 523.7523193359375
z: 0.14073768258094788
visibility: 0.8607689142227173
","x: 262.6226806640625
y: 534.8629150390625
z: 0.06182538717985153
visibility: 0.9866525530815125
","x: 234.7831268310547
y: 533.099365234375
z: 0.037596166133880615
visibility: 0.9833828806877136
",3.596104145050049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"x: 256.0169677734375
y: 247.20181274414062
z: -0.2622489929199219
visibility: 0.9999914169311523
","x: 258.5611572265625
y: 242.1452178955078
z: -0.2471347153186798
visibility: 0.9999680519104004
","x: 259.81658935546875
y: 242.58042907714844
z: -0.24714751541614532
visibility: 0.9999674558639526
","x: 261.1857604980469
y: 243.0410614013672
z: -0.24712803959846497
visibility: 0.9999665021896362
","x: 254.38833618164062
y: 241.18572998046875
z: -0.24904868006706238
visibility: 0.9999682903289795
","x: 252.9438934326172
y: 240.93865966796875
z: -0.24906465411186218
visibility: 0.999967098236084
","x: 251.47564697265625
y: 240.7494354248047
z: -0.24906568229198456
visibility: 0.9999637603759766
","x: 263.62860107421875
y: 248.15782165527344
z: -0.15250976383686066
visibility: 0.9999022483825684
","x: 248.92376708984375
y: 245.18455505371094
z: -0.16413086652755737
visibility: 0.9999165534973145
","x: 258.3490905761719
y: 255.98141479492188
z: -0.2268611490726471
visibility: 0.9999809265136719
","x: 252.63644409179688
y: 254.43051147460938
z: -0.23021993041038513
visibility: 0.9999817609786987
","x: 274.1297607421875
y: 289.05438232421875
z: -0.0938805341720581
visibility: 0.9999494552612305
","x: 235.72389221191406
y: 287.5751647949219
z: -0.09193046391010284
visibility: 0.9999319314956665
","x: 280.08770751953125
y: 337.12078857421875
z: -0.0488194115459919
visibility: 0.9916278123855591
","x: 229.75924682617188
y: 337.7647399902344
z: -0.049805328249931335
visibility: 0.9771658182144165
","x: 278.7290344238281
y: 382.5189208984375
z: -0.123541459441185
visibility: 0.9836992025375366
","x: 228.49021911621094
y: 378.5885925292969
z: -0.12057782709598541
visibility: 0.9498430490493774
","x: 280.03118896484375
y: 397.63140869140625
z: -0.1474447101354599
visibility: 0.9618858098983765
","x: 227.19798278808594
y: 393.4243469238281
z: -0.14370906352996826
visibility: 0.9099831581115723
","x: 276.92279052734375
y: 397.1219482421875
z: -0.1744307279586792
visibility: 0.9644008278846741
","x: 229.33200073242188
y: 392.98504638671875
z: -0.17083019018173218
visibility: 0.9147321581840515
","x: 275.7499084472656
y: 392.8350524902344
z: -0.1351972371339798
visibility: 0.9547843337059021
","x: 230.56787109375
y: 388.43829345703125
z: -0.1326349824666977
visibility: 0.9007601141929626
","x: 264.97357177734375
y: 383.64404296875
z: 0.0008285403018817306
visibility: 0.9996263980865479
","x: 242.6805419921875
y: 383.3275146484375
z: -0.0008714956929907203
visibility: 0.9996875524520874
","x: 260.6730041503906
y: 453.2113342285156
z: 0.0332634337246418
visibility: 0.9907327890396118
","x: 240.9596710205078
y: 452.3428649902344
z: 0.009438363835215569
visibility: 0.9924198985099792
","x: 259.0669860839844
y: 514.7587890625
z: 0.1542184203863144
visibility: 0.9910679459571838
","x: 235.967529296875
y: 513.814453125
z: 0.13487844169139862
visibility: 0.9901763796806335
","x: 257.3189392089844
y: 524.8223266601562
z: 0.15996842086315155
visibility: 0.9308027029037476
","x: 237.277587890625
y: 523.7523193359375
z: 0.14073768258094788
visibility: 0.8607689142227173
","x: 262.6226806640625
y: 534.8629150390625
z: 0.06182538717985153
visibility: 0.9866525530815125
","x: 234.7831268310547
y: 533.099365234375
z: 0.037596166133880615
visibility: 0.9833828806877136
",3.596104145050049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"x: 256.0824890136719
y: 246.73194885253906
z: -0.2647464871406555
visibility: 0.9999913573265076
","x: 258.561767578125
y: 241.8795166015625
z: -0.2497846782207489
visibility: 0.999967634677887
","x: 259.8279724121094
y: 242.379150390625
z: -0.2498011291027069
visibility: 0.9999669790267944
","x: 261.2183837890625
y: 242.90260314941406
z: -0.24979087710380554
visibility: 0.9999662041664124
","x: 254.40594482421875
y: 240.82862854003906
z: -0.25225895643234253
visibility: 0.9999680519104004
","x: 252.9493408203125
y: 240.6399688720703
z: -0.2522805333137512
visibility: 0.9999668598175049
","x: 251.47439575195312
y: 240.5035400390625
z: -0.25229260325431824
visibility: 0.9999635815620422
","x: 263.6561584472656
y: 248.03994750976562
z: -0.1557740867137909
visibility: 0.9999011754989624
","x: 248.9042205810547
y: 245.0418701171875
z: -0.1699073314666748
visibility: 0.9999160766601562
","x: 258.3785705566406
y: 255.70919799804688
z: -0.22950546443462372
visibility: 0.9999809861183167
","x: 252.80267333984375
y: 254.32308959960938
z: -0.23361656069755554
visibility: 0.9999818205833435
","x: 273.86669921875
y: 288.835693359375
z: -0.09537756443023682
visibility: 0.9999505877494812
","x: 235.72390747070312
y: 287.2330017089844
z: -0.10019407421350479
visibility: 0.9999321103096008
","x: 279.8825988769531
y: 336.2676696777344
z: -0.04844219237565994
visibility: 0.9917274117469788
","x: 229.44044494628906
y: 336.87213134765625
z: -0.06249507516622543
visibility: 0.9773257374763489
","x: 278.7533874511719
y: 380.71295166015625
z: -0.11750813573598862
visibility: 0.9838237762451172
","x: 228.38987731933594
y: 378.58935546875
z: -0.12921102344989777
visibility: 0.9485951066017151
","x: 280.0284423828125
y: 395.8124084472656
z: -0.13915017247200012
visibility: 0.9620249271392822
","x: 227.1551513671875
y: 393.7149353027344
z: -0.15110424160957336
visibility: 0.9076582193374634
","x: 276.92431640625
y: 394.9304504394531
z: -0.1656724512577057
visibility: 0.96457839012146
","x: 229.33184814453125
y: 393.4187316894531
z: -0.1779535412788391
visibility: 0.9124253988265991
","x: 275.7590026855469
y: 391.1361083984375
z: -0.12855438888072968
visibility: 0.9549329280853271
","x: 230.55967712402344
y: 388.8216857910156
z: -0.1407962590456009
visibility: 0.8979284763336182
","x: 264.809326171875
y: 382.5198059082031
z: 0.002198808128014207
visibility: 0.9996237754821777
","x: 242.61732482910156
y: 381.6964111328125
z: -0.0022508243564516306
visibility: 0.9996781945228577
","x: 260.5393371582031
y: 452.93499755859375
z: 0.030085626989603043
visibility: 0.9906620979309082
","x: 240.9847869873047
y: 451.9328308105469
z: 0.004442264791578054
visibility: 0.9923770427703857
","x: 258.98431396484375
y: 515.1618041992188
z: 0.13969218730926514
visibility: 0.9911268353462219
","x: 235.93199157714844
y: 513.709228515625
z: 0.12793876230716705
visibility: 0.9901384711265564
","x: 257.16021728515625
y: 524.8388061523438
z: 0.14396025240421295
visibility: 0.9307225346565247
","x: 237.01849365234375
y: 523.4624633789062
z: 0.13353724777698517
visibility: 0.8580058813095093
","x: 262.6249084472656
y: 535.2054443359375
z: 0.04335712641477585
visibility: 0.9867029786109924
","x: 235.07540893554688
y: 533.1746215820312
z: 0.029233047738671303
visibility: 0.9833419322967529
",4.232936382293701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"x: 256.0824890136719
y: 246.73194885253906
z: -0.2647464871406555
visibility: 0.9999913573265076
","x: 258.561767578125
y: 241.8795166015625
z: -0.2497846782207489
visibility: 0.999967634677887
","x: 259.8279724121094
y: 242.379150390625
z: -0.2498011291027069
visibility: 0.9999669790267944
","x: 261.2183837890625
y: 242.90260314941406
z: -0.24979087710380554
visibility: 0.9999662041664124
","x: 254.40594482421875
y: 240.82862854003906
z: -0.25225895643234253
visibility: 0.9999680519104004
","x: 252.9493408203125
y: 240.6399688720703
z: -0.2522805333137512
visibility: 0.9999668598175049
","x: 251.47439575195312
y: 240.5035400390625
z: -0.25229260325431824
visibility: 0.9999635815620422
","x: 263.6561584472656
y: 248.03994750976562
z: -0.1557740867137909
visibility: 0.9999011754989624
","x: 248.9042205810547
y: 245.0418701171875
z: -0.1699073314666748
visibility: 0.9999160766601562
","x: 258.3785705566406
y: 255.70919799804688
z: -0.22950546443462372
visibility: 0.9999809861183167
","x: 252.80267333984375
y: 254.32308959960938
z: -0.23361656069755554
visibility: 0.9999818205833435
","x: 273.86669921875
y: 288.835693359375
z: -0.09537756443023682
visibility: 0.9999505877494812
","x: 235.72390747070312
y: 287.2330017089844
z: -0.10019407421350479
visibility: 0.9999321103096008
","x: 279.8825988769531
y: 336.2676696777344
z: -0.04844219237565994
visibility: 0.9917274117469788
","x: 229.44044494628906
y: 336.87213134765625
z: -0.06249507516622543
visibility: 0.9773257374763489
","x: 278.7533874511719
y: 380.71295166015625
z: -0.11750813573598862
visibility: 0.9838237762451172
","x: 228.38987731933594
y: 378.58935546875
z: -0.12921102344989777
visibility: 0.9485951066017151
","x: 280.0284423828125
y: 395.8124084472656
z: -0.13915017247200012
visibility: 0.9620249271392822
","x: 227.1551513671875
y: 393.7149353027344
z: -0.15110424160957336
visibility: 0.9076582193374634
","x: 276.92431640625
y: 394.9304504394531
z: -0.1656724512577057
visibility: 0.96457839012146
","x: 229.33184814453125
y: 393.4187316894531
z: -0.1779535412788391
visibility: 0.9124253988265991
","x: 275.7590026855469
y: 391.1361083984375
z: -0.12855438888072968
visibility: 0.9549329280853271
","x: 230.55967712402344
y: 388.8216857910156
z: -0.1407962590456009
visibility: 0.8979284763336182
","x: 264.809326171875
y: 382.5198059082031
z: 0.002198808128014207
visibility: 0.9996237754821777
","x: 242.61732482910156
y: 381.6964111328125
z: -0.0022508243564516306
visibility: 0.9996781945228577
","x: 260.5393371582031
y: 452.93499755859375
z: 0.030085626989603043
visibility: 0.9906620979309082
","x: 240.9847869873047
y: 451.9328308105469
z: 0.004442264791578054
visibility: 0.9923770427703857
","x: 258.98431396484375
y: 515.1618041992188
z: 0.13969218730926514
visibility: 0.9911268353462219
","x: 235.93199157714844
y: 513.709228515625
z: 0.12793876230716705
visibility: 0.9901384711265564
","x: 257.16021728515625
y: 524.8388061523438
z: 0.14396025240421295
visibility: 0.9307225346565247
","x: 237.01849365234375
y: 523.4624633789062
z: 0.13353724777698517
visibility: 0.8580058813095093
","x: 262.6249084472656
y: 535.2054443359375
z: 0.04335712641477585
visibility: 0.9867029786109924
","x: 235.07540893554688
y: 533.1746215820312
z: 0.029233047738671303
visibility: 0.9833419322967529
",4.232936382293701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"x: 256.57672119140625
y: 246.7516326904297
z: -0.28115206956863403
visibility: 0.9999916553497314
","x: 258.82928466796875
y: 241.889404296875
z: -0.2663975954055786
visibility: 0.9999685883522034
","x: 260.1795349121094
y: 242.4075164794922
z: -0.26641255617141724
visibility: 0.9999679327011108
","x: 261.5433044433594
y: 242.95518493652344
z: -0.26640936732292175
visibility: 0.9999672770500183
","x: 254.7398681640625
y: 240.8097686767578
z: -0.2693229019641876
visibility: 0.999968945980072
","x: 253.17930603027344
y: 240.6147918701172
z: -0.2693497836589813
visibility: 0.9999677538871765
","x: 251.61358642578125
y: 240.48696899414062
z: -0.2693612277507782
visibility: 0.9999645948410034
","x: 263.8428039550781
y: 248.0413055419922
z: -0.16943247616291046
visibility: 0.9999048113822937
","x: 248.9271697998047
y: 245.031982421875
z: -0.18527886271476746
visibility: 0.9999186992645264
","x: 258.55206298828125
y: 255.7361602783203
z: -0.2443394660949707
visibility: 0.9999817609786987
","x: 253.24781799316406
y: 254.43968200683594
z: -0.24904295802116394
visibility: 0.999982476234436
","x: 273.81585693359375
y: 288.607666015625
z: -0.10367618501186371
visibility: 0.9999533295631409
","x: 235.8350830078125
y: 286.876708984375
z: -0.1111975908279419
visibility: 0.9999337196350098
","x: 279.8856201171875
y: 335.2746887207031
z: -0.05449763685464859
visibility: 0.9919953942298889
","x: 229.39146423339844
y: 335.646484375
z: -0.07296919077634811
visibility: 0.9778364896774292
","x: 278.8440856933594
y: 379.6499328613281
z: -0.12760983407497406
visibility: 0.9843156337738037
","x: 228.42715454101562
y: 378.08056640625
z: -0.14267636835575104
visibility: 0.9485302567481995
","x: 280.0350341796875
y: 394.7381591796875
z: -0.15044020116329193
visibility: 0.9629392027854919
","x: 227.18524169921875
y: 393.6578674316406
z: -0.1657799631357193
visibility: 0.9071621298789978
","x: 276.9256896972656
y: 393.7127990722656
z: -0.17790579795837402
visibility: 0.9654650092124939
","x: 229.4878692626953
y: 393.34674072265625
z: -0.19338233768939972
visibility: 0.9119231104850769
","x: 275.76806640625
y: 390.0989990234375
z: -0.1390429139137268
visibility: 0.9559328556060791
","x: 230.7762451171875
y: 388.58636474609375
z: -0.15458150207996368
visibility: 0.897049605846405
","x: 264.7110290527344
y: 381.8993835449219
z: 0.0026758285239338875
visibility: 0.999629557132721
","x: 242.61520385742188
y: 380.7283935546875
z: -0.0027261723298579454
visibility: 0.9996759295463562
","x: 260.5137023925781
y: 452.5928955078125
z: 0.02792053483426571
visibility: 0.99079430103302
","x: 241.0420379638672
y: 451.50091552734375
z: 0.003575808135792613
visibility: 0.9924527406692505
","x: 258.9461975097656
y: 515.2649536132812
z: 0.14293105900287628
visibility: 0.9912735223770142
","x: 235.91683959960938
y: 513.5264892578125
z: 0.12808212637901306
visibility: 0.9902596473693848
","x: 257.05126953125
y: 524.7869262695312
z: 0.14781351387500763
visibility: 0.9308664798736572
","x: 236.9380645751953
y: 523.1029663085938
z: 0.13399331271648407
visibility: 0.8570437431335449
","x: 262.635009765625
y: 535.5588989257812
z: 0.04653346911072731
visibility: 0.9869011640548706
","x: 235.2279510498047
y: 533.2959594726562
z: 0.030604517087340355
visibility: 0.9835672378540039
",4.380125522613525,"x: 279.2371826171875
y: 378.32177734375
z: 0.0
","x: 275.74334716796875
y: 382.5999450683594
z: -0.0022267098538577557
","x: 273.9131164550781
y: 389.0592041015625
z: -0.0022418592125177383
","x: 273.2723083496094
y: 395.6372375488281
z: -0.0015962758334353566
","x: 272.75640869140625
y: 400.4685974121094
z: -0.0005838085198774934
","x: 277.23345947265625
y: 395.335205078125
z: -0.0021687543485313654
","x: 275.7450256347656
y: 404.62823486328125
z: -0.0014261328615248203
","x: 274.015625
y: 408.5139465332031
z: -3.1607105483999476e-05
","x: 272.8138122558594
y: 411.24090576171875
z: 0.0011514537036418915
","x: 279.5201721191406
y: 396.0461120605469
z: -0.0007750213844701648
","x: 278.2472229003906
y: 405.2119140625
z: 0.0007812457042746246
","x: 276.3120422363281
y: 407.763916015625
z: 0.0025327634066343307
","x: 275.1962890625
y: 409.0606994628906
z: 0.003665073774755001
","x: 280.88983154296875
y: 395.81768798828125
z: 0.000533553131390363
","x: 279.8169860839844
y: 403.9908142089844
z: 0.0017835103208199143
","x: 278.09197998046875
y: 404.6896057128906
z: 0.0028719778638333082
","x: 276.96685791015625
y: 403.8924560546875
z: 0.0035147438757121563
","x: 281.5721130371094
y: 394.92291259765625
z: 0.00156032619997859
","x: 280.6528625488281
y: 401.87664794921875
z: 0.0020094376523047686
","x: 279.1432800292969
y: 403.5680847167969
z: 0.00247261393815279
","x: 277.9322204589844
y: 403.3262939453125
z: 0.0030673323199152946
",,,,,,,,,,,,,,,,,,,,,
5,"x: 256.57672119140625
y: 246.7516326904297
z: -0.28115206956863403
visibility: 0.9999916553497314
","x: 258.82928466796875
y: 241.889404296875
z: -0.2663975954055786
visibility: 0.9999685883522034
","x: 260.1795349121094
y: 242.4075164794922
z: -0.26641255617141724
visibility: 0.9999679327011108
","x: 261.5433044433594
y: 242.95518493652344
z: -0.26640936732292175
visibility: 0.9999672770500183
","x: 254.7398681640625
y: 240.8097686767578
z: -0.2693229019641876
visibility: 0.999968945980072
","x: 253.17930603027344
y: 240.6147918701172
z: -0.2693497836589813
visibility: 0.9999677538871765
","x: 251.61358642578125
y: 240.48696899414062
z: -0.2693612277507782
visibility: 0.9999645948410034
","x: 263.8428039550781
y: 248.0413055419922
z: -0.16943247616291046
visibility: 0.9999048113822937
","x: 248.9271697998047
y: 245.031982421875
z: -0.18527886271476746
visibility: 0.9999186992645264
","x: 258.55206298828125
y: 255.7361602783203
z: -0.2443394660949707
visibility: 0.9999817609786987
","x: 253.24781799316406
y: 254.43968200683594
z: -0.24904295802116394
visibility: 0.999982476234436
","x: 273.81585693359375
y: 288.607666015625
z: -0.10367618501186371
visibility: 0.9999533295631409
","x: 235.8350830078125
y: 286.876708984375
z: -0.1111975908279419
visibility: 0.9999337196350098
","x: 279.8856201171875
y: 335.2746887207031
z: -0.05449763685464859
visibility: 0.9919953942298889
","x: 229.39146423339844
y: 335.646484375
z: -0.07296919077634811
visibility: 0.9778364896774292
","x: 278.8440856933594
y: 379.6499328613281
z: -0.12760983407497406
visibility: 0.9843156337738037
","x: 228.42715454101562
y: 378.08056640625
z: -0.14267636835575104
visibility: 0.9485302567481995
","x: 280.0350341796875
y: 394.7381591796875
z: -0.15044020116329193
visibility: 0.9629392027854919
","x: 227.18524169921875
y: 393.6578674316406
z: -0.1657799631357193
visibility: 0.9071621298789978
","x: 276.9256896972656
y: 393.7127990722656
z: -0.17790579795837402
visibility: 0.9654650092124939
","x: 229.4878692626953
y: 393.34674072265625
z: -0.19338233768939972
visibility: 0.9119231104850769
","x: 275.76806640625
y: 390.0989990234375
z: -0.1390429139137268
visibility: 0.9559328556060791
","x: 230.7762451171875
y: 388.58636474609375
z: -0.15458150207996368
visibility: 0.897049605846405
","x: 264.7110290527344
y: 381.8993835449219
z: 0.0026758285239338875
visibility: 0.999629557132721
","x: 242.61520385742188
y: 380.7283935546875
z: -0.0027261723298579454
visibility: 0.9996759295463562
","x: 260.5137023925781
y: 452.5928955078125
z: 0.02792053483426571
visibility: 0.99079430103302
","x: 241.0420379638672
y: 451.50091552734375
z: 0.003575808135792613
visibility: 0.9924527406692505
","x: 258.9461975097656
y: 515.2649536132812
z: 0.14293105900287628
visibility: 0.9912735223770142
","x: 235.91683959960938
y: 513.5264892578125
z: 0.12808212637901306
visibility: 0.9902596473693848
","x: 257.05126953125
y: 524.7869262695312
z: 0.14781351387500763
visibility: 0.9308664798736572
","x: 236.9380645751953
y: 523.1029663085938
z: 0.13399331271648407
visibility: 0.8570437431335449
","x: 262.635009765625
y: 535.5588989257812
z: 0.04653346911072731
visibility: 0.9869011640548706
","x: 235.2279510498047
y: 533.2959594726562
z: 0.030604517087340355
visibility: 0.9835672378540039
",4.380125522613525,"x: 279.2371826171875
y: 378.32177734375
z: 0.0
","x: 275.74334716796875
y: 382.5999450683594
z: -0.0022267098538577557
","x: 273.9131164550781
y: 389.0592041015625
z: -0.0022418592125177383
","x: 273.2723083496094
y: 395.6372375488281
z: -0.0015962758334353566
","x: 272.75640869140625
y: 400.4685974121094
z: -0.0005838085198774934
","x: 277.23345947265625
y: 395.335205078125
z: -0.0021687543485313654
","x: 275.7450256347656
y: 404.62823486328125
z: -0.0014261328615248203
","x: 274.015625
y: 408.5139465332031
z: -3.1607105483999476e-05
","x: 272.8138122558594
y: 411.24090576171875
z: 0.0011514537036418915
","x: 279.5201721191406
y: 396.0461120605469
z: -0.0007750213844701648
","x: 278.2472229003906
y: 405.2119140625
z: 0.0007812457042746246
","x: 276.3120422363281
y: 407.763916015625
z: 0.0025327634066343307
","x: 275.1962890625
y: 409.0606994628906
z: 0.003665073774755001
","x: 280.88983154296875
y: 395.81768798828125
z: 0.000533553131390363
","x: 279.8169860839844
y: 403.9908142089844
z: 0.0017835103208199143
","x: 278.09197998046875
y: 404.6896057128906
z: 0.0028719778638333082
","x: 276.96685791015625
y: 403.8924560546875
z: 0.0035147438757121563
","x: 281.5721130371094
y: 394.92291259765625
z: 0.00156032619997859
","x: 280.6528625488281
y: 401.87664794921875
z: 0.0020094376523047686
","x: 279.1432800292969
y: 403.5680847167969
z: 0.00247261393815279
","x: 277.9322204589844
y: 403.3262939453125
z: 0.0030673323199152946
",,,,,,,,,,,,,,,,,,,,,
