,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,TIMESTAMP,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2
0,"x: 239.8824462890625
y: 255.72479248046875
z: -0.2391531765460968
visibility: 0.9999527931213379
","x: 241.14427185058594
y: 251.91265869140625
z: -0.22310948371887207
visibility: 0.999890923500061
","x: 242.1861114501953
y: 252.31964111328125
z: -0.22310277819633484
visibility: 0.9998732805252075
","x: 243.30404663085938
y: 252.74024963378906
z: -0.22308950126171112
visibility: 0.9998743534088135
","x: 238.1287078857422
y: 250.8348388671875
z: -0.22572752833366394
visibility: 0.999889612197876
","x: 236.78675842285156
y: 250.69732666015625
z: -0.2257421910762787
visibility: 0.9998711347579956
","x: 235.39561462402344
y: 250.54302978515625
z: -0.2257125824689865
visibility: 0.9998729228973389
","x: 245.04501342773438
y: 257.220703125
z: -0.12210867553949356
visibility: 0.9997509121894836
","x: 232.19944763183594
y: 254.8921356201172
z: -0.13719286024570465
visibility: 0.9997219443321228
","x: 241.4730224609375
y: 263.6749572753906
z: -0.20128211379051208
visibility: 0.9999147653579712
","x: 236.95956420898438
y: 262.70758056640625
z: -0.20566019415855408
visibility: 0.999935507774353
","x: 252.79672241210938
y: 291.81048583984375
z: -0.06408188492059708
visibility: 0.9999306201934814
","x: 220.39794921875
y: 288.3726806640625
z: -0.07699570059776306
visibility: 0.9998296499252319
","x: 263.360107421875
y: 327.7174072265625
z: -0.07930286228656769
visibility: 0.9940165281295776
","x: 211.1769561767578
y: 325.6849365234375
z: -0.12965600192546844
visibility: 0.9887691736221313
","x: 256.0172424316406
y: 349.8837890625
z: -0.20792320370674133
visibility: 0.9935005307197571
","x: 219.3836669921875
y: 343.42034912109375
z: -0.2901282012462616
visibility: 0.9763594269752502
","x: 253.84068298339844
y: 359.4162292480469
z: -0.2460186779499054
visibility: 0.9824215769767761
","x: 221.17982482910156
y: 354.1688537597656
z: -0.33080849051475525
visibility: 0.9516890645027161
","x: 251.3914794921875
y: 356.2527770996094
z: -0.26348963379859924
visibility: 0.9830089211463928
","x: 224.65347290039062
y: 351.4862365722656
z: -0.33961376547813416
visibility: 0.9514249563217163
","x: 251.44944763183594
y: 353.0525207519531
z: -0.21718983352184296
visibility: 0.9743173122406006
","x: 224.77239990234375
y: 348.13800048828125
z: -0.296833872795105
visibility: 0.9342009425163269
","x: 245.150390625
y: 376.08990478515625
z: 0.005325905978679657
visibility: 0.9995480179786682
","x: 225.9729766845703
y: 376.2808532714844
z: -0.005286635830998421
visibility: 0.9997045397758484
","x: 246.6844024658203
y: 435.92108154296875
z: 0.020900752395391464
visibility: 0.9902454614639282
","x: 226.3226776123047
y: 438.8052062988281
z: -0.01868305914103985
visibility: 0.9921994805335999
","x: 247.30511474609375
y: 491.1539306640625
z: 0.15263620018959045
visibility: 0.984255313873291
","x: 225.5927734375
y: 498.69061279296875
z: 0.09980329126119614
visibility: 0.9911713004112244
","x: 245.0997772216797
y: 501.6714172363281
z: 0.1602284163236618
visibility: 0.8937240839004517
","x: 227.82676696777344
y: 507.0965576171875
z: 0.10553009808063507
visibility: 0.8702926635742188
","x: 251.73731994628906
y: 511.854248046875
z: 0.06338358670473099
visibility: 0.9796259999275208
","x: 223.62359619140625
y: 514.4690551757812
z: -0.0018644544761627913
visibility: 0.9839882254600525
",3.9666130542755127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"x: 239.8824462890625
y: 255.72479248046875
z: -0.2391531765460968
visibility: 0.9999527931213379
","x: 241.14427185058594
y: 251.91265869140625
z: -0.22310948371887207
visibility: 0.999890923500061
","x: 242.1861114501953
y: 252.31964111328125
z: -0.22310277819633484
visibility: 0.9998732805252075
","x: 243.30404663085938
y: 252.74024963378906
z: -0.22308950126171112
visibility: 0.9998743534088135
","x: 238.1287078857422
y: 250.8348388671875
z: -0.22572752833366394
visibility: 0.999889612197876
","x: 236.78675842285156
y: 250.69732666015625
z: -0.2257421910762787
visibility: 0.9998711347579956
","x: 235.39561462402344
y: 250.54302978515625
z: -0.2257125824689865
visibility: 0.9998729228973389
","x: 245.04501342773438
y: 257.220703125
z: -0.12210867553949356
visibility: 0.9997509121894836
","x: 232.19944763183594
y: 254.8921356201172
z: -0.13719286024570465
visibility: 0.9997219443321228
","x: 241.4730224609375
y: 263.6749572753906
z: -0.20128211379051208
visibility: 0.9999147653579712
","x: 236.95956420898438
y: 262.70758056640625
z: -0.20566019415855408
visibility: 0.999935507774353
","x: 252.79672241210938
y: 291.81048583984375
z: -0.06408188492059708
visibility: 0.9999306201934814
","x: 220.39794921875
y: 288.3726806640625
z: -0.07699570059776306
visibility: 0.9998296499252319
","x: 263.360107421875
y: 327.7174072265625
z: -0.07930286228656769
visibility: 0.9940165281295776
","x: 211.1769561767578
y: 325.6849365234375
z: -0.12965600192546844
visibility: 0.9887691736221313
","x: 256.0172424316406
y: 349.8837890625
z: -0.20792320370674133
visibility: 0.9935005307197571
","x: 219.3836669921875
y: 343.42034912109375
z: -0.2901282012462616
visibility: 0.9763594269752502
","x: 253.84068298339844
y: 359.4162292480469
z: -0.2460186779499054
visibility: 0.9824215769767761
","x: 221.17982482910156
y: 354.1688537597656
z: -0.33080849051475525
visibility: 0.9516890645027161
","x: 251.3914794921875
y: 356.2527770996094
z: -0.26348963379859924
visibility: 0.9830089211463928
","x: 224.65347290039062
y: 351.4862365722656
z: -0.33961376547813416
visibility: 0.9514249563217163
","x: 251.44944763183594
y: 353.0525207519531
z: -0.21718983352184296
visibility: 0.9743173122406006
","x: 224.77239990234375
y: 348.13800048828125
z: -0.296833872795105
visibility: 0.9342009425163269
","x: 245.150390625
y: 376.08990478515625
z: 0.005325905978679657
visibility: 0.9995480179786682
","x: 225.9729766845703
y: 376.2808532714844
z: -0.005286635830998421
visibility: 0.9997045397758484
","x: 246.6844024658203
y: 435.92108154296875
z: 0.020900752395391464
visibility: 0.9902454614639282
","x: 226.3226776123047
y: 438.8052062988281
z: -0.01868305914103985
visibility: 0.9921994805335999
","x: 247.30511474609375
y: 491.1539306640625
z: 0.15263620018959045
visibility: 0.984255313873291
","x: 225.5927734375
y: 498.69061279296875
z: 0.09980329126119614
visibility: 0.9911713004112244
","x: 245.0997772216797
y: 501.6714172363281
z: 0.1602284163236618
visibility: 0.8937240839004517
","x: 227.82676696777344
y: 507.0965576171875
z: 0.10553009808063507
visibility: 0.8702926635742188
","x: 251.73731994628906
y: 511.854248046875
z: 0.06338358670473099
visibility: 0.9796259999275208
","x: 223.62359619140625
y: 514.4690551757812
z: -0.0018644544761627913
visibility: 0.9839882254600525
",3.9666130542755127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"x: 250.5282440185547
y: 258.2369689941406
z: -0.21019506454467773
visibility: 0.999953031539917
","x: 251.67489624023438
y: 253.33224487304688
z: -0.19398728013038635
visibility: 0.9998871088027954
","x: 252.6394805908203
y: 253.52027893066406
z: -0.19398348033428192
visibility: 0.9998694658279419
","x: 253.4102783203125
y: 253.70675659179688
z: -0.19394993782043457
visibility: 0.9998686909675598
","x: 248.22987365722656
y: 253.03550720214844
z: -0.1978873908519745
visibility: 0.9998863339424133
","x: 246.78346252441406
y: 253.087158203125
z: -0.19790522754192352
visibility: 0.9998700618743896
","x: 245.41665649414062
y: 253.19688415527344
z: -0.19792389869689941
visibility: 0.9998698830604553
","x: 254.408203125
y: 257.5683898925781
z: -0.10092344135046005
visibility: 0.9997037053108215
","x: 242.9794921875
y: 256.942626953125
z: -0.12011124938726425
visibility: 0.9997232556343079
","x: 252.15969848632812
y: 265.15142822265625
z: -0.1752971112728119
visibility: 0.9999090433120728
","x: 247.6832275390625
y: 265.036865234375
z: -0.18074540793895721
visibility: 0.9999321103096008
","x: 262.4149475097656
y: 293.05133056640625
z: -0.02983907423913479
visibility: 0.9999220967292786
","x: 233.06134033203125
y: 289.09954833984375
z: -0.08692742884159088
visibility: 0.9998246431350708
","x: 269.65191650390625
y: 331.19329833984375
z: -0.004455150105059147
visibility: 0.9923229813575745
","x: 228.52931213378906
y: 329.3216247558594
z: -0.12005095183849335
visibility: 0.9889768362045288
","x: 270.841552734375
y: 356.6219787597656
z: -0.09154967218637466
visibility: 0.992296576499939
","x: 249.4279022216797
y: 343.4170227050781
z: -0.20029893517494202
visibility: 0.9770077466964722
","x: 272.81268310546875
y: 369.51171875
z: -0.11663778126239777
visibility: 0.9801506400108337
","x: 254.3885955810547
y: 352.1236877441406
z: -0.22613434493541718
visibility: 0.952947199344635
","x: 270.4206848144531
y: 368.073974609375
z: -0.13562093675136566
visibility: 0.9809648394584656
","x: 255.98680114746094
y: 348.1640930175781
z: -0.2346004694700241
visibility: 0.9525850415229797
","x: 269.1323547363281
y: 363.1072998046875
z: -0.10096164792776108
visibility: 0.9723049402236938
","x: 255.0940704345703
y: 345.828857421875
z: -0.203484445810318
visibility: 0.9354329109191895
","x: 254.6839141845703
y: 376.0894470214844
z: 0.02197686955332756
visibility: 0.9995086193084717
","x: 236.85049438476562
y: 373.6788635253906
z: -0.0220117699354887
visibility: 0.9996314644813538
","x: 249.0059814453125
y: 435.9234924316406
z: 0.01944866217672825
visibility: 0.9831715822219849
","x: 240.0088653564453
y: 437.09375
z: -0.019163738936185837
visibility: 0.9895945191383362
","x: 247.0452117919922
y: 493.5351257324219
z: 0.10591655969619751
visibility: 0.981330156326294
","x: 235.640380859375
y: 494.3717956542969
z: 0.08929942548274994
visibility: 0.9882105588912964
","x: 244.4167938232422
y: 502.569580078125
z: 0.10895643383264542
visibility: 0.8947560787200928
","x: 234.17921447753906
y: 503.445068359375
z: 0.09464991837739944
visibility: 0.8600680828094482
","x: 252.73947143554688
y: 512.023193359375
z: 0.027560193091630936
visibility: 0.97707200050354
","x: 238.25924682617188
y: 511.60400390625
z: -0.0008473947527818382
visibility: 0.9804267287254333
",4.644806623458862,"x: 250.0003662109375
y: 341.30120849609375
z: 0.0
","x: 253.84735107421875
y: 340.95758056640625
z: 0.0016992994351312518
","x: 257.28485107421875
y: 342.84906005859375
z: 0.001822451245971024
","x: 259.6199645996094
y: 345.4754638671875
z: 0.0013625427382066846
","x: 261.0367431640625
y: 347.71954345703125
z: 0.0010435673175379634
","x: 258.5664978027344
y: 343.5401916503906
z: 0.00024012994254007936
","x: 261.5083312988281
y: 348.0283203125
z: -0.0007161936373449862
","x: 262.6102294921875
y: 351.44866943359375
z: -0.0008857905631884933
","x: 263.1203308105469
y: 353.8747863769531
z: -0.0008025594870559871
","x: 257.55633544921875
y: 345.6620788574219
z: -0.001478899153880775
","x: 260.42822265625
y: 350.1875
z: -0.002377535216510296
","x: 261.3168640136719
y: 353.3077697753906
z: -0.0021564937196671963
","x: 261.5669250488281
y: 355.27862548828125
z: -0.0019142532255500555
","x: 256.1559143066406
y: 347.8446044921875
z: -0.003077356843277812
","x: 258.6788635253906
y: 352.1436767578125
z: -0.00398247642442584
","x: 259.4346923828125
y: 354.62457275390625
z: -0.003538678400218487
","x: 259.64190673828125
y: 356.0116882324219
z: -0.0031462956685572863
","x: 254.49380493164062
y: 349.87115478515625
z: -0.004638470243662596
","x: 256.1507263183594
y: 353.7444763183594
z: -0.005373591091483831
","x: 256.66998291015625
y: 355.84161376953125
z: -0.0050498684868216515
","x: 256.8663330078125
y: 357.1279296875
z: -0.004651278257369995
",,,,,,,,,,,,,,,,,,,,,
3,"x: 250.5282440185547
y: 258.2369689941406
z: -0.21019506454467773
visibility: 0.999953031539917
","x: 251.67489624023438
y: 253.33224487304688
z: -0.19398728013038635
visibility: 0.9998871088027954
","x: 252.6394805908203
y: 253.52027893066406
z: -0.19398348033428192
visibility: 0.9998694658279419
","x: 253.4102783203125
y: 253.70675659179688
z: -0.19394993782043457
visibility: 0.9998686909675598
","x: 248.22987365722656
y: 253.03550720214844
z: -0.1978873908519745
visibility: 0.9998863339424133
","x: 246.78346252441406
y: 253.087158203125
z: -0.19790522754192352
visibility: 0.9998700618743896
","x: 245.41665649414062
y: 253.19688415527344
z: -0.19792389869689941
visibility: 0.9998698830604553
","x: 254.408203125
y: 257.5683898925781
z: -0.10092344135046005
visibility: 0.9997037053108215
","x: 242.9794921875
y: 256.942626953125
z: -0.12011124938726425
visibility: 0.9997232556343079
","x: 252.15969848632812
y: 265.15142822265625
z: -0.1752971112728119
visibility: 0.9999090433120728
","x: 247.6832275390625
y: 265.036865234375
z: -0.18074540793895721
visibility: 0.9999321103096008
","x: 262.4149475097656
y: 293.05133056640625
z: -0.02983907423913479
visibility: 0.9999220967292786
","x: 233.06134033203125
y: 289.09954833984375
z: -0.08692742884159088
visibility: 0.9998246431350708
","x: 269.65191650390625
y: 331.19329833984375
z: -0.004455150105059147
visibility: 0.9923229813575745
","x: 228.52931213378906
y: 329.3216247558594
z: -0.12005095183849335
visibility: 0.9889768362045288
","x: 270.841552734375
y: 356.6219787597656
z: -0.09154967218637466
visibility: 0.992296576499939
","x: 249.4279022216797
y: 343.4170227050781
z: -0.20029893517494202
visibility: 0.9770077466964722
","x: 272.81268310546875
y: 369.51171875
z: -0.11663778126239777
visibility: 0.9801506400108337
","x: 254.3885955810547
y: 352.1236877441406
z: -0.22613434493541718
visibility: 0.952947199344635
","x: 270.4206848144531
y: 368.073974609375
z: -0.13562093675136566
visibility: 0.9809648394584656
","x: 255.98680114746094
y: 348.1640930175781
z: -0.2346004694700241
visibility: 0.9525850415229797
","x: 269.1323547363281
y: 363.1072998046875
z: -0.10096164792776108
visibility: 0.9723049402236938
","x: 255.0940704345703
y: 345.828857421875
z: -0.203484445810318
visibility: 0.9354329109191895
","x: 254.6839141845703
y: 376.0894470214844
z: 0.02197686955332756
visibility: 0.9995086193084717
","x: 236.85049438476562
y: 373.6788635253906
z: -0.0220117699354887
visibility: 0.9996314644813538
","x: 249.0059814453125
y: 435.9234924316406
z: 0.01944866217672825
visibility: 0.9831715822219849
","x: 240.0088653564453
y: 437.09375
z: -0.019163738936185837
visibility: 0.9895945191383362
","x: 247.0452117919922
y: 493.5351257324219
z: 0.10591655969619751
visibility: 0.981330156326294
","x: 235.640380859375
y: 494.3717956542969
z: 0.08929942548274994
visibility: 0.9882105588912964
","x: 244.4167938232422
y: 502.569580078125
z: 0.10895643383264542
visibility: 0.8947560787200928
","x: 234.17921447753906
y: 503.445068359375
z: 0.09464991837739944
visibility: 0.8600680828094482
","x: 252.73947143554688
y: 512.023193359375
z: 0.027560193091630936
visibility: 0.97707200050354
","x: 238.25924682617188
y: 511.60400390625
z: -0.0008473947527818382
visibility: 0.9804267287254333
",4.644806623458862,"x: 250.0003662109375
y: 341.30120849609375
z: 0.0
","x: 253.84735107421875
y: 340.95758056640625
z: 0.0016992994351312518
","x: 257.28485107421875
y: 342.84906005859375
z: 0.001822451245971024
","x: 259.6199645996094
y: 345.4754638671875
z: 0.0013625427382066846
","x: 261.0367431640625
y: 347.71954345703125
z: 0.0010435673175379634
","x: 258.5664978027344
y: 343.5401916503906
z: 0.00024012994254007936
","x: 261.5083312988281
y: 348.0283203125
z: -0.0007161936373449862
","x: 262.6102294921875
y: 351.44866943359375
z: -0.0008857905631884933
","x: 263.1203308105469
y: 353.8747863769531
z: -0.0008025594870559871
","x: 257.55633544921875
y: 345.6620788574219
z: -0.001478899153880775
","x: 260.42822265625
y: 350.1875
z: -0.002377535216510296
","x: 261.3168640136719
y: 353.3077697753906
z: -0.0021564937196671963
","x: 261.5669250488281
y: 355.27862548828125
z: -0.0019142532255500555
","x: 256.1559143066406
y: 347.8446044921875
z: -0.003077356843277812
","x: 258.6788635253906
y: 352.1436767578125
z: -0.00398247642442584
","x: 259.4346923828125
y: 354.62457275390625
z: -0.003538678400218487
","x: 259.64190673828125
y: 356.0116882324219
z: -0.0031462956685572863
","x: 254.49380493164062
y: 349.87115478515625
z: -0.004638470243662596
","x: 256.1507263183594
y: 353.7444763183594
z: -0.005373591091483831
","x: 256.66998291015625
y: 355.84161376953125
z: -0.0050498684868216515
","x: 256.8663330078125
y: 357.1279296875
z: -0.004651278257369995
",,,,,,,,,,,,,,,,,,,,,
4,"x: 250.5282440185547
y: 258.2369689941406
z: -0.21019506454467773
visibility: 0.999953031539917
","x: 251.67489624023438
y: 253.33224487304688
z: -0.19398728013038635
visibility: 0.9998871088027954
","x: 252.6394805908203
y: 253.52027893066406
z: -0.19398348033428192
visibility: 0.9998694658279419
","x: 253.4102783203125
y: 253.70675659179688
z: -0.19394993782043457
visibility: 0.9998686909675598
","x: 248.22987365722656
y: 253.03550720214844
z: -0.1978873908519745
visibility: 0.9998863339424133
","x: 246.78346252441406
y: 253.087158203125
z: -0.19790522754192352
visibility: 0.9998700618743896
","x: 245.41665649414062
y: 253.19688415527344
z: -0.19792389869689941
visibility: 0.9998698830604553
","x: 254.408203125
y: 257.5683898925781
z: -0.10092344135046005
visibility: 0.9997037053108215
","x: 242.9794921875
y: 256.942626953125
z: -0.12011124938726425
visibility: 0.9997232556343079
","x: 252.15969848632812
y: 265.15142822265625
z: -0.1752971112728119
visibility: 0.9999090433120728
","x: 247.6832275390625
y: 265.036865234375
z: -0.18074540793895721
visibility: 0.9999321103096008
","x: 262.4149475097656
y: 293.05133056640625
z: -0.02983907423913479
visibility: 0.9999220967292786
","x: 233.06134033203125
y: 289.09954833984375
z: -0.08692742884159088
visibility: 0.9998246431350708
","x: 269.65191650390625
y: 331.19329833984375
z: -0.004455150105059147
visibility: 0.9923229813575745
","x: 228.52931213378906
y: 329.3216247558594
z: -0.12005095183849335
visibility: 0.9889768362045288
","x: 270.841552734375
y: 356.6219787597656
z: -0.09154967218637466
visibility: 0.992296576499939
","x: 249.4279022216797
y: 343.4170227050781
z: -0.20029893517494202
visibility: 0.9770077466964722
","x: 272.81268310546875
y: 369.51171875
z: -0.11663778126239777
visibility: 0.9801506400108337
","x: 254.3885955810547
y: 352.1236877441406
z: -0.22613434493541718
visibility: 0.952947199344635
","x: 270.4206848144531
y: 368.073974609375
z: -0.13562093675136566
visibility: 0.9809648394584656
","x: 255.98680114746094
y: 348.1640930175781
z: -0.2346004694700241
visibility: 0.9525850415229797
","x: 269.1323547363281
y: 363.1072998046875
z: -0.10096164792776108
visibility: 0.9723049402236938
","x: 255.0940704345703
y: 345.828857421875
z: -0.203484445810318
visibility: 0.9354329109191895
","x: 254.6839141845703
y: 376.0894470214844
z: 0.02197686955332756
visibility: 0.9995086193084717
","x: 236.85049438476562
y: 373.6788635253906
z: -0.0220117699354887
visibility: 0.9996314644813538
","x: 249.0059814453125
y: 435.9234924316406
z: 0.01944866217672825
visibility: 0.9831715822219849
","x: 240.0088653564453
y: 437.09375
z: -0.019163738936185837
visibility: 0.9895945191383362
","x: 247.0452117919922
y: 493.5351257324219
z: 0.10591655969619751
visibility: 0.981330156326294
","x: 235.640380859375
y: 494.3717956542969
z: 0.08929942548274994
visibility: 0.9882105588912964
","x: 244.4167938232422
y: 502.569580078125
z: 0.10895643383264542
visibility: 0.8947560787200928
","x: 234.17921447753906
y: 503.445068359375
z: 0.09464991837739944
visibility: 0.8600680828094482
","x: 252.73947143554688
y: 512.023193359375
z: 0.027560193091630936
visibility: 0.97707200050354
","x: 238.25924682617188
y: 511.60400390625
z: -0.0008473947527818382
visibility: 0.9804267287254333
",4.644806623458862,"x: 250.0003662109375
y: 341.30120849609375
z: 0.0
","x: 253.84735107421875
y: 340.95758056640625
z: 0.0016992994351312518
","x: 257.28485107421875
y: 342.84906005859375
z: 0.001822451245971024
","x: 259.6199645996094
y: 345.4754638671875
z: 0.0013625427382066846
","x: 261.0367431640625
y: 347.71954345703125
z: 0.0010435673175379634
","x: 258.5664978027344
y: 343.5401916503906
z: 0.00024012994254007936
","x: 261.5083312988281
y: 348.0283203125
z: -0.0007161936373449862
","x: 262.6102294921875
y: 351.44866943359375
z: -0.0008857905631884933
","x: 263.1203308105469
y: 353.8747863769531
z: -0.0008025594870559871
","x: 257.55633544921875
y: 345.6620788574219
z: -0.001478899153880775
","x: 260.42822265625
y: 350.1875
z: -0.002377535216510296
","x: 261.3168640136719
y: 353.3077697753906
z: -0.0021564937196671963
","x: 261.5669250488281
y: 355.27862548828125
z: -0.0019142532255500555
","x: 256.1559143066406
y: 347.8446044921875
z: -0.003077356843277812
","x: 258.6788635253906
y: 352.1436767578125
z: -0.00398247642442584
","x: 259.4346923828125
y: 354.62457275390625
z: -0.003538678400218487
","x: 259.64190673828125
y: 356.0116882324219
z: -0.0031462956685572863
","x: 254.49380493164062
y: 349.87115478515625
z: -0.004638470243662596
","x: 256.1507263183594
y: 353.7444763183594
z: -0.005373591091483831
","x: 256.66998291015625
y: 355.84161376953125
z: -0.0050498684868216515
","x: 256.8663330078125
y: 357.1279296875
z: -0.004651278257369995
",,,,,,,,,,,,,,,,,,,,,
5,"x: 252.21633911132812
y: 259.27728271484375
z: -0.2559226155281067
visibility: 0.9999545812606812
","x: 253.664306640625
y: 254.2630157470703
z: -0.24130602180957794
visibility: 0.999891459941864
","x: 254.72108459472656
y: 254.48486328125
z: -0.24130423367023468
visibility: 0.9998745918273926
","x: 255.69613647460938
y: 254.6898193359375
z: -0.24129807949066162
visibility: 0.9998734593391418
","x: 250.26846313476562
y: 253.94024658203125
z: -0.24465692043304443
visibility: 0.9998899102210999
","x: 249.04803466796875
y: 254.03623962402344
z: -0.24469199776649475
visibility: 0.9998747706413269
","x: 247.6306610107422
y: 254.2091522216797
z: -0.24471238255500793
visibility: 0.9998739957809448
","x: 256.733154296875
y: 258.5320129394531
z: -0.1433413177728653
visibility: 0.9997008442878723
","x: 245.1617431640625
y: 258.5414733886719
z: -0.15914210677146912
visibility: 0.9997375011444092
","x: 253.9807891845703
y: 266.3585205078125
z: -0.21814875304698944
visibility: 0.9999110102653503
","x: 249.5889434814453
y: 266.17596435546875
z: -0.2226339876651764
visibility: 0.9999328851699829
","x: 264.5583190917969
y: 293.2491455078125
z: -0.04926259443163872
visibility: 0.9999210834503174
","x: 234.96766662597656
y: 289.4317932128906
z: -0.11891768127679825
visibility: 0.9998270273208618
","x: 270.4624328613281
y: 331.3138427734375
z: -0.021701360121369362
visibility: 0.9908044338226318
","x: 230.85269165039062
y: 331.3447570800781
z: -0.13026967644691467
visibility: 0.988970935344696
","x: 267.4700622558594
y: 353.1709289550781
z: -0.18341252207756042
visibility: 0.9911285638809204
","x: 250.91383361816406
y: 343.0426330566406
z: -0.21802929043769836
visibility: 0.9766806364059448
","x: 265.88995361328125
y: 362.84356689453125
z: -0.2140274941921234
visibility: 0.9780464172363281
","x: 256.2334289550781
y: 350.9316711425781
z: -0.24747340381145477
visibility: 0.9524183869361877
","x: 264.7392272949219
y: 357.76629638671875
z: -0.22851693630218506
visibility: 0.9790350794792175
","x: 257.76763916015625
y: 346.79461669921875
z: -0.2558043599128723
visibility: 0.9519617557525635
","x: 264.8874206542969
y: 354.18804931640625
z: -0.19244974851608276
visibility: 0.9698469638824463
","x: 256.20916748046875
y: 344.04058837890625
z: -0.2212425023317337
visibility: 0.9338449239730835
","x: 255.86480712890625
y: 374.59405517578125
z: 0.025352055206894875
visibility: 0.9995054006576538
","x: 238.48414611816406
y: 370.7200622558594
z: -0.025418544188141823
visibility: 0.9996038675308228
","x: 250.8328857421875
y: 435.8496398925781
z: 0.029011979699134827
visibility: 0.9782752990722656
","x: 241.9040069580078
y: 435.9065246582031
z: -0.022734928876161575
visibility: 0.9891107082366943
","x: 247.4522705078125
y: 493.3807067871094
z: 0.11502628028392792
visibility: 0.9796720147132874
","x: 235.98483276367188
y: 487.9473571777344
z: 0.09966091811656952
visibility: 0.9865822792053223
","x: 244.45596313476562
y: 501.6251220703125
z: 0.12268682569265366
visibility: 0.8961358666419983
","x: 234.82521057128906
y: 492.8262023925781
z: 0.10838828235864639
visibility: 0.8508185148239136
","x: 252.72177124023438
y: 512.1495361328125
z: 0.05553870648145676
visibility: 0.9755086898803711
","x: 238.04364013671875
y: 508.9239196777344
z: 0.024374816566705704
visibility: 0.9783757925033569
",4.803107261657715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
