,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP
0,"x: 205.1219482421875
y: 248.1896209716797
z: -0.3172512650489807
visibility: 0.9999961853027344
","x: 207.12246704101562
y: 242.42916870117188
z: -0.3062281608581543
visibility: 0.999981164932251
","x: 208.63125610351562
y: 242.6692352294922
z: -0.3062126934528351
visibility: 0.9999817609786987
","x: 210.19578552246094
y: 243.0232391357422
z: -0.3062344491481781
visibility: 0.9999809265136719
","x: 203.3591766357422
y: 242.15701293945312
z: -0.3034917116165161
visibility: 0.9999822378158569
","x: 202.1403350830078
y: 242.23052978515625
z: -0.30352845788002014
visibility: 0.9999825954437256
","x: 201.06381225585938
y: 242.35049438476562
z: -0.30353179574012756
visibility: 0.9999797344207764
","x: 212.7764892578125
y: 247.92889404296875
z: -0.21798530220985413
visibility: 0.999977707862854
","x: 199.6669921875
y: 247.5110626220703
z: -0.20352716743946075
visibility: 0.9999560117721558
","x: 207.7073211669922
y: 256.5782775878906
z: -0.2824174165725708
visibility: 0.9999961853027344
","x: 203.00677490234375
y: 256.0127868652344
z: -0.2784307599067688
visibility: 0.9999924898147583
","x: 227.8856201171875
y: 293.3445129394531
z: -0.14360865950584412
visibility: 0.9999871253967285
","x: 187.78199768066406
y: 296.6321716308594
z: -0.11356040090322495
visibility: 0.9999743700027466
","x: 239.67137145996094
y: 344.37359619140625
z: -0.0849064365029335
visibility: 0.9969834685325623
","x: 185.31256103515625
y: 346.51654052734375
z: -0.050152044743299484
visibility: 0.9569219946861267
","x: 239.25453186035156
y: 388.08221435546875
z: -0.15207906067371368
visibility: 0.9861488342285156
","x: 179.30157470703125
y: 383.7831115722656
z: -0.12791438400745392
visibility: 0.9678093791007996
","x: 240.97860717773438
y: 401.5574645996094
z: -0.1728477030992508
visibility: 0.9640578031539917
","x: 175.75865173339844
y: 398.0221252441406
z: -0.15082566440105438
visibility: 0.9441798329353333
","x: 238.90087890625
y: 400.2474365234375
z: -0.20315805077552795
visibility: 0.9674040079116821
","x: 177.2371368408203
y: 397.0880432128906
z: -0.18528947234153748
visibility: 0.9490326642990112
","x: 237.2748565673828
y: 396.80078125
z: -0.1645176261663437
visibility: 0.9604845643043518
","x: 178.99884033203125
y: 393.0853271484375
z: -0.14348629117012024
visibility: 0.9386969208717346
","x: 221.93650817871094
y: 386.68719482421875
z: -0.014491233043372631
visibility: 0.9997838139533997
","x: 199.60301208496094
y: 388.47698974609375
z: 0.014343703165650368
visibility: 0.9998371601104736
","x: 221.11972045898438
y: 470.1617736816406
z: -0.041872475296258926
visibility: 0.9957408905029297
","x: 198.39175415039062
y: 469.9864501953125
z: -0.0065805562771856785
visibility: 0.9944095015525818
","x: 221.715576171875
y: 537.23583984375
z: 0.12395837157964706
visibility: 0.9953315854072571
","x: 201.83731079101562
y: 538.4446411132812
z: 0.1558520495891571
visibility: 0.995672881603241
","x: 219.89483642578125
y: 547.6497802734375
z: 0.13299104571342468
visibility: 0.8912387490272522
","x: 207.50115966796875
y: 547.534423828125
z: 0.16491830348968506
visibility: 0.944794237613678
","x: 223.76101684570312
y: 562.0645751953125
z: 0.01891569420695305
visibility: 0.9923100471496582
","x: 188.4652557373047
y: 562.3814697265625
z: 0.06074472516775131
visibility: 0.9935035109519958
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"x: 208.6112823486328
y: 250.521484375
z: -0.3332979679107666
visibility: 0.9999961256980896
","x: 208.90655517578125
y: 243.799072265625
z: -0.3148111402988434
visibility: 0.9999791383743286
","x: 210.09097290039062
y: 243.55099487304688
z: -0.31479793787002563
visibility: 0.9999796152114868
","x: 211.31993103027344
y: 243.47776794433594
z: -0.3148132264614105
visibility: 0.999977707862854
","x: 205.33804321289062
y: 245.41021728515625
z: -0.31660598516464233
visibility: 0.9999820590019226
","x: 203.9517059326172
y: 246.31956481933594
z: -0.31663376092910767
visibility: 0.9999828934669495
","x: 202.5406036376953
y: 247.45855712890625
z: -0.3166334331035614
visibility: 0.9999804496765137
","x: 213.24053955078125
y: 248.0064239501953
z: -0.20715221762657166
visibility: 0.9999719858169556
","x: 200.1697998046875
y: 253.13204956054688
z: -0.20597787201404572
visibility: 0.9999586939811707
","x: 211.8701171875
y: 258.03509521484375
z: -0.2906970679759979
visibility: 0.9999949336051941
","x: 207.57354736328125
y: 259.7699279785156
z: -0.29183530807495117
visibility: 0.9999921321868896
","x: 228.76222229003906
y: 284.4706115722656
z: -0.10691635310649872
visibility: 0.9999861717224121
","x: 193.4164581298828
y: 307.14520263671875
z: -0.11692298948764801
visibility: 0.9999707341194153
","x: 248.14907836914062
y: 300.5660400390625
z: 0.01296849362552166
visibility: 0.9961661696434021
","x: 182.53872680664062
y: 360.40472412109375
z: -0.10357493162155151
visibility: 0.960889995098114
","x: 257.2425231933594
y: 314.38671875
z: 0.015591698698699474
visibility: 0.9849256277084351
","x: 180.43348693847656
y: 408.45037841796875
z: -0.19979359209537506
visibility: 0.9697418808937073
","x: 259.76416015625
y: 323.36309814453125
z: 0.01084737665951252
visibility: 0.9605153799057007
","x: 179.86459350585938
y: 423.8690185546875
z: -0.22562232613563538
visibility: 0.9448668360710144
","x: 257.50653076171875
y: 324.96630859375
z: -0.018703440204262733
visibility: 0.9647234678268433
","x: 183.13076782226562
y: 423.1557922363281
z: -0.25519150495529175
visibility: 0.9496164321899414
","x: 255.96038818359375
y: 322.6724548339844
z: 0.004592982120811939
visibility: 0.9572873115539551
","x: 184.20889282226562
y: 418.06646728515625
z: -0.21297132968902588
visibility: 0.9394111037254333
","x: 236.2586212158203
y: 386.90869140625
z: -0.011352580972015858
visibility: 0.9997877478599548
","x: 214.0996551513672
y: 391.4630126953125
z: 0.011276399716734886
visibility: 0.999835729598999
","x: 242.1993865966797
y: 467.2813415527344
z: -0.040443889796733856
visibility: 0.9959712624549866
","x: 204.54986572265625
y: 468.33001708984375
z: -0.06273051351308823
visibility: 0.9947094321250916
","x: 243.73590087890625
y: 534.5443115234375
z: 0.15018409490585327
visibility: 0.9955600500106812
","x: 203.16143798828125
y: 538.41455078125
z: 0.12436509132385254
visibility: 0.9958443641662598
","x: 241.75222778320312
y: 544.1844482421875
z: 0.16054901480674744
visibility: 0.8923975229263306
","x: 207.52841186523438
y: 547.580078125
z: 0.13544408977031708
visibility: 0.9449663162231445
","x: 244.64979553222656
y: 560.839111328125
z: 0.021519290283322334
visibility: 0.9926386475563049
","x: 199.18971252441406
y: 563.5050048828125
z: 0.0064631374552845955
visibility: 0.9937767386436462
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"x: 208.36798095703125
y: 259.9899597167969
z: -0.35082322359085083
visibility: 0.9999961256980896
","x: 208.88404846191406
y: 252.80775451660156
z: -0.3321410119533539
visibility: 0.9999780058860779
","x: 210.040283203125
y: 252.57806396484375
z: -0.3321269154548645
visibility: 0.9999784827232361
","x: 211.221923828125
y: 252.45355224609375
z: -0.33214014768600464
visibility: 0.9999756813049316
","x: 205.11233520507812
y: 254.7323455810547
z: -0.33690711855888367
visibility: 0.9999821782112122
","x: 203.712158203125
y: 255.7949676513672
z: -0.33696597814559937
visibility: 0.9999833106994629
","x: 202.29364013671875
y: 256.88525390625
z: -0.3369584381580353
visibility: 0.9999809265136719
","x: 212.9223175048828
y: 256.1861572265625
z: -0.22242137789726257
visibility: 0.9999691843986511
","x: 200.00668334960938
y: 262.17230224609375
z: -0.24386215209960938
visibility: 0.9999611973762512
","x: 211.25759887695312
y: 267.24853515625
z: -0.31050604581832886
visibility: 0.9999918341636658
","x: 207.23797607421875
y: 270.0357666015625
z: -0.3162432014942169
visibility: 0.999990701675415
","x: 229.240234375
y: 285.99066162109375
z: -0.16198177635669708
visibility: 0.9999840259552002
","x: 192.9761505126953
y: 311.9625244140625
z: -0.16522172093391418
visibility: 0.9999661445617676
","x: 254.3639373779297
y: 271.6029968261719
z: -0.16860587894916534
visibility: 0.9964438676834106
","x: 172.84776306152344
y: 360.6512145996094
z: -0.17138871550559998
visibility: 0.9641051888465881
","x: 275.72955322265625
y: 257.2063903808594
z: -0.24326419830322266
visibility: 0.9859706163406372
","x: 156.0489044189453
y: 403.0130615234375
z: -0.25459808111190796
visibility: 0.9710133671760559
","x: 281.44964599609375
y: 254.30052185058594
z: -0.263835608959198
visibility: 0.9625983238220215
","x: 150.70045471191406
y: 416.61676025390625
z: -0.2703768014907837
visibility: 0.9451278448104858
","x: 282.2084655761719
y: 254.25167846679688
z: -0.29167041182518005
visibility: 0.9667788743972778
","x: 150.90489196777344
y: 416.2666015625
z: -0.3066425323486328
visibility: 0.9500640034675598
","x: 279.91778564453125
y: 256.27020263671875
z: -0.25985997915267944
visibility: 0.9601335525512695
","x: 152.8428497314453
y: 412.375732421875
z: -0.2718445062637329
visibility: 0.9408331513404846
","x: 235.81365966796875
y: 390.1160888671875
z: -0.011389452032744884
visibility: 0.9997931718826294
","x: 211.93341064453125
y: 397.7717590332031
z: 0.01132972352206707
visibility: 0.9998337626457214
","x: 243.8040771484375
y: 466.29827880859375
z: -0.12217216193675995
visibility: 0.9960964322090149
","x: 205.22418212890625
y: 469.6188659667969
z: -0.06191711872816086
visibility: 0.9948979616165161
","x: 244.9166717529297
y: 534.2902221679688
z: 0.007847340777516365
visibility: 0.9958130121231079
","x: 204.2438201904297
y: 542.3682861328125
z: 0.0683133527636528
visibility: 0.9960064888000488
","x: 243.9798583984375
y: 544.3897094726562
z: 0.012223904021084309
visibility: 0.8993568420410156
","x: 208.0940704345703
y: 554.457763671875
z: 0.07314927130937576
visibility: 0.9477534890174866
","x: 245.62428283691406
y: 559.6014404296875
z: -0.1181422621011734
visibility: 0.9930984377861023
","x: 197.5372314453125
y: 567.828125
z: -0.03494508937001228
visibility: 0.9940288662910461
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,"x: 207.19775390625
y: 257.74078369140625
z: -0.3960474133491516
visibility: 0.9999962449073792
","x: 208.2641143798828
y: 250.97271728515625
z: -0.37970173358917236
visibility: 0.9999778270721436
","x: 209.4928741455078
y: 250.85321044921875
z: -0.3797084391117096
visibility: 0.9999786615371704
","x: 210.5876922607422
y: 250.8319091796875
z: -0.3797725737094879
visibility: 0.9999755024909973
","x: 204.0636444091797
y: 252.39373779296875
z: -0.3823995888233185
visibility: 0.9999822974205017
","x: 202.59109497070312
y: 253.19973754882812
z: -0.38244935870170593
visibility: 0.9999836087226868
","x: 201.09103393554688
y: 254.02508544921875
z: -0.3824259638786316
visibility: 0.9999808669090271
","x: 212.45654296875
y: 254.93646240234375
z: -0.2728310227394104
visibility: 0.9999685883522034
","x: 199.17393493652344
y: 259.40948486328125
z: -0.28496021032333374
visibility: 0.9999624490737915
","x: 210.77224731445312
y: 265.8861083984375
z: -0.35590776801109314
visibility: 0.999990701675415
","x: 205.05551147460938
y: 267.45526123046875
z: -0.359249472618103
visibility: 0.9999896883964539
","x: 229.23934936523438
y: 286.1671142578125
z: -0.19968831539154053
visibility: 0.9999837875366211
","x: 189.5278778076172
y: 308.86431884765625
z: -0.20081594586372375
visibility: 0.9999598860740662
","x: 259.2864990234375
y: 273.4365539550781
z: -0.19796468317508698
visibility: 0.9967769980430603
","x: 173.7035369873047
y: 358.61474609375
z: -0.19087925553321838
visibility: 0.9654852151870728
","x: 287.5953674316406
y: 262.58074951171875
z: -0.26965662837028503
visibility: 0.9872605800628662
","x: 160.93569946289062
y: 401.808349609375
z: -0.2745038568973541
visibility: 0.9695687890052795
","x: 296.5093688964844
y: 260.65093994140625
z: -0.28935277462005615
visibility: 0.9657904505729675
","x: 156.355224609375
y: 416.9388122558594
z: -0.29298338294029236
visibility: 0.9411421418190002
","x: 297.00628662109375
y: 259.79461669921875
z: -0.32312706112861633
visibility: 0.9696887135505676
","x: 157.1945343017578
y: 416.555419921875
z: -0.3321848213672638
visibility: 0.9466428756713867
","x: 293.72332763671875
y: 261.6036682128906
z: -0.2871813178062439
visibility: 0.9636966586112976
","x: 159.09925842285156
y: 412.8157043457031
z: -0.2926134765148163
visibility: 0.9386177659034729
","x: 234.11837768554688
y: 390.87640380859375
z: -0.011110152117908001
visibility: 0.9997902512550354
","x: 208.97991943359375
y: 396.87506103515625
z: 0.010989924892783165
visibility: 0.999825656414032
","x: 236.962646484375
y: 466.3804931640625
z: -0.02705588936805725
visibility: 0.9955660700798035
","x: 204.53297424316406
y: 470.0479736328125
z: -0.044543080031871796
visibility: 0.9949146509170532
","x: 241.43983459472656
y: 533.2820434570312
z: 0.09597773104906082
visibility: 0.9958248734474182
","x: 204.43206787109375
y: 544.5924682617188
z: 0.10300246626138687
visibility: 0.9961032867431641
","x: 240.25210571289062
y: 543.4002685546875
z: 0.09605422616004944
visibility: 0.9016941785812378
","x: 208.79554748535156
y: 556.222412109375
z: 0.10934032499790192
visibility: 0.9485732316970825
","x: 244.1933135986328
y: 558.3785400390625
z: -0.07711922377347946
visibility: 0.9932267665863037
","x: 198.76744079589844
y: 571.0594482421875
z: -0.008828915655612946
visibility: 0.9942091107368469
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"x: 204.82347106933594
y: 251.95335388183594
z: -0.2874324321746826
visibility: 0.9999921321868896
","x: 206.6724395751953
y: 244.7049560546875
z: -0.2724021077156067
visibility: 0.9999588131904602
","x: 208.128173828125
y: 244.50970458984375
z: -0.27245229482650757
visibility: 0.9999600052833557
","x: 209.35830688476562
y: 244.41445922851562
z: -0.2724805772304535
visibility: 0.9999536275863647
","x: 202.16616821289062
y: 246.32562255859375
z: -0.27068156003952026
visibility: 0.9999625086784363
","x: 200.76019287109375
y: 247.14077758789062
z: -0.2707020044326782
visibility: 0.9999626874923706
","x: 199.3822021484375
y: 247.90866088867188
z: -0.2707456648349762
visibility: 0.9999608993530273
","x: 211.5467529296875
y: 248.0133056640625
z: -0.1686529964208603
visibility: 0.9999423027038574
","x: 198.18313598632812
y: 251.89630126953125
z: -0.15978899598121643
visibility: 0.999923050403595
","x: 208.64268493652344
y: 258.97430419921875
z: -0.2478092461824417
visibility: 0.9999880194664001
","x: 202.56321716308594
y: 260.90643310546875
z: -0.24520666897296906
visibility: 0.9999870657920837
","x: 228.11695861816406
y: 285.65985107421875
z: -0.09571035951375961
visibility: 0.9999790191650391
","x: 187.99172973632812
y: 296.1199645996094
z: -0.076359823346138
visibility: 0.9999594688415527
","x: 253.8265838623047
y: 287.9510803222656
z: -0.13844938576221466
visibility: 0.9958845376968384
","x: 175.61294555664062
y: 348.12640380859375
z: -0.038663845509290695
visibility: 0.9680674076080322
","x: 277.72857666015625
y: 287.1598205566406
z: -0.3124801516532898
visibility: 0.9855207204818726
","x: 166.5431671142578
y: 395.7220153808594
z: -0.15440063178539276
visibility: 0.971101701259613
","x: 293.9939270019531
y: 293.5307922363281
z: -0.3545970320701599
visibility: 0.9635826945304871
","x: 166.7635955810547
y: 414.40936279296875
z: -0.18685725331306458
visibility: 0.9436584115028381
","x: 287.3719177246094
y: 271.1966552734375
z: -0.3851681351661682
visibility: 0.9677916765213013
","x: 167.8480224609375
y: 414.25335693359375
z: -0.2201801985502243
visibility: 0.9490004181861877
","x: 284.65972900390625
y: 285.624755859375
z: -0.3294798731803894
visibility: 0.9613747596740723
","x: 168.43519592285156
y: 407.9014892578125
z: -0.1703106313943863
visibility: 0.9410715103149414
","x: 223.98431396484375
y: 390.60980224609375
z: -0.007481462322175503
visibility: 0.9997571110725403
","x: 201.17198181152344
y: 395.83544921875
z: 0.007530091796070337
visibility: 0.9998151659965515
","x: 221.76246643066406
y: 466.5142822265625
z: -0.06661556661128998
visibility: 0.993557333946228
","x: 201.19546508789062
y: 469.95928955078125
z: -0.05767261981964111
visibility: 0.9942540526390076
","x: 221.24267578125
y: 517.4737548828125
z: 0.2022715061903
visibility: 0.9866030216217041
","x: 204.2890167236328
y: 543.9127197265625
z: 0.10999053716659546
visibility: 0.9948273301124573
","x: 219.00535583496094
y: 519.7584228515625
z: 0.2249249666929245
visibility: 0.8705756664276123
","x: 208.42044067382812
y: 556.0601806640625
z: 0.11855429410934448
visibility: 0.9364545941352844
","x: 223.19403076171875
y: 546.3005981445312
z: 0.12466782331466675
visibility: 0.985123872756958
","x: 200.17581176757812
y: 570.3032836914062
z: -0.0076114460825920105
visibility: 0.9923600554466248
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"x: 204.03506469726562
y: 252.31500244140625
z: -0.2617972195148468
visibility: 0.9999876022338867
","x: 206.2445831298828
y: 244.92855834960938
z: -0.2475271224975586
visibility: 0.9999434947967529
","x: 207.8700714111328
y: 244.8223114013672
z: -0.24757859110832214
visibility: 0.999943196773529
","x: 209.18128967285156
y: 244.81101989746094
z: -0.24758589267730713
visibility: 0.9999388456344604
","x: 201.47085571289062
y: 246.30117797851562
z: -0.24165603518486023
visibility: 0.9999468326568604
","x: 200.0745086669922
y: 247.02532958984375
z: -0.24167518317699432
visibility: 0.9999439120292664
","x: 198.73764038085938
y: 247.72438049316406
z: -0.24173486232757568
visibility: 0.9999473690986633
","x: 211.5926055908203
y: 248.58517456054688
z: -0.1528012454509735
visibility: 0.9999111890792847
","x: 197.9559326171875
y: 251.8665771484375
z: -0.12645769119262695
visibility: 0.9998915195465088
","x: 208.04080200195312
y: 259.34747314453125
z: -0.22559602558612823
visibility: 0.9999760389328003
","x: 201.50120544433594
y: 261.03448486328125
z: -0.21796302497386932
visibility: 0.9999737739562988
","x: 225.06161499023438
y: 287.84521484375
z: -0.11708363145589828
visibility: 0.9999626874923706
","x: 188.10885620117188
y: 296.1717834472656
z: -0.025079157203435898
visibility: 0.9999397397041321
","x: 216.58096313476562
y: 334.072509765625
z: -0.14051349461078644
visibility: 0.9910690188407898
","x: 179.8146514892578
y: 346.3591003417969
z: 0.019952166825532913
visibility: 0.9539292454719543
","x: 201.6815185546875
y: 373.09490966796875
z: -0.24895238876342773
visibility: 0.9775452017784119
","x: 177.80801391601562
y: 393.9958190917969
z: -0.08577974140644073
visibility: 0.9454571008682251
","x: 198.68382263183594
y: 390.5578308105469
z: -0.283492773771286
visibility: 0.9537950158119202
","x: 177.93826293945312
y: 411.838623046875
z: -0.1127743273973465
visibility: 0.9115990996360779
","x: 195.69497680664062
y: 384.7943420410156
z: -0.3018801212310791
visibility: 0.9578861594200134
","x: 177.8067169189453
y: 412.29296875
z: -0.1434735357761383
visibility: 0.9177336096763611
","x: 196.26443481445312
y: 381.338134765625
z: -0.2585340142250061
visibility: 0.9460069537162781
","x: 178.57313537597656
y: 405.1568603515625
z: -0.10106034576892853
visibility: 0.9087403416633606
","x: 219.2158966064453
y: 390.63348388671875
z: -0.02420704998075962
visibility: 0.9997307062149048
","x: 196.63983154296875
y: 395.6565856933594
z: 0.024222712963819504
visibility: 0.9997988343238831
","x: 209.74285888671875
y: 466.644775390625
z: -0.1052195206284523
visibility: 0.9916963577270508
","x: 184.04246520996094
y: 467.0370178222656
z: -0.11943402141332626
visibility: 0.9937682747840881
","x: 200.53408813476562
y: 524.8267822265625
z: 0.07301484048366547
visibility: 0.9862199425697327
","x: 193.5950927734375
y: 532.348876953125
z: 0.07758839428424835
visibility: 0.9935219883918762
","x: 200.0634765625
y: 531.20068359375
z: 0.08372627198696136
visibility: 0.8645237684249878
","x: 196.61737060546875
y: 541.3895263671875
z: 0.09089454263448715
visibility: 0.9318395853042603
","x: 202.27687072753906
y: 549.3309936523438
z: -0.03460945934057236
visibility: 0.9845808148384094
","x: 193.47706604003906
y: 561.1751708984375
z: -0.015512751415371895
visibility: 0.9912011623382568
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"x: 203.77359008789062
y: 250.52032470703125
z: -0.2731637954711914
visibility: 0.9999831914901733
","x: 206.27960205078125
y: 244.4482421875
z: -0.2596295475959778
visibility: 0.9999281167984009
","x: 207.8910369873047
y: 244.57040405273438
z: -0.25967738032341003
visibility: 0.9999246597290039
","x: 209.20852661132812
y: 244.70948791503906
z: -0.2596934735774994
visibility: 0.9999241828918457
","x: 201.60377502441406
y: 244.90533447265625
z: -0.2539703845977783
visibility: 0.999931275844574
","x: 200.2251434326172
y: 245.328369140625
z: -0.25399288535118103
visibility: 0.999923050403595
","x: 198.91197204589844
y: 245.69703674316406
z: -0.25403356552124023
visibility: 0.9999302625656128
","x: 211.60621643066406
y: 248.6028289794922
z: -0.16323299705982208
visibility: 0.9998860359191895
","x: 197.9733123779297
y: 250.0627899169922
z: -0.1376403123140335
visibility: 0.9998407363891602
","x: 207.59490966796875
y: 258.2359619140625
z: -0.23600459098815918
visibility: 0.9999675750732422
","x: 200.99571228027344
y: 258.596923828125
z: -0.22865542769432068
visibility: 0.9999598860740662
","x: 223.26914978027344
y: 289.64013671875
z: -0.12438670545816422
visibility: 0.9999549388885498
","x: 188.1183319091797
y: 293.25067138671875
z: -0.02041039802134037
visibility: 0.9999167919158936
","x: 217.70899963378906
y: 343.9095764160156
z: -0.15529577434062958
visibility: 0.9912970066070557
","x: 183.2100372314453
y: 344.4752502441406
z: 0.04986048489809036
visibility: 0.9335576891899109
","x: 189.0146026611328
y: 362.5305480957031
z: -0.2686566710472107
visibility: 0.9787684082984924
","x: 177.2181396484375
y: 383.2991027832031
z: -0.05587807297706604
visibility: 0.9286166429519653
","x: 183.45387268066406
y: 373.0032653808594
z: -0.3060951828956604
visibility: 0.9560847878456116
","x: 176.32833862304688
y: 401.27984619140625
z: -0.08228207379579544
visibility: 0.8919996023178101
","x: 182.08566284179688
y: 370.33917236328125
z: -0.31573086977005005
visibility: 0.9597902894020081
","x: 177.69781494140625
y: 400.83563232421875
z: -0.11800067126750946
visibility: 0.8991777300834656
","x: 184.153564453125
y: 367.2081298828125
z: -0.27341631054878235
visibility: 0.9469619989395142
","x: 177.9508514404297
y: 394.5367736816406
z: -0.07349283248186111
visibility: 0.8885751962661743
","x: 213.89132690429688
y: 390.98284912109375
z: -0.024206161499023438
visibility: 0.9997114539146423
","x: 192.16104125976562
y: 393.1442565917969
z: 0.02420530840754509
visibility: 0.9997912049293518
","x: 207.75778198242188
y: 467.9010314941406
z: -0.08402569591999054
visibility: 0.9919452667236328
","x: 176.6764373779297
y: 464.2153625488281
z: -0.09282547235488892
visibility: 0.994148313999176
","x: 200.3130340576172
y: 532.2022705078125
z: 0.07742033153772354
visibility: 0.9871838092803955
","x: 176.17242431640625
y: 532.3876953125
z: 0.07805197685956955
visibility: 0.9939357042312622
","x: 196.9481201171875
y: 539.6666870117188
z: 0.08526863902807236
visibility: 0.8701373338699341
","x: 180.8374481201172
y: 541.7139282226562
z: 0.08732406795024872
visibility: 0.9353752732276917
","x: 205.4882049560547
y: 553.2864990234375
z: -0.036286529153585434
visibility: 0.985501229763031
","x: 167.3551025390625
y: 560.0709228515625
z: -0.02362958900630474
visibility: 0.9917113780975342
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
