,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP
0,"x: 262.2601013183594
y: 308.89202880859375
z: -0.31099948287010193
visibility: 0.999914288520813
","x: 262.7643127441406
y: 305.22503662109375
z: -0.2980445325374603
visibility: 0.9995484948158264
","x: 263.1861267089844
y: 305.55767822265625
z: -0.2980158030986786
visibility: 0.9996378421783447
","x: 263.57513427734375
y: 305.80908203125
z: -0.29805320501327515
visibility: 0.9995555281639099
","x: 260.6350402832031
y: 304.22528076171875
z: -0.300347238779068
visibility: 0.9995585083961487
","x: 259.5169982910156
y: 303.92681884765625
z: -0.30043306946754456
visibility: 0.9996230602264404
","x: 258.4272766113281
y: 303.59405517578125
z: -0.3004688620567322
visibility: 0.9995520710945129
","x: 262.19036865234375
y: 307.609619140625
z: -0.21325500309467316
visibility: 0.999138355255127
","x: 254.81214904785156
y: 304.36480712890625
z: -0.22495312988758087
visibility: 0.9995878338813782
","x: 261.6859130859375
y: 315.03778076171875
z: -0.27830949425697327
visibility: 0.9997686743736267
","x: 258.83709716796875
y: 313.8714904785156
z: -0.28194573521614075
visibility: 0.9998372793197632
","x: 270.034912109375
y: 341.60906982421875
z: -0.14761444926261902
visibility: 0.9999414682388306
","x: 238.8428955078125
y: 327.6784973144531
z: -0.1583254039287567
visibility: 0.9999861717224121
","x: 275.908935546875
y: 385.2906494140625
z: -0.11966489255428314
visibility: 0.9879987239837646
","x: 225.82131958007812
y: 354.2895812988281
z: -0.13130442798137665
visibility: 0.996740996837616
","x: 278.56878662109375
y: 426.2911682128906
z: -0.1664484590291977
visibility: 0.9690696597099304
","x: 222.69467163085938
y: 391.96337890625
z: -0.16245019435882568
visibility: 0.9866310954093933
","x: 280.6374816894531
y: 437.9703063964844
z: -0.18187373876571655
visibility: 0.9273369908332825
","x: 221.54653930664062
y: 403.541015625
z: -0.17916561663150787
visibility: 0.9606900215148926
","x: 279.0771484375
y: 439.37762451171875
z: -0.20314672589302063
visibility: 0.9318890571594238
","x: 222.920654296875
y: 403.4466857910156
z: -0.1991078108549118
visibility: 0.9616735577583313
","x: 277.6385498046875
y: 435.9220886230469
z: -0.1759646087884903
visibility: 0.9114799499511719
","x: 223.91346740722656
y: 400.3695068359375
z: -0.17144806683063507
visibility: 0.9513614773750305
","x: 260.20550537109375
y: 407.5076599121094
z: 0.005438409745693207
visibility: 0.9998641014099121
","x: 240.187744140625
y: 404.61737060546875
z: -0.005430025979876518
visibility: 0.9999399185180664
","x: 275.04150390625
y: 454.20098876953125
z: -0.1518069952726364
visibility: 0.9969570636749268
","x: 225.74313354492188
y: 451.2814025878906
z: -0.19991004467010498
visibility: 0.9986839890480042
","x: 284.23443603515625
y: 510.8343505859375
z: -0.044626813381910324
visibility: 0.9972888231277466
","x: 226.24777221679688
y: 503.90869140625
z: -0.05612112209200859
visibility: 0.9981560111045837
","x: 281.1468505859375
y: 523.1187744140625
z: -0.04009457305073738
visibility: 0.9653999209403992
","x: 230.1377410888672
y: 510.826171875
z: -0.047776225954294205
visibility: 0.9599054455757141
","x: 297.6667785644531
y: 524.8074951171875
z: -0.14415065944194794
visibility: 0.9927188158035278
","x: 220.15081787109375
y: 523.174560546875
z: -0.15328340232372284
visibility: 0.9951850771903992
",,,,,,,,,,,,,,,,,,,,,
1,"x: 261.2610778808594
y: 292.1001281738281
z: -0.10173394531011581
visibility: 0.9998956918716431
","x: 262.6119384765625
y: 287.39764404296875
z: -0.10646681487560272
visibility: 0.9995438456535339
","x: 263.1769104003906
y: 287.5364074707031
z: -0.10650491714477539
visibility: 0.9996273517608643
","x: 263.759033203125
y: 287.65313720703125
z: -0.1065148115158081
visibility: 0.9995545148849487
","x: 260.4510803222656
y: 287.822021484375
z: -0.08873094618320465
visibility: 0.9995549917221069
","x: 259.50885009765625
y: 288.1691589355469
z: -0.08875761181116104
visibility: 0.9996078014373779
","x: 258.5190734863281
y: 288.491943359375
z: -0.0887765884399414
visibility: 0.9995418190956116
","x: 265.64385986328125
y: 290.7339172363281
z: -0.09884750097990036
visibility: 0.9991933107376099
","x: 259.1336364746094
y: 291.07550048828125
z: -0.01658550091087818
visibility: 0.9995195865631104
","x: 262.22332763671875
y: 297.11798095703125
z: -0.09736688435077667
visibility: 0.9997643232345581
","x: 259.4484558105469
y: 298.3173828125
z: -0.07383616268634796
visibility: 0.9997800588607788
","x: 277.1392517089844
y: 319.34942626953125
z: -0.12832900881767273
visibility: 0.9999368190765381
","x: 257.6744689941406
y: 322.69891357421875
z: 0.053730033338069916
visibility: 0.9999530911445618
","x: 270.41455078125
y: 357.1505432128906
z: -0.16924473643302917
visibility: 0.987554132938385
","x: 248.5714874267578
y: 353.789306640625
z: -0.004987501073628664
visibility: 0.9240573048591614
","x: 246.33485412597656
y: 355.2421875
z: -0.1735217124223709
visibility: 0.9672859907150269
","x: 240.2621612548828
y: 350.4693603515625
z: -0.17401322722434998
visibility: 0.9340338706970215
","x: 240.107177734375
y: 354.40374755859375
z: -0.19409456849098206
visibility: 0.926101803779602
","x: 236.8831787109375
y: 350.09747314453125
z: -0.20207536220550537
visibility: 0.9099096059799194
","x: 240.2169189453125
y: 349.2085266113281
z: -0.19934703409671783
visibility: 0.9298542141914368
","x: 238.08792114257812
y: 346.5147705078125
z: -0.21056623756885529
visibility: 0.9110636115074158
","x: 242.36094665527344
y: 349.81610107421875
z: -0.17534638941287994
visibility: 0.9040514826774597
","x: 237.6051788330078
y: 345.1031494140625
z: -0.18431983888149261
visibility: 0.9002264738082886
","x: 281.2310485839844
y: 397.8628845214844
z: -0.04827522486448288
visibility: 0.9997478127479553
","x: 265.7022399902344
y: 398.05950927734375
z: 0.04826967790722847
visibility: 0.9999125599861145
","x: 279.3134460449219
y: 452.79901123046875
z: -0.06693067401647568
visibility: 0.9970605969429016
","x: 257.82342529296875
y: 448.0596923828125
z: 0.007448490709066391
visibility: 0.9978680610656738
","x: 286.6452331542969
y: 510.05072021484375
z: -0.0002598006103653461
visibility: 0.9973377585411072
","x: 264.13031005859375
y: 503.4202880859375
z: 0.09271504729986191
visibility: 0.9978437423706055
","x: 288.8500671386719
y: 520.4368896484375
z: 0.0009627416729927063
visibility: 0.9613291025161743
","x: 268.2135009765625
y: 510.802001953125
z: 0.09634193032979965
visibility: 0.9610407948493958
","x: 284.9891052246094
y: 524.6259765625
z: -0.0845065638422966
visibility: 0.993012011051178
","x: 252.27047729492188
y: 521.8623657226562
z: 0.037285588681697845
visibility: 0.9949387311935425
",,,,,,,,,,,,,,,,,,,,,
2,"x: 265.4245910644531
y: 288.40948486328125
z: -0.09811443835496902
visibility: 0.9998939037322998
","x: 267.0490417480469
y: 283.39556884765625
z: -0.10056129842996597
visibility: 0.9995735883712769
","x: 267.9299621582031
y: 283.3675537109375
z: -0.1006091833114624
visibility: 0.9996488094329834
","x: 268.9447021484375
y: 283.3465881347656
z: -0.10063032805919647
visibility: 0.9995828866958618
","x: 264.8932189941406
y: 283.9423522949219
z: -0.08576247096061707
visibility: 0.9995836019515991
","x: 264.2987365722656
y: 284.264892578125
z: -0.08578838407993317
visibility: 0.9996307492256165
","x: 263.73675537109375
y: 284.61993408203125
z: -0.08581672608852386
visibility: 0.9995728135108948
","x: 271.94189453125
y: 285.61297607421875
z: -0.07838868349790573
visibility: 0.9992629885673523
","x: 265.6056213378906
y: 287.2152404785156
z: -0.010052090510725975
visibility: 0.9995425939559937
","x: 268.127197265625
y: 293.16485595703125
z: -0.08762376755475998
visibility: 0.9997791051864624
","x: 265.505859375
y: 294.4701843261719
z: -0.06819190084934235
visibility: 0.9997830390930176
","x: 283.93267822265625
y: 310.4141540527344
z: -0.09721885621547699
visibility: 0.9999361634254456
","x: 262.80694580078125
y: 319.9181823730469
z: 0.07338906824588776
visibility: 0.9999340176582336
","x: 282.7035217285156
y: 346.78387451171875
z: -0.15835952758789062
visibility: 0.9861234426498413
","x: 257.3700256347656
y: 351.1383056640625
z: 0.03211313486099243
visibility: 0.8990195393562317
","x: 262.1348876953125
y: 342.8789978027344
z: -0.22867146134376526
visibility: 0.9638348817825317
","x: 241.4603271484375
y: 343.5345764160156
z: -0.15151412785053253
visibility: 0.9310798048973083
","x: 259.849365234375
y: 343.973876953125
z: -0.25523439049720764
visibility: 0.9242340922355652
","x: 235.86097717285156
y: 339.3783874511719
z: -0.18137654662132263
visibility: 0.907707154750824
","x: 259.3067626953125
y: 337.1658630371094
z: -0.257433146238327
visibility: 0.9272360801696777
","x: 236.423583984375
y: 334.1439208984375
z: -0.19148099422454834
visibility: 0.909227728843689
","x: 259.95941162109375
y: 336.9698486328125
z: -0.22987325489521027
visibility: 0.8980865478515625
","x: 238.09715270996094
y: 335.26116943359375
z: -0.1637388914823532
visibility: 0.8976927995681763
","x: 287.18109130859375
y: 391.00701904296875
z: -0.05843787267804146
visibility: 0.9997031092643738
","x: 273.47015380859375
y: 394.7164611816406
z: 0.05839645862579346
visibility: 0.9998474717140198
","x: 289.4129943847656
y: 452.8268737792969
z: -0.06091395765542984
visibility: 0.9971408247947693
","x: 274.10003662109375
y: 449.42431640625
z: 0.07487346231937408
visibility: 0.9953597187995911
","x: 294.49774169921875
y: 510.6065368652344
z: -0.0025521533098071814
visibility: 0.9974718689918518
","x: 284.2627258300781
y: 504.8212890625
z: 0.15107443928718567
visibility: 0.9968897104263306
","x: 297.18389892578125
y: 520.47509765625
z: -0.002109155058860779
visibility: 0.9626636505126953
","x: 288.44793701171875
y: 512.098876953125
z: 0.1538253128528595
visibility: 0.9612571597099304
","x: 284.1272277832031
y: 525.8507080078125
z: -0.09436486661434174
visibility: 0.9935259222984314
","x: 276.4599304199219
y: 521.9439086914062
z: 0.09290853887796402
visibility: 0.9945680499076843
",,,,,,,,,,,,,,,,,,,,,
3,"x: 267.6521911621094
y: 291.7481384277344
z: -0.19763316214084625
visibility: 0.9998965263366699
","x: 269.04254150390625
y: 286.34417724609375
z: -0.19440585374832153
visibility: 0.9995936155319214
","x: 270.10101318359375
y: 286.10247802734375
z: -0.19444014132022858
visibility: 0.9996650218963623
","x: 271.2919921875
y: 285.93408203125
z: -0.19448593258857727
visibility: 0.9996081590652466
","x: 266.83197021484375
y: 287.2428283691406
z: -0.18470044434070587
visibility: 0.999599277973175
","x: 266.2876281738281
y: 287.57562255859375
z: -0.18472543358802795
visibility: 0.9996389746665955
","x: 265.7928466796875
y: 287.91253662109375
z: -0.18473830819129944
visibility: 0.9995802640914917
","x: 274.72357177734375
y: 288.538818359375
z: -0.13966087996959686
visibility: 0.9993233680725098
","x: 266.5616760253906
y: 290.2806396484375
z: -0.10363878309726715
visibility: 0.9995128512382507
","x: 270.54364013671875
y: 296.42352294921875
z: -0.1788509637117386
visibility: 0.9997953772544861
","x: 267.7554016113281
y: 297.4481506347656
z: -0.16620171070098877
visibility: 0.9997871518135071
","x: 287.9657897949219
y: 316.876708984375
z: -0.14917400479316711
visibility: 0.9999410510063171
","x: 263.8370666503906
y: 321.5118713378906
z: -0.008103160187602043
visibility: 0.9999181628227234
","x: 302.56060791015625
y: 352.78082275390625
z: -0.1552533656358719
visibility: 0.9873917698860168
","x: 260.6981201171875
y: 359.28692626953125
z: 0.03575827553868294
visibility: 0.8851098418235779
","x: 305.03564453125
y: 379.8370056152344
z: -0.20346859097480774
visibility: 0.9662535786628723
","x: 252.05972290039062
y: 380.7552795410156
z: -0.039782896637916565
visibility: 0.9231758713722229
","x: 305.53289794921875
y: 385.373779296875
z: -0.22157566249370575
visibility: 0.9287024140357971
","x: 249.46958923339844
y: 386.27923583984375
z: -0.05280684307217598
visibility: 0.8954678773880005
","x: 302.924560546875
y: 380.9139709472656
z: -0.2316375970840454
visibility: 0.9317086935043335
","x: 250.03346252441406
y: 385.0938720703125
z: -0.0803634449839592
visibility: 0.8987870812416077
","x: 302.0396728515625
y: 380.40386962890625
z: -0.20758970081806183
visibility: 0.9045442938804626
","x: 251.1202850341797
y: 383.67242431640625
z: -0.05386959761381149
visibility: 0.8869321346282959
","x: 292.0387878417969
y: 393.6971435546875
z: -0.05437476560473442
visibility: 0.9996433258056641
","x: 278.3609924316406
y: 396.0209655761719
z: 0.054439932107925415
visibility: 0.9997459053993225
","x: 291.4689025878906
y: 451.9022216796875
z: -0.08105673640966415
visibility: 0.9928367733955383
","x: 278.8740234375
y: 450.2019958496094
z: 0.022674892097711563
visibility: 0.9793146252632141
","x: 297.0534973144531
y: 509.9940185546875
z: -0.016382303088903427
visibility: 0.9955722689628601
","x: 288.031494140625
y: 505.619873046875
z: 0.10682616382837296
visibility: 0.99005126953125
","x: 299.73291015625
y: 519.9688110351562
z: -0.0132308853790164
visibility: 0.9519350528717041
","x: 292.04931640625
y: 514.1048583984375
z: 0.10959793627262115
visibility: 0.9542131423950195
","x: 287.8412780761719
y: 525.7822265625
z: -0.10871686786413193
visibility: 0.9912747740745544
","x: 278.9526672363281
y: 522.139404296875
z: 0.03887580707669258
visibility: 0.9898478984832764
",,,,,,,,,,,,,,,,,,,,,
4,"x: 267.2932434082031
y: 297.1737976074219
z: -0.2015402764081955
visibility: 0.9999037384986877
","x: 268.59722900390625
y: 289.7473449707031
z: -0.19672603905200958
visibility: 0.9996262788772583
","x: 269.6442565917969
y: 288.3700866699219
z: -0.19673478603363037
visibility: 0.9996917843818665
","x: 270.78143310546875
y: 287.1138916015625
z: -0.19674000144004822
visibility: 0.9996416568756104
","x: 266.28277587890625
y: 293.3492736816406
z: -0.18613560497760773
visibility: 0.9996311664581299
","x: 265.7030334472656
y: 294.3737487792969
z: -0.18616440892219543
visibility: 0.9996660947799683
","x: 265.15472412109375
y: 295.3431396484375
z: -0.18618980050086975
visibility: 0.9996117353439331
","x: 273.6783447265625
y: 289.87786865234375
z: -0.15271052718162537
visibility: 0.9993842244148254
","x: 265.5946044921875
y: 299.3671569824219
z: -0.10711967945098877
visibility: 0.9995196461677551
","x: 270.15032958984375
y: 301.13055419921875
z: -0.1857050061225891
visibility: 0.9998125433921814
","x: 266.9925231933594
y: 304.95977783203125
z: -0.17209114134311676
visibility: 0.9997989535331726
","x: 288.7712707519531
y: 320.8238525390625
z: -0.14760594069957733
visibility: 0.9999435544013977
","x: 263.9438171386719
y: 336.23553466796875
z: -0.0379025973379612
visibility: 0.9999129176139832
","x: 302.6188049316406
y: 357.32159423828125
z: -0.15009193122386932
visibility: 0.9884083271026611
","x: 266.6376953125
y: 378.6158447265625
z: -0.005103176925331354
visibility: 0.8767412304878235
","x: 310.9151611328125
y: 397.53106689453125
z: -0.1897050440311432
visibility: 0.9681140780448914
","x: 272.20794677734375
y: 416.7847900390625
z: -0.05656640604138374
visibility: 0.9039949178695679
","x: 312.0008239746094
y: 410.2517395019531
z: -0.21989841759204865
visibility: 0.9316464066505432
","x: 273.0242614746094
y: 426.24017333984375
z: -0.06408465653657913
visibility: 0.8684294819831848
","x: 309.51385498046875
y: 411.03680419921875
z: -0.2230435609817505
visibility: 0.9346046447753906
","x: 274.5853271484375
y: 425.65972900390625
z: -0.08864656835794449
visibility: 0.8723158836364746
","x: 308.64385986328125
y: 406.57373046875
z: -0.19245824217796326
visibility: 0.9086670875549316
","x: 274.70721435546875
y: 421.4353942871094
z: -0.06728100776672363
visibility: 0.8584792613983154
","x: 296.6694030761719
y: 395.89923095703125
z: -0.038665883243083954
visibility: 0.9996543526649475
","x: 281.5169372558594
y: 400.291748046875
z: 0.03873707354068756
visibility: 0.9997196197509766
","x: 293.19134521484375
y: 448.6935729980469
z: -0.22931060194969177
visibility: 0.9912956953048706
","x: 281.1838073730469
y: 451.07745361328125
z: -0.006400825921446085
visibility: 0.9626265168190002
","x: 296.270263671875
y: 502.8787536621094
z: -0.20211021602153778
visibility: 0.9930610060691833
","x: 289.390380859375
y: 507.0932312011719
z: 0.06189344450831413
visibility: 0.9774255752563477
","x: 298.02239990234375
y: 513.9837036132812
z: -0.20391516387462616
visibility: 0.9510679841041565
","x: 293.0646057128906
y: 517.5791625976562
z: 0.0634583979845047
visibility: 0.9371756315231323
","x: 294.18707275390625
y: 515.5724487304688
z: -0.29896312952041626
visibility: 0.9897707104682922
","x: 281.5578918457031
y: 521.6753540039062
z: -0.012047755531966686
visibility: 0.9783779382705688
",,,,,,,,,,,,,,,,,,,,,
5,"x: 268.341796875
y: 301.4428405761719
z: -0.2513999044895172
visibility: 0.9998974800109863
","x: 269.36297607421875
y: 294.2685241699219
z: -0.2504598796367645
visibility: 0.9996249079704285
","x: 270.4098205566406
y: 293.3236389160156
z: -0.2505054175853729
visibility: 0.999690055847168
","x: 271.5811767578125
y: 292.367431640625
z: -0.2505795955657959
visibility: 0.9996494054794312
","x: 267.2987976074219
y: 296.644775390625
z: -0.23717054724693298
visibility: 0.9996241927146912
","x: 266.8469543457031
y: 297.3501281738281
z: -0.23720188438892365
visibility: 0.9996514916419983
","x: 266.4099426269531
y: 298.0120849609375
z: -0.23723801970481873
visibility: 0.9996052980422974
","x: 275.13592529296875
y: 293.5278015136719
z: -0.21612516045570374
visibility: 0.9994161128997803
","x: 267.3059997558594
y: 301.49285888671875
z: -0.15724949538707733
visibility: 0.9994392991065979
","x: 271.4129943847656
y: 305.89825439453125
z: -0.23763108253479004
visibility: 0.9998186230659485
","x: 268.35870361328125
y: 308.6170349121094
z: -0.2203294038772583
visibility: 0.9997933506965637
","x: 289.751708984375
y: 321.9296569824219
z: -0.2156243771314621
visibility: 0.9999470710754395
","x: 264.36212158203125
y: 335.3541564941406
z: -0.05621081590652466
visibility: 0.999912440776825
","x: 301.0621032714844
y: 360.06903076171875
z: -0.23281022906303406
visibility: 0.9894327521324158
","x: 265.6454772949219
y: 376.240478515625
z: -0.025195304304361343
visibility: 0.8715944886207581
","x: 301.812255859375
y: 409.51031494140625
z: -0.27043992280960083
visibility: 0.9704259634017944
","x: 266.8094787597656
y: 416.3104553222656
z: -0.08889450877904892
visibility: 0.9028443694114685
","x: 303.1152648925781
y: 423.562744140625
z: -0.29990923404693604
visibility: 0.9365381002426147
","x: 266.18316650390625
y: 425.7914733886719
z: -0.10108526051044464
visibility: 0.8654593825340271
","x: 299.67510986328125
y: 423.6476135253906
z: -0.3100932836532593
visibility: 0.9392504692077637
","x: 266.9285888671875
y: 425.9068603515625
z: -0.12781232595443726
visibility: 0.8697930574417114
","x: 298.4228820800781
y: 418.953857421875
z: -0.2747229039669037
visibility: 0.9147661328315735
","x: 267.7220153808594
y: 422.8703308105469
z: -0.10132994502782822
visibility: 0.8567864894866943
","x: 294.53570556640625
y: 397.4676513671875
z: -0.053332023322582245
visibility: 0.9996404051780701
","x: 280.87872314453125
y: 402.5841064453125
z: 0.05345503240823746
visibility: 0.9996883869171143
","x: 292.71307373046875
y: 450.53839111328125
z: -0.09063108265399933
visibility: 0.9874106049537659
","x: 281.6864929199219
y: 453.61962890625
z: 0.027118269354104996
visibility: 0.9271100759506226
","x: 297.0705871582031
y: 504.08258056640625
z: -0.02578289806842804
visibility: 0.9913876056671143
","x: 290.2198486328125
y: 508.1522216796875
z: 0.11785833537578583
visibility: 0.9627072811126709
","x: 302.10028076171875
y: 515.4697265625
z: -0.024572210386395454
visibility: 0.9468783140182495
","x: 294.8314208984375
y: 517.1918334960938
z: 0.12190582603216171
visibility: 0.9243175983428955
","x: 293.4449768066406
y: 517.8228759765625
z: -0.09713282436132431
visibility: 0.9875190854072571
","x: 279.7762145996094
y: 521.9879150390625
z: 0.05687084048986435
visibility: 0.9677820205688477
",,,,,,,,,,,,,,,,,,,,,
6,"x: 275.6941223144531
y: 294.6728210449219
z: -0.12806037068367004
visibility: 0.9995503425598145
","x: 276.9989013671875
y: 287.9140930175781
z: -0.12318094819784164
visibility: 0.9989729523658752
","x: 277.9859619140625
y: 287.58734130859375
z: -0.12326332181692123
visibility: 0.9990186095237732
","x: 278.9706726074219
y: 287.3157043457031
z: -0.1233205795288086
visibility: 0.9990671277046204
","x: 274.2445068359375
y: 289.41009521484375
z: -0.11561335623264313
visibility: 0.9991885423660278
","x: 273.33642578125
y: 290.1480407714844
z: -0.1156623363494873
visibility: 0.999116837978363
","x: 272.4191589355469
y: 291.062744140625
z: -0.11577059328556061
visibility: 0.9992257356643677
","x: 280.96148681640625
y: 288.8412170410156
z: -0.07290019094944
visibility: 0.9986217617988586
","x: 272.4402160644531
y: 293.539794921875
z: -0.037861354649066925
visibility: 0.9984853267669678
","x: 278.0002746582031
y: 298.5708923339844
z: -0.10762713849544525
visibility: 0.9992355704307556
","x: 274.955078125
y: 300.83917236328125
z: -0.09770510345697403
visibility: 0.9990641474723816
","x: 293.29583740234375
y: 310.72650146484375
z: -0.08154043555259705
visibility: 0.9998169541358948
","x: 267.3102722167969
y: 325.9942321777344
z: 0.042515598237514496
visibility: 0.9998035430908203
","x: 294.7152099609375
y: 346.3550109863281
z: -0.11679907143115997
visibility: 0.9817845821380615
","x: 267.6711120605469
y: 373.23284912109375
z: 0.06375627219676971
visibility: 0.8309319615364075
","x: 279.2282409667969
y: 365.8185119628906
z: -0.19317202270030975
visibility: 0.929266095161438
","x: 266.9106140136719
y: 391.932861328125
z: -0.021721314638853073
visibility: 0.8421894311904907
","x: 276.1345520019531
y: 374.8182678222656
z: -0.2264833003282547
visibility: 0.8964869976043701
","x: 265.6697998046875
y: 401.90997314453125
z: -0.03979743272066116
visibility: 0.8058363795280457
","x: 275.7006530761719
y: 369.6304626464844
z: -0.2290463149547577
visibility: 0.8993471264839172
","x: 266.7544860839844
y: 396.7392578125
z: -0.05977700278162956
visibility: 0.8106784224510193
","x: 277.2276916503906
y: 364.9139404296875
z: -0.1965409368276596
visibility: 0.8679141998291016
","x: 266.9610595703125
y: 393.3083801269531
z: -0.032673127949237823
visibility: 0.7990455627441406
","x: 297.36651611328125
y: 389.5518798828125
z: -0.049560341984033585
visibility: 0.9995039105415344
","x: 282.3372802734375
y: 397.2709655761719
z: 0.04962233453989029
visibility: 0.9995908737182617
","x: 292.7226867675781
y: 449.7676086425781
z: -0.0981580838561058
visibility: 0.9814038872718811
","x: 280.8310852050781
y: 453.2548522949219
z: -0.011864850297570229
visibility: 0.9068438410758972
","x: 297.91326904296875
y: 504.9076843261719
z: -0.06858022511005402
visibility: 0.9872817993164062
","x: 289.71258544921875
y: 508.3373718261719
z: 0.042976438999176025
visibility: 0.9506949186325073
","x: 300.9839782714844
y: 516.2730712890625
z: -0.07100336253643036
visibility: 0.9341434240341187
","x: 293.9432678222656
y: 517.3494873046875
z: 0.03909718245267868
visibility: 0.9089913964271545
","x: 291.1045837402344
y: 517.9859008789062
z: -0.14195993542671204
visibility: 0.9833807349205017
","x: 279.3033447265625
y: 522.015625
z: -0.015686415135860443
visibility: 0.9566022157669067
",,,,,,,,,,,,,,,,,,,,,
7,"x: 274.5597229003906
y: 284.06390380859375
z: -0.001210212241858244
visibility: 0.99950110912323
","x: 275.74676513671875
y: 278.81854248046875
z: -0.010930447839200497
visibility: 0.9989912509918213
","x: 276.22772216796875
y: 278.4803466796875
z: -0.010980777442455292
visibility: 0.9990403056144714
","x: 276.7177429199219
y: 278.1496276855469
z: -0.010994029231369495
visibility: 0.9990977644920349
","x: 274.9401550292969
y: 279.5374450683594
z: 0.008615167811512947
visibility: 0.9991845488548279
","x: 274.8161315917969
y: 279.71209716796875
z: 0.008616507984697819
visibility: 0.9990988373756409
","x: 274.6691589355469
y: 279.87994384765625
z: 0.008530041202902794
visibility: 0.9992188215255737
","x: 280.1089172363281
y: 278.4456481933594
z: -0.025937333703041077
visibility: 0.9986920356750488
","x: 277.02825927734375
y: 280.8624572753906
z: 0.06138669699430466
visibility: 0.9985005259513855
","x: 275.8594055175781
y: 287.1650085449219
z: -0.004571997560560703
visibility: 0.9990523457527161
","x: 274.7550048828125
y: 288.27484130859375
z: 0.020624157041311264
visibility: 0.99874347448349
","x: 290.7093811035156
y: 296.4305419921875
z: -0.07463596761226654
visibility: 0.999794065952301
","x: 273.5425720214844
y: 308.9775695800781
z: 0.11936856806278229
visibility: 0.9995099306106567
","x: 278.9927673339844
y: 306.7493591308594
z: -0.14529046416282654
visibility: 0.9812501668930054
","x: 265.0852966308594
y: 325.69866943359375
z: 0.10107095539569855
visibility: 0.7694838643074036
","x: 263.5794982910156
y: 291.8819580078125
z: -0.18064765632152557
visibility: 0.9292048811912537
","x: 255.86648559570312
y: 316.0474853515625
z: -0.008751783519983292
visibility: 0.8011536598205566
","x: 258.96746826171875
y: 285.720703125
z: -0.20273545384407043
visibility: 0.8965390920639038
","x: 255.12693786621094
y: 313.62677001953125
z: -0.021015096455812454
visibility: 0.7674924731254578
","x: 259.7781982421875
y: 283.492919921875
z: -0.19787608087062836
visibility: 0.8979695439338684
","x: 257.4808349609375
y: 311.18634033203125
z: -0.031118642538785934
visibility: 0.7728530764579773
","x: 260.89599609375
y: 286.1041259765625
z: -0.17902439832687378
visibility: 0.8633711338043213
","x: 256.85333251953125
y: 312.103759765625
z: -0.017899317666888237
visibility: 0.7610670924186707
","x: 295.9344482421875
y: 386.0046081542969
z: -0.05929681658744812
visibility: 0.9995283484458923
","x: 282.857421875
y: 392.5655517578125
z: 0.059274595230817795
visibility: 0.9995816946029663
","x: 292.6600341796875
y: 447.75469970703125
z: -0.11155986785888672
visibility: 0.9811605215072632
","x: 280.6322937011719
y: 450.63592529296875
z: 0.02649071253836155
visibility: 0.890974760055542
","x: 297.45501708984375
y: 506.164794921875
z: -0.15197689831256866
visibility: 0.9867444038391113
","x: 289.5537414550781
y: 508.09423828125
z: 0.04914780706167221
visibility: 0.9357436895370483
","x: 300.7791748046875
y: 516.6890258789062
z: -0.15849299728870392
visibility: 0.932267963886261
","x: 293.17059326171875
y: 517.502685546875
z: 0.04602281376719475
visibility: 0.8923630714416504
","x: 286.72491455078125
y: 521.4165649414062
z: -0.2355705201625824
visibility: 0.9830864667892456
","x: 278.0520324707031
y: 521.9133911132812
z: -0.0021575517021119595
visibility: 0.9478117227554321
",,,,,,,,,,,,,,,,,,,,,
