,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2
0,"x: 225.33619689941406
y: 244.45233154296875
z: -0.3740551769733429
visibility: 0.999985933303833
","x: 227.53085327148438
y: 237.9087677001953
z: -0.35801824927330017
visibility: 0.999927282333374
","x: 228.8583984375
y: 238.10096740722656
z: -0.35802847146987915
visibility: 0.9999260902404785
","x: 230.07571411132812
y: 238.34689331054688
z: -0.3581139147281647
visibility: 0.9999253749847412
","x: 223.21286010742188
y: 238.01210021972656
z: -0.3615977168083191
visibility: 0.9999197721481323
","x: 221.74984741210938
y: 238.32400512695312
z: -0.3616509437561035
visibility: 0.9999146461486816
","x: 220.49853515625
y: 238.6524658203125
z: -0.3616330623626709
visibility: 0.9998975992202759
","x: 231.63734436035156
y: 242.36456298828125
z: -0.24317951500415802
visibility: 0.9999109506607056
","x: 217.89454650878906
y: 241.56402587890625
z: -0.25988730788230896
visibility: 0.9998453855514526
","x: 228.03866577148438
y: 252.83245849609375
z: -0.32946741580963135
visibility: 0.9999535083770752
","x: 222.35137939453125
y: 252.67864990234375
z: -0.33429524302482605
visibility: 0.9999405145645142
","x: 243.12692260742188
y: 281.5511169433594
z: -0.15404903888702393
visibility: 0.9999730587005615
","x: 202.44252014160156
y: 273.4954833984375
z: -0.1718866527080536
visibility: 0.9997251629829407
","x: 272.4546203613281
y: 293.2339172363281
z: -0.13904345035552979
visibility: 0.9994581341743469
","x: 170.30203247070312
y: 271.495361328125
z: -0.16954389214515686
visibility: 0.9986066222190857
","x: 299.57000732421875
y: 291.01239013671875
z: -0.23522236943244934
visibility: 0.9992222785949707
","x: 144.35568237304688
y: 263.390380859375
z: -0.2755919396877289
visibility: 0.9956594109535217
","x: 307.64886474609375
y: 290.7294616699219
z: -0.2581382393836975
visibility: 0.9960809350013733
","x: 136.5282440185547
y: 263.1607666015625
z: -0.301127165555954
visibility: 0.9839757680892944
","x: 308.55816650390625
y: 288.81634521484375
z: -0.29427340626716614
visibility: 0.9968300461769104
","x: 136.22604370117188
y: 262.9410095214844
z: -0.33670154213905334
visibility: 0.9870957136154175
","x: 305.3214111328125
y: 290.16302490234375
z: -0.2548646628856659
visibility: 0.9966873526573181
","x: 138.78884887695312
y: 263.5386962890625
z: -0.2950698137283325
visibility: 0.9866577982902527
","x: 232.44692993164062
y: 378.2272033691406
z: 0.0004472619912121445
visibility: 0.9988917708396912
","x: 210.38436889648438
y: 378.0716247558594
z: -0.0004563705006148666
visibility: 0.9984819293022156
","x: 229.43655395507812
y: 461.1046142578125
z: -0.022306058555841446
visibility: 0.9939420819282532
","x: 209.17291259765625
y: 460.0201110839844
z: -0.008666487410664558
visibility: 0.9894184470176697
","x: 228.0809326171875
y: 534.3963623046875
z: 0.12054163217544556
visibility: 0.9911388754844666
","x: 209.0131072998047
y: 535.0951538085938
z: 0.12099757045507431
visibility: 0.9888566136360168
","x: 225.90090942382812
y: 545.5121459960938
z: 0.12710164487361908
visibility: 0.9008898735046387
","x: 210.30747985839844
y: 546.458251953125
z: 0.12670551240444183
visibility: 0.8817651271820068
","x: 226.25144958496094
y: 561.6602172851562
z: -0.0018803055863827467
visibility: 0.9881933331489563
","x: 208.90713500976562
y: 562.2223510742188
z: 0.000857619394082576
visibility: 0.9853378534317017
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"x: 207.18350219726562
y: 239.30763244628906
z: -0.15996167063713074
visibility: 0.999984860420227
","x: 209.37876892089844
y: 232.9381103515625
z: -0.14385177195072174
visibility: 0.9999273419380188
","x: 210.6627960205078
y: 233.13885498046875
z: -0.1438239961862564
visibility: 0.999923825263977
","x: 211.9716339111328
y: 233.4787139892578
z: -0.14385731518268585
visibility: 0.9999245405197144
","x: 205.54603576660156
y: 233.4961700439453
z: -0.13872644305229187
visibility: 0.9999212026596069
","x: 204.17315673828125
y: 234.0663299560547
z: -0.1387200653553009
visibility: 0.999914288520813
","x: 202.88775634765625
y: 234.67210388183594
z: -0.1387111395597458
visibility: 0.9999017119407654
","x: 214.6105194091797
y: 238.63424682617188
z: -0.056357305496931076
visibility: 0.9999057054519653
","x: 201.64955139160156
y: 239.49798583984375
z: -0.033524248749017715
visibility: 0.9998484253883362
","x: 210.18714904785156
y: 247.6547393798828
z: -0.12876373529434204
visibility: 0.9999514222145081
","x: 204.98504638671875
y: 247.65444946289062
z: -0.12247228622436523
visibility: 0.9999416470527649
","x: 228.5631561279297
y: 280.1080322265625
z: -0.009248166345059872
visibility: 0.9999371767044067
","x: 191.2205047607422
y: 275.8187255859375
z: 0.015351897105574608
visibility: 0.9997222423553467
","x: 250.99688720703125
y: 292.0133056640625
z: -0.10182078927755356
visibility: 0.999271035194397
","x: 169.00892639160156
y: 290.67462158203125
z: -0.08420342952013016
visibility: 0.9985269904136658
","x: 246.747802734375
y: 252.55197143554688
z: -0.22268478572368622
visibility: 0.9989389777183533
","x: 173.1663055419922
y: 254.5345458984375
z: -0.23690655827522278
visibility: 0.995590329170227
","x: 247.1875762939453
y: 240.33836364746094
z: -0.2505507171154022
visibility: 0.9947810173034668
","x: 174.10305786132812
y: 244.36044311523438
z: -0.27461177110671997
visibility: 0.9829521179199219
","x: 244.99769592285156
y: 237.40264892578125
z: -0.2442363053560257
visibility: 0.9952412843704224
","x: 175.9015350341797
y: 243.1417694091797
z: -0.25526994466781616
visibility: 0.9853623509407043
","x: 243.9795379638672
y: 242.12310791015625
z: -0.22414855659008026
visibility: 0.9944064021110535
","x: 176.4121856689453
y: 246.01815795898438
z: -0.23590917885303497
visibility: 0.9841883182525635
","x: 222.07498168945312
y: 378.3146667480469
z: -0.0013473344733938575
visibility: 0.9989383816719055
","x: 199.8341064453125
y: 378.6207275390625
z: 0.0012671404983848333
visibility: 0.9985808730125427
","x: 224.9647979736328
y: 460.9951171875
z: -0.026355993002653122
visibility: 0.9935681819915771
","x: 198.10702514648438
y: 460.712890625
z: -0.01382800005376339
visibility: 0.9896578788757324
","x: 225.72731018066406
y: 531.4832153320312
z: 0.11894719302654266
visibility: 0.9904156923294067
","x: 197.97889709472656
y: 535.781005859375
z: 0.10476509481668472
visibility: 0.9892117381095886
","x: 223.6428680419922
y: 539.804443359375
z: 0.12684784829616547
visibility: 0.8945726752281189
","x: 200.05355834960938
y: 546.2549438476562
z: 0.11058346927165985
visibility: 0.882555365562439
","x: 226.46385192871094
y: 561.3275756835938
z: 0.012558422982692719
visibility: 0.987621009349823
","x: 197.29495239257812
y: 563.3276977539062
z: -0.001755522913299501
visibility: 0.9855446219444275
","x: 173.24948120117188
y: 252.54640197753906
z: 0.0
","x: 176.7849884033203
y: 250.56031799316406
z: -0.0011700568720698357
","x: 179.23150634765625
y: 245.91635131835938
z: -0.002176818437874317
","x: 180.75979614257812
y: 241.35723876953125
z: -0.0033668603282421827
","x: 181.88815307617188
y: 238.27517700195312
z: -0.003909319639205933
","x: 175.54322814941406
y: 237.0651092529297
z: -0.0013470849953591824
","x: 179.44284057617188
y: 235.21002197265625
z: -0.0029476031195372343
","x: 179.8489227294922
y: 239.4609832763672
z: -0.0031686772126704454
","x: 178.9314727783203
y: 241.3864288330078
z: -0.0032002367079257965
","x: 174.1479034423828
y: 236.1314239501953
z: -0.002033425960689783
","x: 178.33981323242188
y: 235.47259521484375
z: -0.003693794598802924
","x: 178.7770538330078
y: 239.64718627929688
z: -0.0032165723387151957
","x: 177.88255310058594
y: 241.4580535888672
z: -0.002758275717496872
","x: 173.11721801757812
y: 236.36207580566406
z: -0.002979854354634881
","x: 177.17697143554688
y: 236.12872314453125
z: -0.004676223266869783
","x: 177.56529235839844
y: 239.76104736328125
z: -0.0038814416620880365
","x: 176.78012084960938
y: 241.26495361328125
z: -0.00320163881406188
","x: 172.41122436523438
y: 237.36065673828125
z: -0.004149899818003178
","x: 175.68907165527344
y: 237.19549560546875
z: -0.005289255641400814
","x: 176.10052490234375
y: 239.90908813476562
z: -0.004786248784512281
","x: 175.4883270263672
y: 241.3282012939453
z: -0.004167376551777124
",,,,,,,,,,,,,,,,,,,,,
2,"x: 207.18350219726562
y: 239.30763244628906
z: -0.15996167063713074
visibility: 0.999984860420227
","x: 209.37876892089844
y: 232.9381103515625
z: -0.14385177195072174
visibility: 0.9999273419380188
","x: 210.6627960205078
y: 233.13885498046875
z: -0.1438239961862564
visibility: 0.999923825263977
","x: 211.9716339111328
y: 233.4787139892578
z: -0.14385731518268585
visibility: 0.9999245405197144
","x: 205.54603576660156
y: 233.4961700439453
z: -0.13872644305229187
visibility: 0.9999212026596069
","x: 204.17315673828125
y: 234.0663299560547
z: -0.1387200653553009
visibility: 0.999914288520813
","x: 202.88775634765625
y: 234.67210388183594
z: -0.1387111395597458
visibility: 0.9999017119407654
","x: 214.6105194091797
y: 238.63424682617188
z: -0.056357305496931076
visibility: 0.9999057054519653
","x: 201.64955139160156
y: 239.49798583984375
z: -0.033524248749017715
visibility: 0.9998484253883362
","x: 210.18714904785156
y: 247.6547393798828
z: -0.12876373529434204
visibility: 0.9999514222145081
","x: 204.98504638671875
y: 247.65444946289062
z: -0.12247228622436523
visibility: 0.9999416470527649
","x: 228.5631561279297
y: 280.1080322265625
z: -0.009248166345059872
visibility: 0.9999371767044067
","x: 191.2205047607422
y: 275.8187255859375
z: 0.015351897105574608
visibility: 0.9997222423553467
","x: 250.99688720703125
y: 292.0133056640625
z: -0.10182078927755356
visibility: 0.999271035194397
","x: 169.00892639160156
y: 290.67462158203125
z: -0.08420342952013016
visibility: 0.9985269904136658
","x: 246.747802734375
y: 252.55197143554688
z: -0.22268478572368622
visibility: 0.9989389777183533
","x: 173.1663055419922
y: 254.5345458984375
z: -0.23690655827522278
visibility: 0.995590329170227
","x: 247.1875762939453
y: 240.33836364746094
z: -0.2505507171154022
visibility: 0.9947810173034668
","x: 174.10305786132812
y: 244.36044311523438
z: -0.27461177110671997
visibility: 0.9829521179199219
","x: 244.99769592285156
y: 237.40264892578125
z: -0.2442363053560257
visibility: 0.9952412843704224
","x: 175.9015350341797
y: 243.1417694091797
z: -0.25526994466781616
visibility: 0.9853623509407043
","x: 243.9795379638672
y: 242.12310791015625
z: -0.22414855659008026
visibility: 0.9944064021110535
","x: 176.4121856689453
y: 246.01815795898438
z: -0.23590917885303497
visibility: 0.9841883182525635
","x: 222.07498168945312
y: 378.3146667480469
z: -0.0013473344733938575
visibility: 0.9989383816719055
","x: 199.8341064453125
y: 378.6207275390625
z: 0.0012671404983848333
visibility: 0.9985808730125427
","x: 224.9647979736328
y: 460.9951171875
z: -0.026355993002653122
visibility: 0.9935681819915771
","x: 198.10702514648438
y: 460.712890625
z: -0.01382800005376339
visibility: 0.9896578788757324
","x: 225.72731018066406
y: 531.4832153320312
z: 0.11894719302654266
visibility: 0.9904156923294067
","x: 197.97889709472656
y: 535.781005859375
z: 0.10476509481668472
visibility: 0.9892117381095886
","x: 223.6428680419922
y: 539.804443359375
z: 0.12684784829616547
visibility: 0.8945726752281189
","x: 200.05355834960938
y: 546.2549438476562
z: 0.11058346927165985
visibility: 0.882555365562439
","x: 226.46385192871094
y: 561.3275756835938
z: 0.012558422982692719
visibility: 0.987621009349823
","x: 197.29495239257812
y: 563.3276977539062
z: -0.001755522913299501
visibility: 0.9855446219444275
","x: 173.24948120117188
y: 252.54640197753906
z: 0.0
","x: 176.7849884033203
y: 250.56031799316406
z: -0.0011700568720698357
","x: 179.23150634765625
y: 245.91635131835938
z: -0.002176818437874317
","x: 180.75979614257812
y: 241.35723876953125
z: -0.0033668603282421827
","x: 181.88815307617188
y: 238.27517700195312
z: -0.003909319639205933
","x: 175.54322814941406
y: 237.0651092529297
z: -0.0013470849953591824
","x: 179.44284057617188
y: 235.21002197265625
z: -0.0029476031195372343
","x: 179.8489227294922
y: 239.4609832763672
z: -0.0031686772126704454
","x: 178.9314727783203
y: 241.3864288330078
z: -0.0032002367079257965
","x: 174.1479034423828
y: 236.1314239501953
z: -0.002033425960689783
","x: 178.33981323242188
y: 235.47259521484375
z: -0.003693794598802924
","x: 178.7770538330078
y: 239.64718627929688
z: -0.0032165723387151957
","x: 177.88255310058594
y: 241.4580535888672
z: -0.002758275717496872
","x: 173.11721801757812
y: 236.36207580566406
z: -0.002979854354634881
","x: 177.17697143554688
y: 236.12872314453125
z: -0.004676223266869783
","x: 177.56529235839844
y: 239.76104736328125
z: -0.0038814416620880365
","x: 176.78012084960938
y: 241.26495361328125
z: -0.00320163881406188
","x: 172.41122436523438
y: 237.36065673828125
z: -0.004149899818003178
","x: 175.68907165527344
y: 237.19549560546875
z: -0.005289255641400814
","x: 176.10052490234375
y: 239.90908813476562
z: -0.004786248784512281
","x: 175.4883270263672
y: 241.3282012939453
z: -0.004167376551777124
",,,,,,,,,,,,,,,,,,,,,
3,"x: 204.80258178710938
y: 239.48391723632812
z: -0.2033955156803131
visibility: 0.9999822974205017
","x: 206.50326538085938
y: 233.31800842285156
z: -0.18444938957691193
visibility: 0.9999270439147949
","x: 207.98089599609375
y: 233.54092407226562
z: -0.18446126580238342
visibility: 0.9999215006828308
","x: 209.61676025390625
y: 233.87551879882812
z: -0.18450284004211426
visibility: 0.9999222755432129
","x: 202.9597930908203
y: 233.83938598632812
z: -0.18505491316318512
visibility: 0.9999229907989502
","x: 201.73007202148438
y: 234.41041564941406
z: -0.18506065011024475
visibility: 0.9999163150787354
","x: 200.3722381591797
y: 235.00967407226562
z: -0.18503206968307495
visibility: 0.9999064803123474
","x: 212.9558563232422
y: 238.7841796875
z: -0.0706794336438179
visibility: 0.9999001622200012
","x: 198.9766845703125
y: 239.74200439453125
z: -0.07382228970527649
visibility: 0.999858021736145
","x: 207.52682495117188
y: 247.69412231445312
z: -0.1611843705177307
visibility: 0.999952495098114
","x: 203.20486450195312
y: 248.01687622070312
z: -0.16209597885608673
visibility: 0.9999452829360962
","x: 226.7455291748047
y: 280.1510009765625
z: -0.0033951825462281704
visibility: 0.9999274015426636
","x: 186.90248107910156
y: 279.09375
z: -0.01985090598464012
visibility: 0.9997423887252808
","x: 245.68382263183594
y: 310.4453430175781
z: -0.10787305980920792
visibility: 0.9972881078720093
","x: 170.2133026123047
y: 316.1792297363281
z: -0.10683945566415787
visibility: 0.9977660775184631
","x: 234.58645629882812
y: 302.92138671875
z: -0.32464519143104553
visibility: 0.992118239402771
","x: 184.2801513671875
y: 324.2676086425781
z: -0.2881757616996765
visibility: 0.993510365486145
","x: 230.3335418701172
y: 302.93878173828125
z: -0.3768148422241211
visibility: 0.9799314141273499
","x: 186.66058349609375
y: 329.5568542480469
z: -0.33671075105667114
visibility: 0.9785630702972412
","x: 227.45933532714844
y: 298.48779296875
z: -0.37498992681503296
visibility: 0.9804719090461731
","x: 188.90541076660156
y: 327.4276428222656
z: -0.3314693570137024
visibility: 0.9806484580039978
","x: 228.27682495117188
y: 298.9656982421875
z: -0.3299925923347473
visibility: 0.9752792119979858
","x: 188.6295166015625
y: 324.7138977050781
z: -0.28785571455955505
visibility: 0.977092981338501
","x: 219.97805786132812
y: 378.90155029296875
z: 0.002723397221416235
visibility: 0.9990081787109375
","x: 197.53201293945312
y: 379.13629150390625
z: -0.002737381961196661
visibility: 0.9986900687217712
","x: 222.5343017578125
y: 461.68658447265625
z: -0.026030709967017174
visibility: 0.9936297535896301
","x: 196.6006622314453
y: 462.6573486328125
z: -0.02061331644654274
visibility: 0.990176796913147
","x: 224.8839569091797
y: 533.3787841796875
z: 0.11903953552246094
visibility: 0.9908022284507751
","x: 196.13722229003906
y: 537.1753540039062
z: 0.10870355367660522
visibility: 0.9897552728652954
","x: 222.70220947265625
y: 542.1588745117188
z: 0.12702879309654236
visibility: 0.8984752297401428
","x: 198.85162353515625
y: 547.3865966796875
z: 0.11446420103311539
visibility: 0.8825942277908325
","x: 226.93089294433594
y: 560.3930053710938
z: 0.009790703654289246
visibility: 0.9879805445671082
","x: 195.3145751953125
y: 563.3252563476562
z: -0.009053358808159828
visibility: 0.9859054088592529
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"x: 206.55032348632812
y: 239.97598266601562
z: -0.257070928812027
visibility: 0.9999833106994629
","x: 208.76480102539062
y: 233.80592346191406
z: -0.23791038990020752
visibility: 0.9999330639839172
","x: 210.1563720703125
y: 234.14248657226562
z: -0.23789918422698975
visibility: 0.999927818775177
","x: 211.54014587402344
y: 234.5596466064453
z: -0.2379206120967865
visibility: 0.9999286532402039
","x: 204.41998291015625
y: 233.8859405517578
z: -0.24178239703178406
visibility: 0.9999293684959412
","x: 202.98825073242188
y: 234.57315063476562
z: -0.24181345105171204
visibility: 0.9999233484268188
","x: 201.79237365722656
y: 235.229736328125
z: -0.2417839765548706
visibility: 0.9999145269393921
","x: 213.6101837158203
y: 239.0150604248047
z: -0.11666876077651978
visibility: 0.9999080300331116
","x: 199.64678955078125
y: 239.8146209716797
z: -0.13646358251571655
visibility: 0.9998698234558105
","x: 209.26560974121094
y: 247.8038330078125
z: -0.2111963927745819
visibility: 0.9999560117721558
","x: 203.73992919921875
y: 248.3281707763672
z: -0.21691501140594482
visibility: 0.9999496340751648
","x: 225.83279418945312
y: 281.8750305175781
z: -0.03398972377181053
visibility: 0.9999303817749023
","x: 184.93081665039062
y: 282.5001220703125
z: -0.0701039656996727
visibility: 0.9997530579566956
","x: 239.57057189941406
y: 326.16510009765625
z: -0.02350199595093727
visibility: 0.9951350688934326
","x: 169.98248291015625
y: 315.354736328125
z: -0.15167509019374847
visibility: 0.9965718388557434
","x: 232.21340942382812
y: 354.5101623535156
z: -0.14974333345890045
visibility: 0.9888560771942139
","x: 185.61282348632812
y: 324.512451171875
z: -0.3643009662628174
visibility: 0.990781843662262
","x: 232.5535888671875
y: 369.6468505859375
z: -0.18303315341472626
visibility: 0.9727978706359863
","x: 189.34124755859375
y: 329.566650390625
z: -0.41158634424209595
visibility: 0.973473846912384
","x: 230.18679809570312
y: 367.2352294921875
z: -0.20866923034191132
visibility: 0.9738042950630188
","x: 191.1569366455078
y: 326.5404052734375
z: -0.4135163724422455
visibility: 0.9751589298248291
","x: 229.107177734375
y: 361.4603271484375
z: -0.16199800372123718
visibility: 0.9659043550491333
","x: 189.9222869873047
y: 324.3702697753906
z: -0.3685973286628723
visibility: 0.968632698059082
","x: 220.27438354492188
y: 378.96429443359375
z: 0.006399252917617559
visibility: 0.9990708231925964
","x: 197.862060546875
y: 379.4462890625
z: -0.006382090505212545
visibility: 0.9987856149673462
","x: 222.3269805908203
y: 461.21722412109375
z: -0.02055155672132969
visibility: 0.9938395023345947
","x: 197.60409545898438
y: 462.05126953125
z: -0.021068768575787544
visibility: 0.9905408620834351
","x: 224.58950805664062
y: 533.836181640625
z: 0.1190548911690712
visibility: 0.9912552833557129
","x: 196.15765380859375
y: 537.8118286132812
z: 0.10358363389968872
visibility: 0.9903168082237244
","x: 222.091552734375
y: 542.2301635742188
z: 0.12676554918289185
visibility: 0.9025313854217529
","x: 198.8661346435547
y: 548.041015625
z: 0.10797148942947388
visibility: 0.883901059627533
","x: 226.99795532226562
y: 559.9132080078125
z: 0.00040326901944354177
visibility: 0.9884566068649292
","x: 195.1717529296875
y: 563.3609619140625
z: -0.02529941499233246
visibility: 0.9864557385444641
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"x: 210.56106567382812
y: 238.96218872070312
z: -0.26252371072769165
visibility: 0.9999842643737793
","x: 212.54458618164062
y: 233.77926635742188
z: -0.2623841166496277
visibility: 0.9999382495880127
","x: 213.7993621826172
y: 234.3052520751953
z: -0.2624964118003845
visibility: 0.9999328255653381
","x: 215.0581512451172
y: 234.77784729003906
z: -0.2626461982727051
visibility: 0.9999338388442993
","x: 208.54563903808594
y: 232.6741180419922
z: -0.252934992313385
visibility: 0.9999344944953918
","x: 207.09683227539062
y: 232.70262145996094
z: -0.25283896923065186
visibility: 0.999928891658783
","x: 205.72634887695312
y: 232.7436981201172
z: -0.2526094317436218
visibility: 0.9999212026596069
","x: 216.3926239013672
y: 239.1586151123047
z: -0.14732061326503754
visibility: 0.9999140501022339
","x: 202.67776489257812
y: 238.67694091796875
z: -0.15775099396705627
visibility: 0.9998805522918701
","x: 212.75978088378906
y: 247.50030517578125
z: -0.22789201140403748
visibility: 0.9999593496322632
","x: 207.3919677734375
y: 246.525634765625
z: -0.24359536170959473
visibility: 0.9999539852142334
","x: 226.99610900878906
y: 286.62249755859375
z: -0.06892737746238708
visibility: 0.9999334216117859
","x: 186.2791290283203
y: 278.12261962890625
z: -0.1331833004951477
visibility: 0.9997729063034058
","x: 233.88865661621094
y: 338.9718933105469
z: -0.05941850692033768
visibility: 0.9945021271705627
","x: 159.2130889892578
y: 271.1108703613281
z: -0.2979717552661896
visibility: 0.9968976974487305
","x: 233.08058166503906
y: 383.5541076660156
z: -0.14121225476264954
visibility: 0.9881871342658997
","x: 179.2700653076172
y: 232.96835327148438
z: -0.45734673738479614
visibility: 0.9913832545280457
","x: 234.03965759277344
y: 398.71331787109375
z: -0.16862988471984863
visibility: 0.9703947305679321
","x: 182.4817657470703
y: 220.2578887939453
z: -0.5077858567237854
visibility: 0.9739595651626587
","x: 231.0648651123047
y: 396.8432312011719
z: -0.19618520140647888
visibility: 0.9714343547821045
","x: 184.60415649414062
y: 220.75350952148438
z: -0.488356351852417
visibility: 0.975064218044281
","x: 230.06069946289062
y: 391.7076416015625
z: -0.15445445477962494
visibility: 0.9627055525779724
","x: 184.5402374267578
y: 226.37301635742188
z: -0.45640531182289124
visibility: 0.9682472944259644
","x: 221.42291259765625
y: 379.9911804199219
z: 0.014559617266058922
visibility: 0.9991569519042969
","x: 198.41921997070312
y: 382.8348388671875
z: -0.01471271924674511
visibility: 0.9989021420478821
","x: 223.07220458984375
y: 460.37725830078125
z: -0.029763588681817055
visibility: 0.994290828704834
","x: 197.4481658935547
y: 465.9173278808594
z: -0.02200680412352085
visibility: 0.9910656213760376
","x: 224.75953674316406
y: 532.364501953125
z: 0.15354326367378235
visibility: 0.9918323159217834
","x: 196.37046813964844
y: 537.9900512695312
z: 0.12887462973594666
visibility: 0.9909072518348694
","x: 222.07530212402344
y: 540.005615234375
z: 0.16631995141506195
visibility: 0.908169686794281
","x: 198.76083374023438
y: 548.01611328125
z: 0.1368623822927475
visibility: 0.8845999240875244
","x: 227.25320434570312
y: 559.9329833984375
z: 0.03529955819249153
visibility: 0.9892565011978149
","x: 195.59088134765625
y: 563.851318359375
z: -0.0035763136111199856
visibility: 0.9872826933860779
","x: 179.07980346679688
y: 230.21697998046875
z: 0.0
","x: 183.0648651123047
y: 228.450439453125
z: -0.001743944943882525
","x: 186.03623962402344
y: 222.56173706054688
z: -0.002735804533585906
","x: 187.40029907226562
y: 217.120849609375
z: -0.003912596497684717
","x: 188.29208374023438
y: 212.39944458007812
z: -0.005047860089689493
","x: 185.7358856201172
y: 213.40089416503906
z: -0.0009564457577653229
","x: 186.81544494628906
y: 206.0074005126953
z: -0.003238694742321968
","x: 187.3066864013672
y: 201.1219482421875
z: -0.004765890538692474
","x: 187.67381286621094
y: 197.04055786132812
z: -0.005646154284477234
","x: 183.7606201171875
y: 212.2921905517578
z: -0.0018524323822930455
","x: 184.57115173339844
y: 204.65664672851562
z: -0.003826114581897855
","x: 185.2447052001953
y: 199.46998596191406
z: -0.004988451953977346
","x: 185.83621215820312
y: 195.08746337890625
z: -0.005843845196068287
","x: 181.7412872314453
y: 212.68869018554688
z: -0.003237813012674451
","x: 182.2772674560547
y: 205.11724853515625
z: -0.005765496753156185
","x: 182.77037048339844
y: 200.16867065429688
z: -0.007095807231962681
","x: 183.25296020507812
y: 195.96630859375
z: -0.007856074720621109
","x: 179.61819458007812
y: 214.3916015625
z: -0.004887095186859369
","x: 179.5286102294922
y: 208.27102661132812
z: -0.007137153763324022
","x: 179.49124145507812
y: 204.25570678710938
z: -0.008090234361588955
","x: 179.62322998046875
y: 200.83778381347656
z: -0.008612385019659996
",,,,,,,,,,,,,,,,,,,,,
