,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,TIMESTAMP,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2
0,"x: 282.115234375
y: 252.38182067871094
z: -0.36615538597106934
visibility: 0.9999140501022339
","x: 283.3944396972656
y: 248.2854461669922
z: -0.3553408980369568
visibility: 0.9995416402816772
","x: 284.4317932128906
y: 248.5150146484375
z: -0.35532572865486145
visibility: 0.9996090531349182
","x: 285.452392578125
y: 248.69345092773438
z: -0.3553597331047058
visibility: 0.9995942711830139
","x: 280.3114929199219
y: 248.16168212890625
z: -0.3550911545753479
visibility: 0.9995185136795044
","x: 279.2430419921875
y: 248.38523864746094
z: -0.3551631271839142
visibility: 0.999559223651886
","x: 278.16644287109375
y: 248.53965759277344
z: -0.35520675778388977
visibility: 0.9994707703590393
","x: 286.8312072753906
y: 251.4890899658203
z: -0.2639305591583252
visibility: 0.998974084854126
","x: 275.92230224609375
y: 251.07656860351562
z: -0.26491838693618774
visibility: 0.998536229133606
","x: 284.0718078613281
y: 258.8244323730469
z: -0.3303948640823364
visibility: 0.9997490048408508
","x: 279.8109436035156
y: 258.68792724609375
z: -0.33075717091560364
visibility: 0.9996806383132935
","x: 296.8531799316406
y: 285.05712890625
z: -0.1809116005897522
visibility: 0.9999029636383057
","x: 265.4782409667969
y: 281.8990783691406
z: -0.17653465270996094
visibility: 0.9998412132263184
","x: 306.8692932128906
y: 322.4296569824219
z: -0.13498002290725708
visibility: 0.9939508438110352
","x: 254.39222717285156
y: 322.1447448730469
z: -0.1337331235408783
visibility: 0.9872828722000122
","x: 315.4483642578125
y: 357.2070617675781
z: -0.20596596598625183
visibility: 0.9891549944877625
","x: 243.7053985595703
y: 353.8940734863281
z: -0.1991376429796219
visibility: 0.9726811051368713
","x: 319.48095703125
y: 368.2318420410156
z: -0.2257889211177826
visibility: 0.9669091701507568
","x: 238.84817504882812
y: 363.2571105957031
z: -0.22057917714118958
visibility: 0.9379814267158508
","x: 319.4816589355469
y: 369.5075988769531
z: -0.25777554512023926
visibility: 0.9715622067451477
","x: 238.46109008789062
y: 364.3196105957031
z: -0.252158522605896
visibility: 0.945025622844696
","x: 317.9891052246094
y: 366.81500244140625
z: -0.22034206986427307
visibility: 0.9661720395088196
","x: 240.58119201660156
y: 361.9613342285156
z: -0.21408721804618835
visibility: 0.9369097948074341
","x: 290.16058349609375
y: 365.9839172363281
z: 0.0013513279845938087
visibility: 0.9988803267478943
","x: 270.025390625
y: 366.4163818359375
z: -0.0014051321195438504
visibility: 0.9993353486061096
","x: 285.4725036621094
y: 436.4291687011719
z: 0.019559532403945923
visibility: 0.9879157543182373
","x: 270.3694152832031
y: 436.74822998046875
z: -0.00588651467114687
visibility: 0.9909199476242065
","x: 281.44818115234375
y: 491.05780029296875
z: 0.16188138723373413
visibility: 0.986646294593811
","x: 268.8731994628906
y: 493.34637451171875
z: 0.11973690986633301
visibility: 0.9882102012634277
","x: 279.0235900878906
y: 497.53778076171875
z: 0.17025291919708252
visibility: 0.8802565336227417
","x: 270.6241455078125
y: 500.05963134765625
z: 0.12545783817768097
visibility: 0.7987227439880371
","x: 284.9556579589844
y: 513.3508911132812
z: 0.06688576936721802
visibility: 0.9835193753242493
","x: 266.2377014160156
y: 515.5449829101562
z: 0.01436108909547329
visibility: 0.9831162095069885
",3.7112083435058594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"x: 282.115234375
y: 252.38182067871094
z: -0.36615538597106934
visibility: 0.9999140501022339
","x: 283.3944396972656
y: 248.2854461669922
z: -0.3553408980369568
visibility: 0.9995416402816772
","x: 284.4317932128906
y: 248.5150146484375
z: -0.35532572865486145
visibility: 0.9996090531349182
","x: 285.452392578125
y: 248.69345092773438
z: -0.3553597331047058
visibility: 0.9995942711830139
","x: 280.3114929199219
y: 248.16168212890625
z: -0.3550911545753479
visibility: 0.9995185136795044
","x: 279.2430419921875
y: 248.38523864746094
z: -0.3551631271839142
visibility: 0.999559223651886
","x: 278.16644287109375
y: 248.53965759277344
z: -0.35520675778388977
visibility: 0.9994707703590393
","x: 286.8312072753906
y: 251.4890899658203
z: -0.2639305591583252
visibility: 0.998974084854126
","x: 275.92230224609375
y: 251.07656860351562
z: -0.26491838693618774
visibility: 0.998536229133606
","x: 284.0718078613281
y: 258.8244323730469
z: -0.3303948640823364
visibility: 0.9997490048408508
","x: 279.8109436035156
y: 258.68792724609375
z: -0.33075717091560364
visibility: 0.9996806383132935
","x: 296.8531799316406
y: 285.05712890625
z: -0.1809116005897522
visibility: 0.9999029636383057
","x: 265.4782409667969
y: 281.8990783691406
z: -0.17653465270996094
visibility: 0.9998412132263184
","x: 306.8692932128906
y: 322.4296569824219
z: -0.13498002290725708
visibility: 0.9939508438110352
","x: 254.39222717285156
y: 322.1447448730469
z: -0.1337331235408783
visibility: 0.9872828722000122
","x: 315.4483642578125
y: 357.2070617675781
z: -0.20596596598625183
visibility: 0.9891549944877625
","x: 243.7053985595703
y: 353.8940734863281
z: -0.1991376429796219
visibility: 0.9726811051368713
","x: 319.48095703125
y: 368.2318420410156
z: -0.2257889211177826
visibility: 0.9669091701507568
","x: 238.84817504882812
y: 363.2571105957031
z: -0.22057917714118958
visibility: 0.9379814267158508
","x: 319.4816589355469
y: 369.5075988769531
z: -0.25777554512023926
visibility: 0.9715622067451477
","x: 238.46109008789062
y: 364.3196105957031
z: -0.252158522605896
visibility: 0.945025622844696
","x: 317.9891052246094
y: 366.81500244140625
z: -0.22034206986427307
visibility: 0.9661720395088196
","x: 240.58119201660156
y: 361.9613342285156
z: -0.21408721804618835
visibility: 0.9369097948074341
","x: 290.16058349609375
y: 365.9839172363281
z: 0.0013513279845938087
visibility: 0.9988803267478943
","x: 270.025390625
y: 366.4163818359375
z: -0.0014051321195438504
visibility: 0.9993353486061096
","x: 285.4725036621094
y: 436.4291687011719
z: 0.019559532403945923
visibility: 0.9879157543182373
","x: 270.3694152832031
y: 436.74822998046875
z: -0.00588651467114687
visibility: 0.9909199476242065
","x: 281.44818115234375
y: 491.05780029296875
z: 0.16188138723373413
visibility: 0.986646294593811
","x: 268.8731994628906
y: 493.34637451171875
z: 0.11973690986633301
visibility: 0.9882102012634277
","x: 279.0235900878906
y: 497.53778076171875
z: 0.17025291919708252
visibility: 0.8802565336227417
","x: 270.6241455078125
y: 500.05963134765625
z: 0.12545783817768097
visibility: 0.7987227439880371
","x: 284.9556579589844
y: 513.3508911132812
z: 0.06688576936721802
visibility: 0.9835193753242493
","x: 266.2377014160156
y: 515.5449829101562
z: 0.01436108909547329
visibility: 0.9831162095069885
",3.7112083435058594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"x: 283.17303466796875
y: 252.88656616210938
z: -0.15395137667655945
visibility: 0.9999179840087891
","x: 284.3819580078125
y: 248.38584899902344
z: -0.13755592703819275
visibility: 0.9995794296264648
","x: 285.3330383300781
y: 248.57601928710938
z: -0.137601837515831
visibility: 0.9996397495269775
","x: 286.3337097167969
y: 248.7382354736328
z: -0.1376161277294159
visibility: 0.9996280074119568
","x: 281.22552490234375
y: 248.39846801757812
z: -0.1386147290468216
visibility: 0.9995572566986084
","x: 279.96026611328125
y: 248.665283203125
z: -0.13863582909107208
visibility: 0.9995930790901184
","x: 278.70452880859375
y: 248.90069580078125
z: -0.13866417109966278
visibility: 0.9995157122612
","x: 288.0664978027344
y: 251.68124389648438
z: -0.04744286090135574
visibility: 0.9990634322166443
","x: 276.01025390625
y: 251.93310546875
z: -0.05281594395637512
visibility: 0.9986658692359924
","x: 285.15771484375
y: 260.2096862792969
z: -0.12011351436376572
visibility: 0.9997681379318237
","x: 280.8323669433594
y: 259.828125
z: -0.12184202671051025
visibility: 0.9997074604034424
","x: 297.1854248046875
y: 284.63665771484375
z: -0.0032418067567050457
visibility: 0.9999086856842041
","x: 266.9803161621094
y: 281.8990783691406
z: -0.007338394410908222
visibility: 0.999846875667572
","x: 303.76007080078125
y: 322.67694091796875
z: -0.048845257610082626
visibility: 0.9935389757156372
","x: 261.1328430175781
y: 321.8984375
z: -0.040384478867053986
visibility: 0.9869427680969238
","x: 289.09320068359375
y: 340.8727722167969
z: -0.18456491827964783
visibility: 0.9891077876091003
","x: 274.6810302734375
y: 347.63726806640625
z: -0.15721085667610168
visibility: 0.9715607166290283
","x: 285.520263671875
y: 350.4602355957031
z: -0.22073015570640564
visibility: 0.9676888585090637
","x: 277.96453857421875
y: 358.33685302734375
z: -0.19021572172641754
visibility: 0.9369592070579529
","x: 282.9497375488281
y: 345.65313720703125
z: -0.22939172387123108
visibility: 0.9718145132064819
","x: 280.77978515625
y: 353.3771057128906
z: -0.19766873121261597
visibility: 0.9429218173027039
","x: 283.8346862792969
y: 341.8096618652344
z: -0.19005799293518066
visibility: 0.9652830362319946
","x: 280.339111328125
y: 349.4218444824219
z: -0.1615249216556549
visibility: 0.9319142699241638
","x: 290.19219970703125
y: 363.9886779785156
z: 0.003373872023075819
visibility: 0.9989596605300903
","x: 270.3125305175781
y: 362.42181396484375
z: -0.0033116950653493404
visibility: 0.999367892742157
","x: 286.76519775390625
y: 424.20086669921875
z: -0.12621113657951355
visibility: 0.9850992560386658
","x: 273.2172546386719
y: 423.67413330078125
z: -0.15305501222610474
visibility: 0.9893629550933838
","x: 281.42657470703125
y: 484.96881103515625
z: -0.08076867461204529
visibility: 0.98157799243927
","x: 273.6214294433594
y: 488.22882080078125
z: -0.12193214893341064
visibility: 0.984799861907959
","x: 278.9739990234375
y: 492.5186767578125
z: -0.08154314011335373
visibility: 0.8707616925239563
","x: 273.1744384765625
y: 498.0815124511719
z: -0.12414857000112534
visibility: 0.7926169037818909
","x: 284.15869140625
y: 509.54705810546875
z: -0.19217543303966522
visibility: 0.9793288707733154
","x: 277.2427062988281
y: 510.9414367675781
z: -0.23858042061328888
visibility: 0.9793511629104614
",4.323553562164307,"x: 275.7874755859375
y: 341.58349609375
z: 0.0
","x: 278.8066711425781
y: 340.6979675292969
z: -0.0010573427425697446
","x: 281.98809814453125
y: 341.4923400878906
z: -0.0022711558267474174
","x: 284.1894226074219
y: 342.9803161621094
z: -0.003696577390655875
","x: 285.45465087890625
y: 344.2578125
z: -0.005196284968405962
","x: 282.9192199707031
y: 348.964599609375
z: -0.002232884056866169
","x: 285.9297180175781
y: 353.77581787109375
z: -0.004239402245730162
","x: 287.7334899902344
y: 356.87298583984375
z: -0.0055072251707315445
","x: 289.1755676269531
y: 359.45538330078125
z: -0.006281160283833742
","x: 281.91656494140625
y: 351.6242980957031
z: -0.0032584599684923887
","x: 284.6800842285156
y: 357.08831787109375
z: -0.005208533722907305
","x: 286.6050720214844
y: 360.6850891113281
z: -0.00621971907094121
","x: 288.1980285644531
y: 363.4034423828125
z: -0.006948358844965696
","x: 280.5798034667969
y: 353.6028747558594
z: -0.004436942283064127
","x: 282.87066650390625
y: 359.0697937011719
z: -0.0064917150884866714
","x: 284.4947204589844
y: 362.6645202636719
z: -0.007356968708336353
","x: 285.79217529296875
y: 365.3356628417969
z: -0.007932846434414387
","x: 278.9588623046875
y: 354.9000549316406
z: -0.005791947245597839
","x: 280.48199462890625
y: 359.48187255859375
z: -0.007412566337734461
","x: 281.55560302734375
y: 362.41571044921875
z: -0.007979107089340687
","x: 282.4732666015625
y: 364.6759338378906
z: -0.008361704647541046
","x: 283.06744384765625
y: 337.19775390625
z: 0.0
","x: 283.6724853515625
y: 341.67218017578125
z: 4.225816155667417e-05
","x: 283.3438415527344
y: 346.6224670410156
z: -0.0006777855451218784
","x: 282.462158203125
y: 349.7724914550781
z: -0.0016177291981875896
","x: 282.0765380859375
y: 351.7448425292969
z: -0.0025989555288106203
","x: 282.0035400390625
y: 348.53363037109375
z: -0.0025259796530008316
","x: 280.8828430175781
y: 354.2364501953125
z: -0.004343013744801283
","x: 279.89715576171875
y: 356.4098815917969
z: -0.004607369191944599
","x: 279.1891784667969
y: 357.4137878417969
z: -0.004480086732655764
","x: 280.0632019042969
y: 347.2206115722656
z: -0.0036539603024721146
","x: 277.52117919921875
y: 353.0715637207031
z: -0.005396821070462465
","x: 275.7572326660156
y: 356.04150390625
z: -0.005561057012528181
","x: 274.47021484375
y: 358.1368713378906
z: -0.0055651115253567696
","x: 278.3004455566406
y: 345.1376647949219
z: -0.004767979960888624
","x: 275.6204528808594
y: 350.468505859375
z: -0.006538053508847952
","x: 273.9075927734375
y: 353.36053466796875
z: -0.006714516319334507
","x: 272.62652587890625
y: 355.4222412109375
z: -0.006691272836178541
","x: 276.721923828125
y: 342.4970703125
z: -0.00586713757365942
","x: 274.4191589355469
y: 346.5773010253906
z: -0.00726154213771224
","x: 272.9595642089844
y: 349.29931640625
z: -0.0076191481202840805
","x: 271.74017333984375
y: 351.4962158203125
z: -0.007751376833766699
"
3,"x: 283.17303466796875
y: 252.88656616210938
z: -0.15395137667655945
visibility: 0.9999179840087891
","x: 284.3819580078125
y: 248.38584899902344
z: -0.13755592703819275
visibility: 0.9995794296264648
","x: 285.3330383300781
y: 248.57601928710938
z: -0.137601837515831
visibility: 0.9996397495269775
","x: 286.3337097167969
y: 248.7382354736328
z: -0.1376161277294159
visibility: 0.9996280074119568
","x: 281.22552490234375
y: 248.39846801757812
z: -0.1386147290468216
visibility: 0.9995572566986084
","x: 279.96026611328125
y: 248.665283203125
z: -0.13863582909107208
visibility: 0.9995930790901184
","x: 278.70452880859375
y: 248.90069580078125
z: -0.13866417109966278
visibility: 0.9995157122612
","x: 288.0664978027344
y: 251.68124389648438
z: -0.04744286090135574
visibility: 0.9990634322166443
","x: 276.01025390625
y: 251.93310546875
z: -0.05281594395637512
visibility: 0.9986658692359924
","x: 285.15771484375
y: 260.2096862792969
z: -0.12011351436376572
visibility: 0.9997681379318237
","x: 280.8323669433594
y: 259.828125
z: -0.12184202671051025
visibility: 0.9997074604034424
","x: 297.1854248046875
y: 284.63665771484375
z: -0.0032418067567050457
visibility: 0.9999086856842041
","x: 266.9803161621094
y: 281.8990783691406
z: -0.007338394410908222
visibility: 0.999846875667572
","x: 303.76007080078125
y: 322.67694091796875
z: -0.048845257610082626
visibility: 0.9935389757156372
","x: 261.1328430175781
y: 321.8984375
z: -0.040384478867053986
visibility: 0.9869427680969238
","x: 289.09320068359375
y: 340.8727722167969
z: -0.18456491827964783
visibility: 0.9891077876091003
","x: 274.6810302734375
y: 347.63726806640625
z: -0.15721085667610168
visibility: 0.9715607166290283
","x: 285.520263671875
y: 350.4602355957031
z: -0.22073015570640564
visibility: 0.9676888585090637
","x: 277.96453857421875
y: 358.33685302734375
z: -0.19021572172641754
visibility: 0.9369592070579529
","x: 282.9497375488281
y: 345.65313720703125
z: -0.22939172387123108
visibility: 0.9718145132064819
","x: 280.77978515625
y: 353.3771057128906
z: -0.19766873121261597
visibility: 0.9429218173027039
","x: 283.8346862792969
y: 341.8096618652344
z: -0.19005799293518066
visibility: 0.9652830362319946
","x: 280.339111328125
y: 349.4218444824219
z: -0.1615249216556549
visibility: 0.9319142699241638
","x: 290.19219970703125
y: 363.9886779785156
z: 0.003373872023075819
visibility: 0.9989596605300903
","x: 270.3125305175781
y: 362.42181396484375
z: -0.0033116950653493404
visibility: 0.999367892742157
","x: 286.76519775390625
y: 424.20086669921875
z: -0.12621113657951355
visibility: 0.9850992560386658
","x: 273.2172546386719
y: 423.67413330078125
z: -0.15305501222610474
visibility: 0.9893629550933838
","x: 281.42657470703125
y: 484.96881103515625
z: -0.08076867461204529
visibility: 0.98157799243927
","x: 273.6214294433594
y: 488.22882080078125
z: -0.12193214893341064
visibility: 0.984799861907959
","x: 278.9739990234375
y: 492.5186767578125
z: -0.08154314011335373
visibility: 0.8707616925239563
","x: 273.1744384765625
y: 498.0815124511719
z: -0.12414857000112534
visibility: 0.7926169037818909
","x: 284.15869140625
y: 509.54705810546875
z: -0.19217543303966522
visibility: 0.9793288707733154
","x: 277.2427062988281
y: 510.9414367675781
z: -0.23858042061328888
visibility: 0.9793511629104614
",4.323553562164307,"x: 275.7874755859375
y: 341.58349609375
z: 0.0
","x: 278.8066711425781
y: 340.6979675292969
z: -0.0010573427425697446
","x: 281.98809814453125
y: 341.4923400878906
z: -0.0022711558267474174
","x: 284.1894226074219
y: 342.9803161621094
z: -0.003696577390655875
","x: 285.45465087890625
y: 344.2578125
z: -0.005196284968405962
","x: 282.9192199707031
y: 348.964599609375
z: -0.002232884056866169
","x: 285.9297180175781
y: 353.77581787109375
z: -0.004239402245730162
","x: 287.7334899902344
y: 356.87298583984375
z: -0.0055072251707315445
","x: 289.1755676269531
y: 359.45538330078125
z: -0.006281160283833742
","x: 281.91656494140625
y: 351.6242980957031
z: -0.0032584599684923887
","x: 284.6800842285156
y: 357.08831787109375
z: -0.005208533722907305
","x: 286.6050720214844
y: 360.6850891113281
z: -0.00621971907094121
","x: 288.1980285644531
y: 363.4034423828125
z: -0.006948358844965696
","x: 280.5798034667969
y: 353.6028747558594
z: -0.004436942283064127
","x: 282.87066650390625
y: 359.0697937011719
z: -0.0064917150884866714
","x: 284.4947204589844
y: 362.6645202636719
z: -0.007356968708336353
","x: 285.79217529296875
y: 365.3356628417969
z: -0.007932846434414387
","x: 278.9588623046875
y: 354.9000549316406
z: -0.005791947245597839
","x: 280.48199462890625
y: 359.48187255859375
z: -0.007412566337734461
","x: 281.55560302734375
y: 362.41571044921875
z: -0.007979107089340687
","x: 282.4732666015625
y: 364.6759338378906
z: -0.008361704647541046
","x: 283.06744384765625
y: 337.19775390625
z: 0.0
","x: 283.6724853515625
y: 341.67218017578125
z: 4.225816155667417e-05
","x: 283.3438415527344
y: 346.6224670410156
z: -0.0006777855451218784
","x: 282.462158203125
y: 349.7724914550781
z: -0.0016177291981875896
","x: 282.0765380859375
y: 351.7448425292969
z: -0.0025989555288106203
","x: 282.0035400390625
y: 348.53363037109375
z: -0.0025259796530008316
","x: 280.8828430175781
y: 354.2364501953125
z: -0.004343013744801283
","x: 279.89715576171875
y: 356.4098815917969
z: -0.004607369191944599
","x: 279.1891784667969
y: 357.4137878417969
z: -0.004480086732655764
","x: 280.0632019042969
y: 347.2206115722656
z: -0.0036539603024721146
","x: 277.52117919921875
y: 353.0715637207031
z: -0.005396821070462465
","x: 275.7572326660156
y: 356.04150390625
z: -0.005561057012528181
","x: 274.47021484375
y: 358.1368713378906
z: -0.0055651115253567696
","x: 278.3004455566406
y: 345.1376647949219
z: -0.004767979960888624
","x: 275.6204528808594
y: 350.468505859375
z: -0.006538053508847952
","x: 273.9075927734375
y: 353.36053466796875
z: -0.006714516319334507
","x: 272.62652587890625
y: 355.4222412109375
z: -0.006691272836178541
","x: 276.721923828125
y: 342.4970703125
z: -0.00586713757365942
","x: 274.4191589355469
y: 346.5773010253906
z: -0.00726154213771224
","x: 272.9595642089844
y: 349.29931640625
z: -0.0076191481202840805
","x: 271.74017333984375
y: 351.4962158203125
z: -0.007751376833766699
"
4,"x: 283.17303466796875
y: 252.88656616210938
z: -0.15395137667655945
visibility: 0.9999179840087891
","x: 284.3819580078125
y: 248.38584899902344
z: -0.13755592703819275
visibility: 0.9995794296264648
","x: 285.3330383300781
y: 248.57601928710938
z: -0.137601837515831
visibility: 0.9996397495269775
","x: 286.3337097167969
y: 248.7382354736328
z: -0.1376161277294159
visibility: 0.9996280074119568
","x: 281.22552490234375
y: 248.39846801757812
z: -0.1386147290468216
visibility: 0.9995572566986084
","x: 279.96026611328125
y: 248.665283203125
z: -0.13863582909107208
visibility: 0.9995930790901184
","x: 278.70452880859375
y: 248.90069580078125
z: -0.13866417109966278
visibility: 0.9995157122612
","x: 288.0664978027344
y: 251.68124389648438
z: -0.04744286090135574
visibility: 0.9990634322166443
","x: 276.01025390625
y: 251.93310546875
z: -0.05281594395637512
visibility: 0.9986658692359924
","x: 285.15771484375
y: 260.2096862792969
z: -0.12011351436376572
visibility: 0.9997681379318237
","x: 280.8323669433594
y: 259.828125
z: -0.12184202671051025
visibility: 0.9997074604034424
","x: 297.1854248046875
y: 284.63665771484375
z: -0.0032418067567050457
visibility: 0.9999086856842041
","x: 266.9803161621094
y: 281.8990783691406
z: -0.007338394410908222
visibility: 0.999846875667572
","x: 303.76007080078125
y: 322.67694091796875
z: -0.048845257610082626
visibility: 0.9935389757156372
","x: 261.1328430175781
y: 321.8984375
z: -0.040384478867053986
visibility: 0.9869427680969238
","x: 289.09320068359375
y: 340.8727722167969
z: -0.18456491827964783
visibility: 0.9891077876091003
","x: 274.6810302734375
y: 347.63726806640625
z: -0.15721085667610168
visibility: 0.9715607166290283
","x: 285.520263671875
y: 350.4602355957031
z: -0.22073015570640564
visibility: 0.9676888585090637
","x: 277.96453857421875
y: 358.33685302734375
z: -0.19021572172641754
visibility: 0.9369592070579529
","x: 282.9497375488281
y: 345.65313720703125
z: -0.22939172387123108
visibility: 0.9718145132064819
","x: 280.77978515625
y: 353.3771057128906
z: -0.19766873121261597
visibility: 0.9429218173027039
","x: 283.8346862792969
y: 341.8096618652344
z: -0.19005799293518066
visibility: 0.9652830362319946
","x: 280.339111328125
y: 349.4218444824219
z: -0.1615249216556549
visibility: 0.9319142699241638
","x: 290.19219970703125
y: 363.9886779785156
z: 0.003373872023075819
visibility: 0.9989596605300903
","x: 270.3125305175781
y: 362.42181396484375
z: -0.0033116950653493404
visibility: 0.999367892742157
","x: 286.76519775390625
y: 424.20086669921875
z: -0.12621113657951355
visibility: 0.9850992560386658
","x: 273.2172546386719
y: 423.67413330078125
z: -0.15305501222610474
visibility: 0.9893629550933838
","x: 281.42657470703125
y: 484.96881103515625
z: -0.08076867461204529
visibility: 0.98157799243927
","x: 273.6214294433594
y: 488.22882080078125
z: -0.12193214893341064
visibility: 0.984799861907959
","x: 278.9739990234375
y: 492.5186767578125
z: -0.08154314011335373
visibility: 0.8707616925239563
","x: 273.1744384765625
y: 498.0815124511719
z: -0.12414857000112534
visibility: 0.7926169037818909
","x: 284.15869140625
y: 509.54705810546875
z: -0.19217543303966522
visibility: 0.9793288707733154
","x: 277.2427062988281
y: 510.9414367675781
z: -0.23858042061328888
visibility: 0.9793511629104614
",4.323553562164307,"x: 275.7874755859375
y: 341.58349609375
z: 0.0
","x: 278.8066711425781
y: 340.6979675292969
z: -0.0010573427425697446
","x: 281.98809814453125
y: 341.4923400878906
z: -0.0022711558267474174
","x: 284.1894226074219
y: 342.9803161621094
z: -0.003696577390655875
","x: 285.45465087890625
y: 344.2578125
z: -0.005196284968405962
","x: 282.9192199707031
y: 348.964599609375
z: -0.002232884056866169
","x: 285.9297180175781
y: 353.77581787109375
z: -0.004239402245730162
","x: 287.7334899902344
y: 356.87298583984375
z: -0.0055072251707315445
","x: 289.1755676269531
y: 359.45538330078125
z: -0.006281160283833742
","x: 281.91656494140625
y: 351.6242980957031
z: -0.0032584599684923887
","x: 284.6800842285156
y: 357.08831787109375
z: -0.005208533722907305
","x: 286.6050720214844
y: 360.6850891113281
z: -0.00621971907094121
","x: 288.1980285644531
y: 363.4034423828125
z: -0.006948358844965696
","x: 280.5798034667969
y: 353.6028747558594
z: -0.004436942283064127
","x: 282.87066650390625
y: 359.0697937011719
z: -0.0064917150884866714
","x: 284.4947204589844
y: 362.6645202636719
z: -0.007356968708336353
","x: 285.79217529296875
y: 365.3356628417969
z: -0.007932846434414387
","x: 278.9588623046875
y: 354.9000549316406
z: -0.005791947245597839
","x: 280.48199462890625
y: 359.48187255859375
z: -0.007412566337734461
","x: 281.55560302734375
y: 362.41571044921875
z: -0.007979107089340687
","x: 282.4732666015625
y: 364.6759338378906
z: -0.008361704647541046
","x: 283.06744384765625
y: 337.19775390625
z: 0.0
","x: 283.6724853515625
y: 341.67218017578125
z: 4.225816155667417e-05
","x: 283.3438415527344
y: 346.6224670410156
z: -0.0006777855451218784
","x: 282.462158203125
y: 349.7724914550781
z: -0.0016177291981875896
","x: 282.0765380859375
y: 351.7448425292969
z: -0.0025989555288106203
","x: 282.0035400390625
y: 348.53363037109375
z: -0.0025259796530008316
","x: 280.8828430175781
y: 354.2364501953125
z: -0.004343013744801283
","x: 279.89715576171875
y: 356.4098815917969
z: -0.004607369191944599
","x: 279.1891784667969
y: 357.4137878417969
z: -0.004480086732655764
","x: 280.0632019042969
y: 347.2206115722656
z: -0.0036539603024721146
","x: 277.52117919921875
y: 353.0715637207031
z: -0.005396821070462465
","x: 275.7572326660156
y: 356.04150390625
z: -0.005561057012528181
","x: 274.47021484375
y: 358.1368713378906
z: -0.0055651115253567696
","x: 278.3004455566406
y: 345.1376647949219
z: -0.004767979960888624
","x: 275.6204528808594
y: 350.468505859375
z: -0.006538053508847952
","x: 273.9075927734375
y: 353.36053466796875
z: -0.006714516319334507
","x: 272.62652587890625
y: 355.4222412109375
z: -0.006691272836178541
","x: 276.721923828125
y: 342.4970703125
z: -0.00586713757365942
","x: 274.4191589355469
y: 346.5773010253906
z: -0.00726154213771224
","x: 272.9595642089844
y: 349.29931640625
z: -0.0076191481202840805
","x: 271.74017333984375
y: 351.4962158203125
z: -0.007751376833766699
"
