,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2,TIMESTAMP,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP
0,"x: 251.43896484375
y: 256.73785400390625
z: -0.2640387713909149
visibility: 0.9996349811553955
","x: 252.50733947753906
y: 251.90106201171875
z: -0.24524721503257751
visibility: 0.9986056685447693
","x: 253.5476837158203
y: 252.23153686523438
z: -0.24526366591453552
visibility: 0.9982725381851196
","x: 254.84310913085938
y: 252.58053588867188
z: -0.24526819586753845
visibility: 0.9980297684669495
","x: 249.2479705810547
y: 251.4667510986328
z: -0.2523750960826874
visibility: 0.9991175532341003
","x: 247.90274047851562
y: 251.60977172851562
z: -0.25240278244018555
visibility: 0.9990643858909607
","x: 246.42774963378906
y: 251.90016174316406
z: -0.2524595856666565
visibility: 0.9991325736045837
","x: 256.4557189941406
y: 256.4208679199219
z: -0.1346152126789093
visibility: 0.9930949211120605
","x: 243.82598876953125
y: 256.57086181640625
z: -0.16895125806331635
visibility: 0.9979192614555359
","x: 253.21435546875
y: 264.89202880859375
z: -0.22156259417533875
visibility: 0.9984381794929504
","x: 248.8609619140625
y: 264.4033508300781
z: -0.23142480850219727
visibility: 0.9992606043815613
","x: 264.3231506347656
y: 291.2676696777344
z: -0.03948492184281349
visibility: 0.9989724159240723
","x: 235.8679656982422
y: 290.7491149902344
z: -0.11882438510656357
visibility: 0.9996565580368042
","x: 273.1168518066406
y: 327.6484680175781
z: 0.0057550822384655476
visibility: 0.9182800650596619
","x: 227.35443115234375
y: 332.3832702636719
z: -0.12518244981765747
visibility: 0.990540623664856
","x: 274.0141296386719
y: 357.2674255371094
z: -0.10185752063989639
visibility: 0.9307831525802612
","x: 241.3365478515625
y: 356.025390625
z: -0.22083166241645813
visibility: 0.973264217376709
","x: 274.3961486816406
y: 369.6737365722656
z: -0.1292577087879181
visibility: 0.875475287437439
","x: 245.10011291503906
y: 368.4042053222656
z: -0.2524561583995819
visibility: 0.937338650226593
","x: 272.3739318847656
y: 367.7965087890625
z: -0.15318645536899567
visibility: 0.8843238949775696
","x: 247.87716674804688
y: 365.576171875
z: -0.2615801990032196
visibility: 0.9359579086303711
","x: 271.4956970214844
y: 363.4060974121094
z: -0.11409871280193329
visibility: 0.8520095944404602
","x: 247.2256317138672
y: 362.057373046875
z: -0.22450175881385803
visibility: 0.9050959944725037
","x: 259.7679138183594
y: 376.67547607421875
z: 0.02203836478292942
visibility: 0.9963226318359375
","x: 243.30210876464844
y: 374.893310546875
z: -0.02195325307548046
visibility: 0.9984769225120544
","x: 255.04637145996094
y: 432.1886901855469
z: 0.012975916266441345
visibility: 0.7476466298103333
","x: 248.98619079589844
y: 432.11663818359375
z: -0.05336369201540947
visibility: 0.8678818345069885
","x: 246.73129272460938
y: 487.0338134765625
z: 0.15083932876586914
visibility: 0.7417171001434326
","x: 250.7329864501953
y: 495.8999938964844
z: 0.05485282465815544
visibility: 0.9167313575744629
","x: 241.83998107910156
y: 494.6725158691406
z: 0.16002598404884338
visibility: 0.7476058602333069
","x: 250.8317413330078
y: 505.59161376953125
z: 0.059846363961696625
visibility: 0.7875991463661194
","x: 250.73744201660156
y: 505.07763671875
z: 0.07578589767217636
visibility: 0.7951745390892029
","x: 253.51077270507812
y: 512.5482177734375
z: -0.0500924289226532
visibility: 0.8970739245414734
","x: 273.0550537109375
y: 359.821044921875
z: 0.0
","x: 270.208984375
y: 362.80377197265625
z: -0.0037086461670696735
","x: 268.8883361816406
y: 368.3426513671875
z: -0.00468317000195384
","x: 268.5574645996094
y: 373.5385437011719
z: -0.004435828421264887
","x: 268.63092041015625
y: 377.5238342285156
z: -0.003912143409252167
","x: 272.6414489746094
y: 372.3788146972656
z: -0.0056863329373300076
","x: 272.33978271484375
y: 380.1164245605469
z: -0.006016614846885204
","x: 271.2497863769531
y: 384.03216552734375
z: -0.005227687768638134
","x: 270.2830810546875
y: 386.0955810546875
z: -0.004319953732192516
","x: 274.4278564453125
y: 372.77691650390625
z: -0.0033636721782386303
","x: 273.9788513183594
y: 380.375
z: -0.0036092931404709816
","x: 272.47955322265625
y: 384.22894287109375
z: -0.0026372603606432676
","x: 271.15673828125
y: 386.3394775390625
z: -0.0017605765024200082
","x: 275.2538146972656
y: 372.8707275390625
z: -0.0010265655582770705
","x: 274.8680419921875
y: 379.71002197265625
z: -0.0014295207802206278
","x: 273.5970764160156
y: 383.26910400390625
z: -0.0012763399863615632
","x: 272.52398681640625
y: 385.3298645019531
z: -0.0009687741985544562
","x: 275.5097961425781
y: 372.6343078613281
z: 0.0011271017137914896
","x: 275.2205810546875
y: 378.3415222167969
z: 0.0006752964691258967
","x: 274.24871826171875
y: 381.6548156738281
z: 0.000538964755833149
","x: 273.29254150390625
y: 383.6174011230469
z: 0.0007233145879581571
",4.182207345962524,,,,,,,,,,,,,,,,,,,,,
1,"x: 251.43896484375
y: 256.73785400390625
z: -0.2640387713909149
visibility: 0.9996349811553955
","x: 252.50733947753906
y: 251.90106201171875
z: -0.24524721503257751
visibility: 0.9986056685447693
","x: 253.5476837158203
y: 252.23153686523438
z: -0.24526366591453552
visibility: 0.9982725381851196
","x: 254.84310913085938
y: 252.58053588867188
z: -0.24526819586753845
visibility: 0.9980297684669495
","x: 249.2479705810547
y: 251.4667510986328
z: -0.2523750960826874
visibility: 0.9991175532341003
","x: 247.90274047851562
y: 251.60977172851562
z: -0.25240278244018555
visibility: 0.9990643858909607
","x: 246.42774963378906
y: 251.90016174316406
z: -0.2524595856666565
visibility: 0.9991325736045837
","x: 256.4557189941406
y: 256.4208679199219
z: -0.1346152126789093
visibility: 0.9930949211120605
","x: 243.82598876953125
y: 256.57086181640625
z: -0.16895125806331635
visibility: 0.9979192614555359
","x: 253.21435546875
y: 264.89202880859375
z: -0.22156259417533875
visibility: 0.9984381794929504
","x: 248.8609619140625
y: 264.4033508300781
z: -0.23142480850219727
visibility: 0.9992606043815613
","x: 264.3231506347656
y: 291.2676696777344
z: -0.03948492184281349
visibility: 0.9989724159240723
","x: 235.8679656982422
y: 290.7491149902344
z: -0.11882438510656357
visibility: 0.9996565580368042
","x: 273.1168518066406
y: 327.6484680175781
z: 0.0057550822384655476
visibility: 0.9182800650596619
","x: 227.35443115234375
y: 332.3832702636719
z: -0.12518244981765747
visibility: 0.990540623664856
","x: 274.0141296386719
y: 357.2674255371094
z: -0.10185752063989639
visibility: 0.9307831525802612
","x: 241.3365478515625
y: 356.025390625
z: -0.22083166241645813
visibility: 0.973264217376709
","x: 274.3961486816406
y: 369.6737365722656
z: -0.1292577087879181
visibility: 0.875475287437439
","x: 245.10011291503906
y: 368.4042053222656
z: -0.2524561583995819
visibility: 0.937338650226593
","x: 272.3739318847656
y: 367.7965087890625
z: -0.15318645536899567
visibility: 0.8843238949775696
","x: 247.87716674804688
y: 365.576171875
z: -0.2615801990032196
visibility: 0.9359579086303711
","x: 271.4956970214844
y: 363.4060974121094
z: -0.11409871280193329
visibility: 0.8520095944404602
","x: 247.2256317138672
y: 362.057373046875
z: -0.22450175881385803
visibility: 0.9050959944725037
","x: 259.7679138183594
y: 376.67547607421875
z: 0.02203836478292942
visibility: 0.9963226318359375
","x: 243.30210876464844
y: 374.893310546875
z: -0.02195325307548046
visibility: 0.9984769225120544
","x: 255.04637145996094
y: 432.1886901855469
z: 0.012975916266441345
visibility: 0.7476466298103333
","x: 248.98619079589844
y: 432.11663818359375
z: -0.05336369201540947
visibility: 0.8678818345069885
","x: 246.73129272460938
y: 487.0338134765625
z: 0.15083932876586914
visibility: 0.7417171001434326
","x: 250.7329864501953
y: 495.8999938964844
z: 0.05485282465815544
visibility: 0.9167313575744629
","x: 241.83998107910156
y: 494.6725158691406
z: 0.16002598404884338
visibility: 0.7476058602333069
","x: 250.8317413330078
y: 505.59161376953125
z: 0.059846363961696625
visibility: 0.7875991463661194
","x: 250.73744201660156
y: 505.07763671875
z: 0.07578589767217636
visibility: 0.7951745390892029
","x: 253.51077270507812
y: 512.5482177734375
z: -0.0500924289226532
visibility: 0.8970739245414734
","x: 273.0550537109375
y: 359.821044921875
z: 0.0
","x: 270.208984375
y: 362.80377197265625
z: -0.0037086461670696735
","x: 268.8883361816406
y: 368.3426513671875
z: -0.00468317000195384
","x: 268.5574645996094
y: 373.5385437011719
z: -0.004435828421264887
","x: 268.63092041015625
y: 377.5238342285156
z: -0.003912143409252167
","x: 272.6414489746094
y: 372.3788146972656
z: -0.0056863329373300076
","x: 272.33978271484375
y: 380.1164245605469
z: -0.006016614846885204
","x: 271.2497863769531
y: 384.03216552734375
z: -0.005227687768638134
","x: 270.2830810546875
y: 386.0955810546875
z: -0.004319953732192516
","x: 274.4278564453125
y: 372.77691650390625
z: -0.0033636721782386303
","x: 273.9788513183594
y: 380.375
z: -0.0036092931404709816
","x: 272.47955322265625
y: 384.22894287109375
z: -0.0026372603606432676
","x: 271.15673828125
y: 386.3394775390625
z: -0.0017605765024200082
","x: 275.2538146972656
y: 372.8707275390625
z: -0.0010265655582770705
","x: 274.8680419921875
y: 379.71002197265625
z: -0.0014295207802206278
","x: 273.5970764160156
y: 383.26910400390625
z: -0.0012763399863615632
","x: 272.52398681640625
y: 385.3298645019531
z: -0.0009687741985544562
","x: 275.5097961425781
y: 372.6343078613281
z: 0.0011271017137914896
","x: 275.2205810546875
y: 378.3415222167969
z: 0.0006752964691258967
","x: 274.24871826171875
y: 381.6548156738281
z: 0.000538964755833149
","x: 273.29254150390625
y: 383.6174011230469
z: 0.0007233145879581571
",4.182207345962524,,,,,,,,,,,,,,,,,,,,,
2,"x: 251.43896484375
y: 256.73785400390625
z: -0.2640387713909149
visibility: 0.9996349811553955
","x: 252.50733947753906
y: 251.90106201171875
z: -0.24524721503257751
visibility: 0.9986056685447693
","x: 253.5476837158203
y: 252.23153686523438
z: -0.24526366591453552
visibility: 0.9982725381851196
","x: 254.84310913085938
y: 252.58053588867188
z: -0.24526819586753845
visibility: 0.9980297684669495
","x: 249.2479705810547
y: 251.4667510986328
z: -0.2523750960826874
visibility: 0.9991175532341003
","x: 247.90274047851562
y: 251.60977172851562
z: -0.25240278244018555
visibility: 0.9990643858909607
","x: 246.42774963378906
y: 251.90016174316406
z: -0.2524595856666565
visibility: 0.9991325736045837
","x: 256.4557189941406
y: 256.4208679199219
z: -0.1346152126789093
visibility: 0.9930949211120605
","x: 243.82598876953125
y: 256.57086181640625
z: -0.16895125806331635
visibility: 0.9979192614555359
","x: 253.21435546875
y: 264.89202880859375
z: -0.22156259417533875
visibility: 0.9984381794929504
","x: 248.8609619140625
y: 264.4033508300781
z: -0.23142480850219727
visibility: 0.9992606043815613
","x: 264.3231506347656
y: 291.2676696777344
z: -0.03948492184281349
visibility: 0.9989724159240723
","x: 235.8679656982422
y: 290.7491149902344
z: -0.11882438510656357
visibility: 0.9996565580368042
","x: 273.1168518066406
y: 327.6484680175781
z: 0.0057550822384655476
visibility: 0.9182800650596619
","x: 227.35443115234375
y: 332.3832702636719
z: -0.12518244981765747
visibility: 0.990540623664856
","x: 274.0141296386719
y: 357.2674255371094
z: -0.10185752063989639
visibility: 0.9307831525802612
","x: 241.3365478515625
y: 356.025390625
z: -0.22083166241645813
visibility: 0.973264217376709
","x: 274.3961486816406
y: 369.6737365722656
z: -0.1292577087879181
visibility: 0.875475287437439
","x: 245.10011291503906
y: 368.4042053222656
z: -0.2524561583995819
visibility: 0.937338650226593
","x: 272.3739318847656
y: 367.7965087890625
z: -0.15318645536899567
visibility: 0.8843238949775696
","x: 247.87716674804688
y: 365.576171875
z: -0.2615801990032196
visibility: 0.9359579086303711
","x: 271.4956970214844
y: 363.4060974121094
z: -0.11409871280193329
visibility: 0.8520095944404602
","x: 247.2256317138672
y: 362.057373046875
z: -0.22450175881385803
visibility: 0.9050959944725037
","x: 259.7679138183594
y: 376.67547607421875
z: 0.02203836478292942
visibility: 0.9963226318359375
","x: 243.30210876464844
y: 374.893310546875
z: -0.02195325307548046
visibility: 0.9984769225120544
","x: 255.04637145996094
y: 432.1886901855469
z: 0.012975916266441345
visibility: 0.7476466298103333
","x: 248.98619079589844
y: 432.11663818359375
z: -0.05336369201540947
visibility: 0.8678818345069885
","x: 246.73129272460938
y: 487.0338134765625
z: 0.15083932876586914
visibility: 0.7417171001434326
","x: 250.7329864501953
y: 495.8999938964844
z: 0.05485282465815544
visibility: 0.9167313575744629
","x: 241.83998107910156
y: 494.6725158691406
z: 0.16002598404884338
visibility: 0.7476058602333069
","x: 250.8317413330078
y: 505.59161376953125
z: 0.059846363961696625
visibility: 0.7875991463661194
","x: 250.73744201660156
y: 505.07763671875
z: 0.07578589767217636
visibility: 0.7951745390892029
","x: 253.51077270507812
y: 512.5482177734375
z: -0.0500924289226532
visibility: 0.8970739245414734
","x: 273.0550537109375
y: 359.821044921875
z: 0.0
","x: 270.208984375
y: 362.80377197265625
z: -0.0037086461670696735
","x: 268.8883361816406
y: 368.3426513671875
z: -0.00468317000195384
","x: 268.5574645996094
y: 373.5385437011719
z: -0.004435828421264887
","x: 268.63092041015625
y: 377.5238342285156
z: -0.003912143409252167
","x: 272.6414489746094
y: 372.3788146972656
z: -0.0056863329373300076
","x: 272.33978271484375
y: 380.1164245605469
z: -0.006016614846885204
","x: 271.2497863769531
y: 384.03216552734375
z: -0.005227687768638134
","x: 270.2830810546875
y: 386.0955810546875
z: -0.004319953732192516
","x: 274.4278564453125
y: 372.77691650390625
z: -0.0033636721782386303
","x: 273.9788513183594
y: 380.375
z: -0.0036092931404709816
","x: 272.47955322265625
y: 384.22894287109375
z: -0.0026372603606432676
","x: 271.15673828125
y: 386.3394775390625
z: -0.0017605765024200082
","x: 275.2538146972656
y: 372.8707275390625
z: -0.0010265655582770705
","x: 274.8680419921875
y: 379.71002197265625
z: -0.0014295207802206278
","x: 273.5970764160156
y: 383.26910400390625
z: -0.0012763399863615632
","x: 272.52398681640625
y: 385.3298645019531
z: -0.0009687741985544562
","x: 275.5097961425781
y: 372.6343078613281
z: 0.0011271017137914896
","x: 275.2205810546875
y: 378.3415222167969
z: 0.0006752964691258967
","x: 274.24871826171875
y: 381.6548156738281
z: 0.000538964755833149
","x: 273.29254150390625
y: 383.6174011230469
z: 0.0007233145879581571
",4.182207345962524,,,,,,,,,,,,,,,,,,,,,
3,"x: 248.1699676513672
y: 255.9822235107422
z: -0.31485503911972046
visibility: 0.999664843082428
","x: 249.7630157470703
y: 250.87008666992188
z: -0.3017241358757019
visibility: 0.9987186789512634
","x: 251.11529541015625
y: 250.94384765625
z: -0.3017292618751526
visibility: 0.9984171986579895
","x: 252.44639587402344
y: 251.01873779296875
z: -0.3017652630805969
visibility: 0.9981944561004639
","x: 245.98513793945312
y: 251.15740966796875
z: -0.3025229275226593
visibility: 0.9991831183433533
","x: 244.69590759277344
y: 251.46417236328125
z: -0.30256229639053345
visibility: 0.9991347193717957
","x: 243.5963897705078
y: 251.82821655273438
z: -0.30260351300239563
visibility: 0.9991953372955322
","x: 254.4175567626953
y: 254.6060028076172
z: -0.20701631903648376
visibility: 0.9937357902526855
","x: 241.77743530273438
y: 256.4834899902344
z: -0.21135099232196808
visibility: 0.9980624914169312
","x: 251.06793212890625
y: 263.6718444824219
z: -0.2780095338821411
visibility: 0.99858558177948
","x: 246.06883239746094
y: 264.03839111328125
z: -0.27942413091659546
visibility: 0.9993282556533813
","x: 264.6010437011719
y: 287.48193359375
z: -0.12882910668849945
visibility: 0.9990624189376831
","x: 233.28567504882812
y: 292.42535400390625
z: -0.13146308064460754
visibility: 0.9996804594993591
","x: 274.66455078125
y: 325.6105041503906
z: -0.0787198543548584
visibility: 0.9224866628646851
","x: 228.39537048339844
y: 337.0288391113281
z: -0.09348033368587494
visibility: 0.9859375953674316
","x: 274.76214599609375
y: 357.95538330078125
z: -0.1494361311197281
visibility: 0.9181519150733948
","x: 233.8212890625
y: 371.1313171386719
z: -0.16050580143928528
visibility: 0.9540454149246216
","x: 275.0745849609375
y: 370.46319580078125
z: -0.17031803727149963
visibility: 0.8551223874092102
","x: 234.71400451660156
y: 385.4512939453125
z: -0.18223950266838074
visibility: 0.9121070504188538
","x: 273.197265625
y: 369.64111328125
z: -0.19473080337047577
visibility: 0.8639057874679565
","x: 236.9458465576172
y: 384.7381896972656
z: -0.20444054901599884
visibility: 0.9117410182952881
","x: 271.9085693359375
y: 365.31103515625
z: -0.1597961187362671
visibility: 0.8321958780288696
","x: 237.25445556640625
y: 379.75933837890625
z: -0.17000630497932434
visibility: 0.8794317841529846
","x: 261.1499328613281
y: 375.3733825683594
z: 0.006470981054008007
visibility: 0.9966261386871338
","x: 243.19894409179688
y: 375.9920654296875
z: -0.006443859543651342
visibility: 0.9986121654510498
","x: 266.4453430175781
y: 432.17083740234375
z: 0.013051521964371204
visibility: 0.7710275650024414
","x: 248.46490478515625
y: 435.8140563964844
z: -0.026800760999321938
visibility: 0.8799476027488708
","x: 262.1546936035156
y: 462.8218994140625
z: 0.3116433620452881
visibility: 0.7564202547073364
","x: 250.5699005126953
y: 497.4157409667969
z: 0.12858989834785461
visibility: 0.923841118812561
","x: 259.57940673828125
y: 464.05706787109375
z: 0.3387557864189148
visibility: 0.740506649017334
","x: 250.74908447265625
y: 505.9818115234375
z: 0.13859689235687256
visibility: 0.7943272590637207
","x: 264.4515686035156
y: 491.84686279296875
z: 0.2728537619113922
visibility: 0.8057617545127869
","x: 253.08026123046875
y: 515.5906372070312
z: 0.03173035755753517
visibility: 0.9052316546440125
",,,,,,,,,,,,,,,,,,,,,,4.823431730270386,,,,,,,,,,,,,,,,,,,,,
4,"x: 248.1699676513672
y: 255.9822235107422
z: -0.31485503911972046
visibility: 0.999664843082428
","x: 249.7630157470703
y: 250.87008666992188
z: -0.3017241358757019
visibility: 0.9987186789512634
","x: 251.11529541015625
y: 250.94384765625
z: -0.3017292618751526
visibility: 0.9984171986579895
","x: 252.44639587402344
y: 251.01873779296875
z: -0.3017652630805969
visibility: 0.9981944561004639
","x: 245.98513793945312
y: 251.15740966796875
z: -0.3025229275226593
visibility: 0.9991831183433533
","x: 244.69590759277344
y: 251.46417236328125
z: -0.30256229639053345
visibility: 0.9991347193717957
","x: 243.5963897705078
y: 251.82821655273438
z: -0.30260351300239563
visibility: 0.9991953372955322
","x: 254.4175567626953
y: 254.6060028076172
z: -0.20701631903648376
visibility: 0.9937357902526855
","x: 241.77743530273438
y: 256.4834899902344
z: -0.21135099232196808
visibility: 0.9980624914169312
","x: 251.06793212890625
y: 263.6718444824219
z: -0.2780095338821411
visibility: 0.99858558177948
","x: 246.06883239746094
y: 264.03839111328125
z: -0.27942413091659546
visibility: 0.9993282556533813
","x: 264.6010437011719
y: 287.48193359375
z: -0.12882910668849945
visibility: 0.9990624189376831
","x: 233.28567504882812
y: 292.42535400390625
z: -0.13146308064460754
visibility: 0.9996804594993591
","x: 274.66455078125
y: 325.6105041503906
z: -0.0787198543548584
visibility: 0.9224866628646851
","x: 228.39537048339844
y: 337.0288391113281
z: -0.09348033368587494
visibility: 0.9859375953674316
","x: 274.76214599609375
y: 357.95538330078125
z: -0.1494361311197281
visibility: 0.9181519150733948
","x: 233.8212890625
y: 371.1313171386719
z: -0.16050580143928528
visibility: 0.9540454149246216
","x: 275.0745849609375
y: 370.46319580078125
z: -0.17031803727149963
visibility: 0.8551223874092102
","x: 234.71400451660156
y: 385.4512939453125
z: -0.18223950266838074
visibility: 0.9121070504188538
","x: 273.197265625
y: 369.64111328125
z: -0.19473080337047577
visibility: 0.8639057874679565
","x: 236.9458465576172
y: 384.7381896972656
z: -0.20444054901599884
visibility: 0.9117410182952881
","x: 271.9085693359375
y: 365.31103515625
z: -0.1597961187362671
visibility: 0.8321958780288696
","x: 237.25445556640625
y: 379.75933837890625
z: -0.17000630497932434
visibility: 0.8794317841529846
","x: 261.1499328613281
y: 375.3733825683594
z: 0.006470981054008007
visibility: 0.9966261386871338
","x: 243.19894409179688
y: 375.9920654296875
z: -0.006443859543651342
visibility: 0.9986121654510498
","x: 266.4453430175781
y: 432.17083740234375
z: 0.013051521964371204
visibility: 0.7710275650024414
","x: 248.46490478515625
y: 435.8140563964844
z: -0.026800760999321938
visibility: 0.8799476027488708
","x: 262.1546936035156
y: 462.8218994140625
z: 0.3116433620452881
visibility: 0.7564202547073364
","x: 250.5699005126953
y: 497.4157409667969
z: 0.12858989834785461
visibility: 0.923841118812561
","x: 259.57940673828125
y: 464.05706787109375
z: 0.3387557864189148
visibility: 0.740506649017334
","x: 250.74908447265625
y: 505.9818115234375
z: 0.13859689235687256
visibility: 0.7943272590637207
","x: 264.4515686035156
y: 491.84686279296875
z: 0.2728537619113922
visibility: 0.8057617545127869
","x: 253.08026123046875
y: 515.5906372070312
z: 0.03173035755753517
visibility: 0.9052316546440125
",,,,,,,,,,,,,,,,,,,,,,4.823431730270386,,,,,,,,,,,,,,,,,,,,,
5,"x: 248.9934844970703
y: 253.41732788085938
z: -0.3427378833293915
visibility: 0.9996978044509888
","x: 250.7833709716797
y: 248.31626892089844
z: -0.3288593590259552
visibility: 0.9988452792167664
","x: 252.13076782226562
y: 248.256591796875
z: -0.32886990904808044
visibility: 0.9985741972923279
","x: 253.3998565673828
y: 248.14230346679688
z: -0.3289014995098114
visibility: 0.9983735084533691
","x: 246.81410217285156
y: 248.9895477294922
z: -0.32969602942466736
visibility: 0.9992626905441284
","x: 245.40579223632812
y: 249.46347045898438
z: -0.32973983883857727
visibility: 0.9992190599441528
","x: 244.11614990234375
y: 250.00823974609375
z: -0.32972899079322815
visibility: 0.9992730021476746
","x: 255.78778076171875
y: 251.95587158203125
z: -0.22963014245033264
visibility: 0.9943597316741943
","x: 242.62232971191406
y: 254.88587951660156
z: -0.23509478569030762
visibility: 0.9982524514198303
","x: 252.2186279296875
y: 260.2181701660156
z: -0.30496835708618164
visibility: 0.9987264275550842
","x: 247.20370483398438
y: 261.6745300292969
z: -0.3066599667072296
visibility: 0.9993946552276611
","x: 268.3580322265625
y: 287.14190673828125
z: -0.1488414704799652
visibility: 0.9991554021835327
","x: 233.4059600830078
y: 292.2493591308594
z: -0.1481809765100479
visibility: 0.9997063875198364
","x: 277.9642333984375
y: 327.760986328125
z: -0.09837393462657928
visibility: 0.9299318790435791
","x: 230.27053833007812
y: 336.4631652832031
z: -0.09392807632684708
visibility: 0.9846760034561157
","x: 279.1567687988281
y: 368.677001953125
z: -0.16749057173728943
visibility: 0.9253630042076111
","x: 232.4553680419922
y: 371.2120056152344
z: -0.14984405040740967
visibility: 0.9486773014068604
","x: 279.5376281738281
y: 381.80914306640625
z: -0.18827028572559357
visibility: 0.8663507699966431
","x: 232.38079833984375
y: 385.9091796875
z: -0.17007650434970856
visibility: 0.9026405215263367
","x: 277.44366455078125
y: 381.0926513671875
z: -0.21748098731040955
visibility: 0.8745151162147522
","x: 234.22447204589844
y: 384.7958068847656
z: -0.1959533393383026
visibility: 0.9029741287231445
","x: 276.18359375
y: 378.0334167480469
z: -0.17943212389945984
visibility: 0.8449236750602722
","x: 234.80056762695312
y: 379.6282653808594
z: -0.16096611320972443
visibility: 0.8710256218910217
","x: 263.9722900390625
y: 374.027099609375
z: 0.008353980258107185
visibility: 0.9969449639320374
","x: 243.28302001953125
y: 375.9661560058594
z: -0.008371979929506779
visibility: 0.9987308382987976
","x: 272.093505859375
y: 438.09881591796875
z: 0.012931354343891144
visibility: 0.7934326529502869
","x: 248.19677734375
y: 438.7580871582031
z: -0.029183480888605118
visibility: 0.8916252851486206
","x: 276.1571044921875
y: 490.9088439941406
z: 0.1897733509540558
visibility: 0.7802838683128357
","x: 250.54495239257812
y: 499.37255859375
z: 0.11704246699810028
visibility: 0.9311036467552185
","x: 272.901123046875
y: 497.7909851074219
z: 0.19592779874801636
visibility: 0.7612349390983582
","x: 250.99862670898438
y: 507.162353515625
z: 0.12469159066677094
visibility: 0.8056548237800598
","x: 285.1085510253906
y: 514.9190673828125
z: 0.07625015079975128
visibility: 0.8242415189743042
","x: 252.2950439453125
y: 517.1333618164062
z: 0.009882470592856407
visibility: 0.9140302538871765
",,,,,,,,,,,,,,,,,,,,,,5.023131370544434,,,,,,,,,,,,,,,,,,,,,
