,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,TIMESTAMP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2
0,"x: 250.19773864746094
y: 253.3953094482422
z: -0.26787781715393066
visibility: 0.9999890327453613
","x: 251.6456298828125
y: 247.8319091796875
z: -0.2523753345012665
visibility: 0.9999643564224243
","x: 252.86407470703125
y: 248.064453125
z: -0.25236839056015015
visibility: 0.9999614953994751
","x: 254.13954162597656
y: 248.3308563232422
z: -0.25234583020210266
visibility: 0.9999558925628662
","x: 248.33316040039062
y: 247.34693908691406
z: -0.25657299160957336
visibility: 0.9999649524688721
","x: 246.97386169433594
y: 247.31996154785156
z: -0.256600946187973
visibility: 0.9999657869338989
","x: 245.4921112060547
y: 247.38711547851562
z: -0.25659897923469543
visibility: 0.9999617338180542
","x: 256.3924865722656
y: 253.0828857421875
z: -0.15080921351909637
visibility: 0.9998267292976379
","x: 242.57286071777344
y: 252.305419921875
z: -0.1738549768924713
visibility: 0.9999328851699829
","x: 252.11880493164062
y: 261.4013977050781
z: -0.22943472862243652
visibility: 0.9999666213989258
","x: 247.4244384765625
y: 261.255859375
z: -0.23601503670215607
visibility: 0.999975323677063
","x: 266.8319396972656
y: 292.2397155761719
z: -0.06807827949523926
visibility: 0.9999692440032959
","x: 231.34542846679688
y: 290.02099609375
z: -0.11402551084756851
visibility: 0.9999673366546631
","x: 274.6582946777344
y: 332.42059326171875
z: -0.011877072975039482
visibility: 0.9834803938865662
","x: 224.68771362304688
y: 337.7441711425781
z: -0.09101518988609314
visibility: 0.9894864559173584
","x: 275.3531799316406
y: 373.62603759765625
z: -0.0953284278512001
visibility: 0.9813399910926819
","x: 229.5980987548828
y: 372.7938537597656
z: -0.16175566613674164
visibility: 0.9590527415275574
","x: 276.5406799316406
y: 388.7389831542969
z: -0.11872513592243195
visibility: 0.9565619230270386
","x: 229.79246520996094
y: 388.3475036621094
z: -0.1888158619403839
visibility: 0.9157057404518127
","x: 274.17413330078125
y: 387.816650390625
z: -0.14733396470546722
visibility: 0.9594607949256897
","x: 232.531494140625
y: 387.1634521484375
z: -0.20979169011116028
visibility: 0.9173015356063843
","x: 272.8482666015625
y: 383.1351318359375
z: -0.10798852145671844
visibility: 0.9483661651611328
","x: 233.45509338378906
y: 382.235107421875
z: -0.1707545965909958
visibility: 0.8968360424041748
","x: 257.82720947265625
y: 385.4573059082031
z: 0.018327370285987854
visibility: 0.9999059438705444
","x: 236.78077697753906
y: 384.3555908203125
z: -0.01840425655245781
visibility: 0.9999375343322754
","x: 259.9389953613281
y: 450.2511291503906
z: 0.07016627490520477
visibility: 0.9906461238861084
","x: 227.8517303466797
y: 446.876220703125
z: -0.025478458032011986
visibility: 0.9975138902664185
","x: 264.5365295410156
y: 508.2353515625
z: 0.21807602047920227
visibility: 0.9938621520996094
","x: 215.74708557128906
y: 505.567138671875
z: 0.10407654196023941
visibility: 0.9962896108627319
","x: 261.4559020996094
y: 517.7399291992188
z: 0.22685961425304413
visibility: 0.9545013308525085
","x: 215.65333557128906
y: 512.4202270507812
z: 0.11123670637607574
visibility: 0.8909624218940735
","x: 273.11883544921875
y: 527.39013671875
z: 0.13169610500335693
visibility: 0.9884767532348633
","x: 212.69436645507812
y: 527.220703125
z: 0.0021373650524765253
visibility: 0.9915265440940857
","x: 229.29165649414062
y: 373.8041687011719
z: 0.0
","x: 227.44125366210938
y: 380.51385498046875
z: 0.004341404419392347
","x: 227.48330688476562
y: 387.3408203125
z: 0.005702700931578875
","x: 228.66119384765625
y: 391.8818664550781
z: 0.005947514902800322
","x: 229.9896240234375
y: 394.58697509765625
z: 0.006384491920471191
","x: 227.30787658691406
y: 391.8163757324219
z: 0.003103726776316762
","x: 228.0872802734375
y: 399.9786071777344
z: 0.0033565061166882515
","x: 228.9680633544922
y: 399.50244140625
z: 0.004684707149863243
","x: 229.1415252685547
y: 397.201416015625
z: 0.005872616544365883
","x: 229.43707275390625
y: 392.44586181640625
z: 0.0002969799970742315
","x: 230.4728240966797
y: 401.7563171386719
z: 0.0008410609443672001
","x: 231.0895538330078
y: 401.4275817871094
z: 0.0027075002435594797
","x: 231.01365661621094
y: 399.1029357910156
z: 0.004225724842399359
","x: 231.58331298828125
y: 392.1723937988281
z: -0.002290156437084079
","x: 232.50286865234375
y: 401.3668518066406
z: -0.0014898591907694936
","x: 232.93856811523438
y: 400.83941650390625
z: 0.0008664450142532587
","x: 232.7954864501953
y: 398.67645263671875
z: 0.0024121596943587065
","x: 233.7473907470703
y: 391.22393798828125
z: -0.004711796063929796
","x: 234.57418823242188
y: 398.5599365234375
z: -0.004074296914041042
","x: 234.96055603027344
y: 399.29547119140625
z: -0.002487097168341279
","x: 234.90000915527344
y: 398.40606689453125
z: -0.0012185482773929834
",3.9893181324005127,,,,,,,,,,,,,,,,,,,,,
1,"x: 250.19773864746094
y: 253.3953094482422
z: -0.26787781715393066
visibility: 0.9999890327453613
","x: 251.6456298828125
y: 247.8319091796875
z: -0.2523753345012665
visibility: 0.9999643564224243
","x: 252.86407470703125
y: 248.064453125
z: -0.25236839056015015
visibility: 0.9999614953994751
","x: 254.13954162597656
y: 248.3308563232422
z: -0.25234583020210266
visibility: 0.9999558925628662
","x: 248.33316040039062
y: 247.34693908691406
z: -0.25657299160957336
visibility: 0.9999649524688721
","x: 246.97386169433594
y: 247.31996154785156
z: -0.256600946187973
visibility: 0.9999657869338989
","x: 245.4921112060547
y: 247.38711547851562
z: -0.25659897923469543
visibility: 0.9999617338180542
","x: 256.3924865722656
y: 253.0828857421875
z: -0.15080921351909637
visibility: 0.9998267292976379
","x: 242.57286071777344
y: 252.305419921875
z: -0.1738549768924713
visibility: 0.9999328851699829
","x: 252.11880493164062
y: 261.4013977050781
z: -0.22943472862243652
visibility: 0.9999666213989258
","x: 247.4244384765625
y: 261.255859375
z: -0.23601503670215607
visibility: 0.999975323677063
","x: 266.8319396972656
y: 292.2397155761719
z: -0.06807827949523926
visibility: 0.9999692440032959
","x: 231.34542846679688
y: 290.02099609375
z: -0.11402551084756851
visibility: 0.9999673366546631
","x: 274.6582946777344
y: 332.42059326171875
z: -0.011877072975039482
visibility: 0.9834803938865662
","x: 224.68771362304688
y: 337.7441711425781
z: -0.09101518988609314
visibility: 0.9894864559173584
","x: 275.3531799316406
y: 373.62603759765625
z: -0.0953284278512001
visibility: 0.9813399910926819
","x: 229.5980987548828
y: 372.7938537597656
z: -0.16175566613674164
visibility: 0.9590527415275574
","x: 276.5406799316406
y: 388.7389831542969
z: -0.11872513592243195
visibility: 0.9565619230270386
","x: 229.79246520996094
y: 388.3475036621094
z: -0.1888158619403839
visibility: 0.9157057404518127
","x: 274.17413330078125
y: 387.816650390625
z: -0.14733396470546722
visibility: 0.9594607949256897
","x: 232.531494140625
y: 387.1634521484375
z: -0.20979169011116028
visibility: 0.9173015356063843
","x: 272.8482666015625
y: 383.1351318359375
z: -0.10798852145671844
visibility: 0.9483661651611328
","x: 233.45509338378906
y: 382.235107421875
z: -0.1707545965909958
visibility: 0.8968360424041748
","x: 257.82720947265625
y: 385.4573059082031
z: 0.018327370285987854
visibility: 0.9999059438705444
","x: 236.78077697753906
y: 384.3555908203125
z: -0.01840425655245781
visibility: 0.9999375343322754
","x: 259.9389953613281
y: 450.2511291503906
z: 0.07016627490520477
visibility: 0.9906461238861084
","x: 227.8517303466797
y: 446.876220703125
z: -0.025478458032011986
visibility: 0.9975138902664185
","x: 264.5365295410156
y: 508.2353515625
z: 0.21807602047920227
visibility: 0.9938621520996094
","x: 215.74708557128906
y: 505.567138671875
z: 0.10407654196023941
visibility: 0.9962896108627319
","x: 261.4559020996094
y: 517.7399291992188
z: 0.22685961425304413
visibility: 0.9545013308525085
","x: 215.65333557128906
y: 512.4202270507812
z: 0.11123670637607574
visibility: 0.8909624218940735
","x: 273.11883544921875
y: 527.39013671875
z: 0.13169610500335693
visibility: 0.9884767532348633
","x: 212.69436645507812
y: 527.220703125
z: 0.0021373650524765253
visibility: 0.9915265440940857
","x: 229.29165649414062
y: 373.8041687011719
z: 0.0
","x: 227.44125366210938
y: 380.51385498046875
z: 0.004341404419392347
","x: 227.48330688476562
y: 387.3408203125
z: 0.005702700931578875
","x: 228.66119384765625
y: 391.8818664550781
z: 0.005947514902800322
","x: 229.9896240234375
y: 394.58697509765625
z: 0.006384491920471191
","x: 227.30787658691406
y: 391.8163757324219
z: 0.003103726776316762
","x: 228.0872802734375
y: 399.9786071777344
z: 0.0033565061166882515
","x: 228.9680633544922
y: 399.50244140625
z: 0.004684707149863243
","x: 229.1415252685547
y: 397.201416015625
z: 0.005872616544365883
","x: 229.43707275390625
y: 392.44586181640625
z: 0.0002969799970742315
","x: 230.4728240966797
y: 401.7563171386719
z: 0.0008410609443672001
","x: 231.0895538330078
y: 401.4275817871094
z: 0.0027075002435594797
","x: 231.01365661621094
y: 399.1029357910156
z: 0.004225724842399359
","x: 231.58331298828125
y: 392.1723937988281
z: -0.002290156437084079
","x: 232.50286865234375
y: 401.3668518066406
z: -0.0014898591907694936
","x: 232.93856811523438
y: 400.83941650390625
z: 0.0008664450142532587
","x: 232.7954864501953
y: 398.67645263671875
z: 0.0024121596943587065
","x: 233.7473907470703
y: 391.22393798828125
z: -0.004711796063929796
","x: 234.57418823242188
y: 398.5599365234375
z: -0.004074296914041042
","x: 234.96055603027344
y: 399.29547119140625
z: -0.002487097168341279
","x: 234.90000915527344
y: 398.40606689453125
z: -0.0012185482773929834
",3.9893181324005127,,,,,,,,,,,,,,,,,,,,,
2,"x: 250.19773864746094
y: 253.3953094482422
z: -0.26787781715393066
visibility: 0.9999890327453613
","x: 251.6456298828125
y: 247.8319091796875
z: -0.2523753345012665
visibility: 0.9999643564224243
","x: 252.86407470703125
y: 248.064453125
z: -0.25236839056015015
visibility: 0.9999614953994751
","x: 254.13954162597656
y: 248.3308563232422
z: -0.25234583020210266
visibility: 0.9999558925628662
","x: 248.33316040039062
y: 247.34693908691406
z: -0.25657299160957336
visibility: 0.9999649524688721
","x: 246.97386169433594
y: 247.31996154785156
z: -0.256600946187973
visibility: 0.9999657869338989
","x: 245.4921112060547
y: 247.38711547851562
z: -0.25659897923469543
visibility: 0.9999617338180542
","x: 256.3924865722656
y: 253.0828857421875
z: -0.15080921351909637
visibility: 0.9998267292976379
","x: 242.57286071777344
y: 252.305419921875
z: -0.1738549768924713
visibility: 0.9999328851699829
","x: 252.11880493164062
y: 261.4013977050781
z: -0.22943472862243652
visibility: 0.9999666213989258
","x: 247.4244384765625
y: 261.255859375
z: -0.23601503670215607
visibility: 0.999975323677063
","x: 266.8319396972656
y: 292.2397155761719
z: -0.06807827949523926
visibility: 0.9999692440032959
","x: 231.34542846679688
y: 290.02099609375
z: -0.11402551084756851
visibility: 0.9999673366546631
","x: 274.6582946777344
y: 332.42059326171875
z: -0.011877072975039482
visibility: 0.9834803938865662
","x: 224.68771362304688
y: 337.7441711425781
z: -0.09101518988609314
visibility: 0.9894864559173584
","x: 275.3531799316406
y: 373.62603759765625
z: -0.0953284278512001
visibility: 0.9813399910926819
","x: 229.5980987548828
y: 372.7938537597656
z: -0.16175566613674164
visibility: 0.9590527415275574
","x: 276.5406799316406
y: 388.7389831542969
z: -0.11872513592243195
visibility: 0.9565619230270386
","x: 229.79246520996094
y: 388.3475036621094
z: -0.1888158619403839
visibility: 0.9157057404518127
","x: 274.17413330078125
y: 387.816650390625
z: -0.14733396470546722
visibility: 0.9594607949256897
","x: 232.531494140625
y: 387.1634521484375
z: -0.20979169011116028
visibility: 0.9173015356063843
","x: 272.8482666015625
y: 383.1351318359375
z: -0.10798852145671844
visibility: 0.9483661651611328
","x: 233.45509338378906
y: 382.235107421875
z: -0.1707545965909958
visibility: 0.8968360424041748
","x: 257.82720947265625
y: 385.4573059082031
z: 0.018327370285987854
visibility: 0.9999059438705444
","x: 236.78077697753906
y: 384.3555908203125
z: -0.01840425655245781
visibility: 0.9999375343322754
","x: 259.9389953613281
y: 450.2511291503906
z: 0.07016627490520477
visibility: 0.9906461238861084
","x: 227.8517303466797
y: 446.876220703125
z: -0.025478458032011986
visibility: 0.9975138902664185
","x: 264.5365295410156
y: 508.2353515625
z: 0.21807602047920227
visibility: 0.9938621520996094
","x: 215.74708557128906
y: 505.567138671875
z: 0.10407654196023941
visibility: 0.9962896108627319
","x: 261.4559020996094
y: 517.7399291992188
z: 0.22685961425304413
visibility: 0.9545013308525085
","x: 215.65333557128906
y: 512.4202270507812
z: 0.11123670637607574
visibility: 0.8909624218940735
","x: 273.11883544921875
y: 527.39013671875
z: 0.13169610500335693
visibility: 0.9884767532348633
","x: 212.69436645507812
y: 527.220703125
z: 0.0021373650524765253
visibility: 0.9915265440940857
","x: 229.29165649414062
y: 373.8041687011719
z: 0.0
","x: 227.44125366210938
y: 380.51385498046875
z: 0.004341404419392347
","x: 227.48330688476562
y: 387.3408203125
z: 0.005702700931578875
","x: 228.66119384765625
y: 391.8818664550781
z: 0.005947514902800322
","x: 229.9896240234375
y: 394.58697509765625
z: 0.006384491920471191
","x: 227.30787658691406
y: 391.8163757324219
z: 0.003103726776316762
","x: 228.0872802734375
y: 399.9786071777344
z: 0.0033565061166882515
","x: 228.9680633544922
y: 399.50244140625
z: 0.004684707149863243
","x: 229.1415252685547
y: 397.201416015625
z: 0.005872616544365883
","x: 229.43707275390625
y: 392.44586181640625
z: 0.0002969799970742315
","x: 230.4728240966797
y: 401.7563171386719
z: 0.0008410609443672001
","x: 231.0895538330078
y: 401.4275817871094
z: 0.0027075002435594797
","x: 231.01365661621094
y: 399.1029357910156
z: 0.004225724842399359
","x: 231.58331298828125
y: 392.1723937988281
z: -0.002290156437084079
","x: 232.50286865234375
y: 401.3668518066406
z: -0.0014898591907694936
","x: 232.93856811523438
y: 400.83941650390625
z: 0.0008664450142532587
","x: 232.7954864501953
y: 398.67645263671875
z: 0.0024121596943587065
","x: 233.7473907470703
y: 391.22393798828125
z: -0.004711796063929796
","x: 234.57418823242188
y: 398.5599365234375
z: -0.004074296914041042
","x: 234.96055603027344
y: 399.29547119140625
z: -0.002487097168341279
","x: 234.90000915527344
y: 398.40606689453125
z: -0.0012185482773929834
",3.9893181324005127,,,,,,,,,,,,,,,,,,,,,
3,"x: 243.59765625
y: 253.5704803466797
z: -0.25117847323417664
visibility: 0.999989926815033
","x: 245.52938842773438
y: 248.28717041015625
z: -0.23253056406974792
visibility: 0.9999675750732422
","x: 246.96585083007812
y: 248.5794677734375
z: -0.23253221809864044
visibility: 0.9999648928642273
","x: 248.3399658203125
y: 248.934814453125
z: -0.23252220451831818
visibility: 0.9999598264694214
","x: 241.67947387695312
y: 247.70571899414062
z: -0.237601637840271
visibility: 0.9999681115150452
","x: 240.2042999267578
y: 247.65504455566406
z: -0.23762047290802002
visibility: 0.9999688267707825
","x: 238.527099609375
y: 247.63833618164062
z: -0.23760342597961426
visibility: 0.9999651312828064
","x: 250.00328063964844
y: 253.40814208984375
z: -0.12143649905920029
visibility: 0.9998422861099243
","x: 235.45289611816406
y: 252.44351196289062
z: -0.14746147394180298
visibility: 0.9999391436576843
","x: 245.256103515625
y: 261.66741943359375
z: -0.20968346297740936
visibility: 0.9999695420265198
","x: 240.5791015625
y: 261.31207275390625
z: -0.21720564365386963
visibility: 0.9999775290489197
","x: 257.80584716796875
y: 292.1717224121094
z: -0.036033935844898224
visibility: 0.9999710917472839
","x: 223.6168670654297
y: 289.579833984375
z: -0.09560951590538025
visibility: 0.9999687075614929
","x: 268.48663330078125
y: 331.784912109375
z: -0.030166465789079666
visibility: 0.9845392107963562
","x: 214.67918395996094
y: 336.0383605957031
z: -0.11316196620464325
visibility: 0.9897074103355408
","x: 257.27435302734375
y: 352.8096008300781
z: -0.17482896149158478
visibility: 0.9825312495231628
","x: 229.5760040283203
y: 354.10260009765625
z: -0.22278976440429688
visibility: 0.9610076546669006
","x: 254.27084350585938
y: 364.5119934082031
z: -0.2108011692762375
visibility: 0.9589267373085022
","x: 231.9474334716797
y: 363.994140625
z: -0.2557603418827057
visibility: 0.9193148612976074
","x: 251.1068572998047
y: 360.7580871582031
z: -0.22441920638084412
visibility: 0.9616270661354065
","x: 235.04458618164062
y: 360.291259765625
z: -0.2639457583427429
visibility: 0.9205889105796814
","x: 251.66224670410156
y: 356.67437744140625
z: -0.1823856383562088
visibility: 0.9505296349525452
","x: 234.61105346679688
y: 356.5152587890625
z: -0.22624611854553223
visibility: 0.8995675444602966
","x: 252.13491821289062
y: 383.27471923828125
z: 0.025575783103704453
visibility: 0.9999040961265564
","x: 231.25244140625
y: 381.7166442871094
z: -0.025688115507364273
visibility: 0.9999346137046814
","x: 256.81396484375
y: 447.4823303222656
z: 0.061585355550050735
visibility: 0.9907988905906677
","x: 224.5484161376953
y: 445.666748046875
z: -0.02255764976143837
visibility: 0.9974847435951233
","x: 264.535400390625
y: 508.7362060546875
z: 0.1694873571395874
visibility: 0.9941105246543884
","x: 213.79591369628906
y: 506.146728515625
z: 0.09576626867055893
visibility: 0.9964039921760559
","x: 261.404296875
y: 518.9122314453125
z: 0.17390869557857513
visibility: 0.9567702412605286
","x: 212.9998779296875
y: 514.3865356445312
z: 0.10106034576892853
visibility: 0.8936081528663635
","x: 274.81219482421875
y: 527.9729614257812
z: 0.07557311654090881
visibility: 0.9888833165168762
","x: 212.44647216796875
y: 527.0152587890625
z: -0.007700684480369091
visibility: 0.9916460514068604
",,,,,,,,,,,,,,,,,,,,,,4.551946640014648,"x: 255.45040893554688
y: 352.1014709472656
z: 0.0
","x: 251.79705810546875
y: 350.1131591796875
z: -0.0025939380284398794
","x: 247.9027099609375
y: 352.77392578125
z: -0.0040596905164420605
","x: 245.01242065429688
y: 356.3906555175781
z: -0.004713527392596006
","x: 242.7262420654297
y: 358.64544677734375
z: -0.005004414822906256
","x: 249.26268005371094
y: 359.3419189453125
z: -0.007196442689746618
","x: 245.89324951171875
y: 367.810302734375
z: -0.008463277481496334
","x: 243.64736938476562
y: 368.9374084472656
z: -0.007664651144295931
","x: 242.61019897460938
y: 368.12103271484375
z: -0.006673966534435749
","x: 250.8730010986328
y: 362.39306640625
z: -0.00617326982319355
","x: 247.2158966064453
y: 370.0078125
z: -0.0072992886416614056
","x: 244.890869140625
y: 370.45843505859375
z: -0.00586624164134264
","x: 243.87892150878906
y: 369.48809814453125
z: -0.004589288495481014
","x: 251.9519500732422
y: 364.20440673828125
z: -0.004954300355166197
","x: 248.57359313964844
y: 370.71331787109375
z: -0.006211745087057352
","x: 246.32815551757812
y: 370.771484375
z: -0.00514393812045455
","x: 245.22897338867188
y: 369.4610595703125
z: -0.004124658647924662
","x: 252.5616912841797
y: 365.2510986328125
z: -0.003832385642454028
","x: 249.63412475585938
y: 370.7425231933594
z: -0.005133850499987602
","x: 247.53721618652344
y: 371.33074951171875
z: -0.004806439392268658
","x: 246.3349609375
y: 370.31304931640625
z: -0.0041321455501019955
"
4,"x: 243.59765625
y: 253.5704803466797
z: -0.25117847323417664
visibility: 0.999989926815033
","x: 245.52938842773438
y: 248.28717041015625
z: -0.23253056406974792
visibility: 0.9999675750732422
","x: 246.96585083007812
y: 248.5794677734375
z: -0.23253221809864044
visibility: 0.9999648928642273
","x: 248.3399658203125
y: 248.934814453125
z: -0.23252220451831818
visibility: 0.9999598264694214
","x: 241.67947387695312
y: 247.70571899414062
z: -0.237601637840271
visibility: 0.9999681115150452
","x: 240.2042999267578
y: 247.65504455566406
z: -0.23762047290802002
visibility: 0.9999688267707825
","x: 238.527099609375
y: 247.63833618164062
z: -0.23760342597961426
visibility: 0.9999651312828064
","x: 250.00328063964844
y: 253.40814208984375
z: -0.12143649905920029
visibility: 0.9998422861099243
","x: 235.45289611816406
y: 252.44351196289062
z: -0.14746147394180298
visibility: 0.9999391436576843
","x: 245.256103515625
y: 261.66741943359375
z: -0.20968346297740936
visibility: 0.9999695420265198
","x: 240.5791015625
y: 261.31207275390625
z: -0.21720564365386963
visibility: 0.9999775290489197
","x: 257.80584716796875
y: 292.1717224121094
z: -0.036033935844898224
visibility: 0.9999710917472839
","x: 223.6168670654297
y: 289.579833984375
z: -0.09560951590538025
visibility: 0.9999687075614929
","x: 268.48663330078125
y: 331.784912109375
z: -0.030166465789079666
visibility: 0.9845392107963562
","x: 214.67918395996094
y: 336.0383605957031
z: -0.11316196620464325
visibility: 0.9897074103355408
","x: 257.27435302734375
y: 352.8096008300781
z: -0.17482896149158478
visibility: 0.9825312495231628
","x: 229.5760040283203
y: 354.10260009765625
z: -0.22278976440429688
visibility: 0.9610076546669006
","x: 254.27084350585938
y: 364.5119934082031
z: -0.2108011692762375
visibility: 0.9589267373085022
","x: 231.9474334716797
y: 363.994140625
z: -0.2557603418827057
visibility: 0.9193148612976074
","x: 251.1068572998047
y: 360.7580871582031
z: -0.22441920638084412
visibility: 0.9616270661354065
","x: 235.04458618164062
y: 360.291259765625
z: -0.2639457583427429
visibility: 0.9205889105796814
","x: 251.66224670410156
y: 356.67437744140625
z: -0.1823856383562088
visibility: 0.9505296349525452
","x: 234.61105346679688
y: 356.5152587890625
z: -0.22624611854553223
visibility: 0.8995675444602966
","x: 252.13491821289062
y: 383.27471923828125
z: 0.025575783103704453
visibility: 0.9999040961265564
","x: 231.25244140625
y: 381.7166442871094
z: -0.025688115507364273
visibility: 0.9999346137046814
","x: 256.81396484375
y: 447.4823303222656
z: 0.061585355550050735
visibility: 0.9907988905906677
","x: 224.5484161376953
y: 445.666748046875
z: -0.02255764976143837
visibility: 0.9974847435951233
","x: 264.535400390625
y: 508.7362060546875
z: 0.1694873571395874
visibility: 0.9941105246543884
","x: 213.79591369628906
y: 506.146728515625
z: 0.09576626867055893
visibility: 0.9964039921760559
","x: 261.404296875
y: 518.9122314453125
z: 0.17390869557857513
visibility: 0.9567702412605286
","x: 212.9998779296875
y: 514.3865356445312
z: 0.10106034576892853
visibility: 0.8936081528663635
","x: 274.81219482421875
y: 527.9729614257812
z: 0.07557311654090881
visibility: 0.9888833165168762
","x: 212.44647216796875
y: 527.0152587890625
z: -0.007700684480369091
visibility: 0.9916460514068604
",,,,,,,,,,,,,,,,,,,,,,4.551946640014648,"x: 255.45040893554688
y: 352.1014709472656
z: 0.0
","x: 251.79705810546875
y: 350.1131591796875
z: -0.0025939380284398794
","x: 247.9027099609375
y: 352.77392578125
z: -0.0040596905164420605
","x: 245.01242065429688
y: 356.3906555175781
z: -0.004713527392596006
","x: 242.7262420654297
y: 358.64544677734375
z: -0.005004414822906256
","x: 249.26268005371094
y: 359.3419189453125
z: -0.007196442689746618
","x: 245.89324951171875
y: 367.810302734375
z: -0.008463277481496334
","x: 243.64736938476562
y: 368.9374084472656
z: -0.007664651144295931
","x: 242.61019897460938
y: 368.12103271484375
z: -0.006673966534435749
","x: 250.8730010986328
y: 362.39306640625
z: -0.00617326982319355
","x: 247.2158966064453
y: 370.0078125
z: -0.0072992886416614056
","x: 244.890869140625
y: 370.45843505859375
z: -0.00586624164134264
","x: 243.87892150878906
y: 369.48809814453125
z: -0.004589288495481014
","x: 251.9519500732422
y: 364.20440673828125
z: -0.004954300355166197
","x: 248.57359313964844
y: 370.71331787109375
z: -0.006211745087057352
","x: 246.32815551757812
y: 370.771484375
z: -0.00514393812045455
","x: 245.22897338867188
y: 369.4610595703125
z: -0.004124658647924662
","x: 252.5616912841797
y: 365.2510986328125
z: -0.003832385642454028
","x: 249.63412475585938
y: 370.7425231933594
z: -0.005133850499987602
","x: 247.53721618652344
y: 371.33074951171875
z: -0.004806439392268658
","x: 246.3349609375
y: 370.31304931640625
z: -0.0041321455501019955
"
