,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,TIMESTAMP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2
0,"x: 264.6650390625
y: 239.8719482421875
z: -0.05468360334634781
visibility: 0.9998875856399536
","x: 265.8979187011719
y: 235.5797576904297
z: -0.03925417363643646
visibility: 0.9998224377632141
","x: 266.744140625
y: 235.90359497070312
z: -0.039246462285518646
visibility: 0.9997661709785461
","x: 267.6174621582031
y: 236.27505493164062
z: -0.0392225943505764
visibility: 0.9997852444648743
","x: 262.94366455078125
y: 235.30616760253906
z: -0.04027571901679039
visibility: 0.9998413324356079
","x: 261.61572265625
y: 235.39797973632812
z: -0.04028717055916786
visibility: 0.9998278617858887
","x: 260.1983947753906
y: 235.49664306640625
z: -0.04035966098308563
visibility: 0.999883770942688
","x: 269.40008544921875
y: 240.49278259277344
z: 0.04555608332157135
visibility: 0.9995028972625732
","x: 256.8559875488281
y: 240.21701049804688
z: 0.03959028795361519
visibility: 0.9998548030853271
","x: 266.59912109375
y: 246.6578826904297
z: -0.02276109904050827
visibility: 0.9998268485069275
","x: 262.5248107910156
y: 246.34341430664062
z: -0.024665547534823418
visibility: 0.9999147653579712
","x: 278.6862487792969
y: 274.2388916015625
z: 0.06915634870529175
visibility: 0.9998058676719666
","x: 247.24465942382812
y: 276.5250549316406
z: 0.05259288474917412
visibility: 0.9999215602874756
","x: 283.8020935058594
y: 304.2834167480469
z: -0.0620008185505867
visibility: 0.9839502573013306
","x: 237.34849548339844
y: 316.3485412597656
z: -0.030107909813523293
visibility: 0.9890933036804199
","x: 268.0248718261719
y: 270.63311767578125
z: -0.24125921726226807
visibility: 0.9944274425506592
","x: 250.9160614013672
y: 323.3882141113281
z: -0.14976420998573303
visibility: 0.9908233880996704
","x: 263.8067626953125
y: 261.958251953125
z: -0.2836551368236542
visibility: 0.9874628186225891
","x: 254.88536071777344
y: 329.69171142578125
z: -0.1814863085746765
visibility: 0.9778069853782654
","x: 264.2402648925781
y: 258.7185363769531
z: -0.27382564544677734
visibility: 0.9866095185279846
","x: 257.59637451171875
y: 325.2156066894531
z: -0.18197043240070343
visibility: 0.976929247379303
","x: 265.6155090332031
y: 262.63287353515625
z: -0.24221821129322052
visibility: 0.9783217310905457
","x: 256.64996337890625
y: 323.12359619140625
z: -0.15177585184574127
visibility: 0.9655463695526123
","x: 273.52020263671875
y: 360.72528076171875
z: 0.00770794739946723
visibility: 0.9996418952941895
","x: 252.2032012939453
y: 361.0096435546875
z: -0.0077568283304572105
visibility: 0.9996726512908936
","x: 269.75885009765625
y: 436.0743713378906
z: -0.036688968539237976
visibility: 0.9804638028144836
","x: 254.03160095214844
y: 436.0265808105469
z: -0.04250023514032364
visibility: 0.9792764186859131
","x: 266.4674377441406
y: 498.18212890625
z: 0.07258398830890656
visibility: 0.9717559218406677
","x: 251.93743896484375
y: 501.6415100097656
z: 0.052648551762104034
visibility: 0.9739192724227905
","x: 264.109375
y: 504.6707763671875
z: 0.0790020003914833
visibility: 0.8200477361679077
","x: 252.06887817382812
y: 509.3386535644531
z: 0.05723104625940323
visibility: 0.7242931723594666
","x: 268.0931396484375
y: 523.0777587890625
z: -0.01754825748503208
visibility: 0.9713779091835022
","x: 255.2265625
y: 524.2327880859375
z: -0.04487764462828636
visibility: 0.9628276228904724
","x: 249.7188720703125
y: 319.28326416015625
z: 0.0
","x: 253.8520965576172
y: 320.9154052734375
z: 0.0012238429626449943
","x: 257.610107421875
y: 324.9566345214844
z: 0.0006879228167235851
","x: 259.88067626953125
y: 329.1780090332031
z: -0.00015210796846076846
","x: 261.4046936035156
y: 332.43572998046875
z: -0.0008726047235541046
","x: 257.5797119140625
y: 323.11572265625
z: -0.0019640999380499125
","x: 260.0371398925781
y: 327.6519470214844
z: -0.003552607959136367
","x: 261.50994873046875
y: 330.85369873046875
z: -0.003991292789578438
","x: 262.64166259765625
y: 333.32427978515625
z: -0.00420592213049531
","x: 255.78863525390625
y: 324.69403076171875
z: -0.003809409448876977
","x: 258.3433532714844
y: 330.3546447753906
z: -0.005650862120091915
","x: 260.0338134765625
y: 334.650146484375
z: -0.005892652552574873
","x: 261.3873596191406
y: 338.1285400390625
z: -0.0061245388351380825
","x: 253.75204467773438
y: 326.531494140625
z: -0.005423926282674074
","x: 255.91607666015625
y: 332.3280334472656
z: -0.007202453911304474
","x: 257.2326354980469
y: 336.27044677734375
z: -0.007031756918877363
","x: 258.34747314453125
y: 339.3159484863281
z: -0.006896969396620989
","x: 251.69766235351562
y: 328.37237548828125
z: -0.006926053669303656
","x: 253.1211395263672
y: 333.5531921386719
z: -0.008452631533145905
","x: 254.1949920654297
y: 336.93328857421875
z: -0.008524778299033642
","x: 255.2451934814453
y: 339.79376220703125
z: -0.008477884344756603
",3.551523447036743,,,,,,,,,,,,,,,,,,,,,
1,"x: 264.6650390625
y: 239.8719482421875
z: -0.05468360334634781
visibility: 0.9998875856399536
","x: 265.8979187011719
y: 235.5797576904297
z: -0.03925417363643646
visibility: 0.9998224377632141
","x: 266.744140625
y: 235.90359497070312
z: -0.039246462285518646
visibility: 0.9997661709785461
","x: 267.6174621582031
y: 236.27505493164062
z: -0.0392225943505764
visibility: 0.9997852444648743
","x: 262.94366455078125
y: 235.30616760253906
z: -0.04027571901679039
visibility: 0.9998413324356079
","x: 261.61572265625
y: 235.39797973632812
z: -0.04028717055916786
visibility: 0.9998278617858887
","x: 260.1983947753906
y: 235.49664306640625
z: -0.04035966098308563
visibility: 0.999883770942688
","x: 269.40008544921875
y: 240.49278259277344
z: 0.04555608332157135
visibility: 0.9995028972625732
","x: 256.8559875488281
y: 240.21701049804688
z: 0.03959028795361519
visibility: 0.9998548030853271
","x: 266.59912109375
y: 246.6578826904297
z: -0.02276109904050827
visibility: 0.9998268485069275
","x: 262.5248107910156
y: 246.34341430664062
z: -0.024665547534823418
visibility: 0.9999147653579712
","x: 278.6862487792969
y: 274.2388916015625
z: 0.06915634870529175
visibility: 0.9998058676719666
","x: 247.24465942382812
y: 276.5250549316406
z: 0.05259288474917412
visibility: 0.9999215602874756
","x: 283.8020935058594
y: 304.2834167480469
z: -0.0620008185505867
visibility: 0.9839502573013306
","x: 237.34849548339844
y: 316.3485412597656
z: -0.030107909813523293
visibility: 0.9890933036804199
","x: 268.0248718261719
y: 270.63311767578125
z: -0.24125921726226807
visibility: 0.9944274425506592
","x: 250.9160614013672
y: 323.3882141113281
z: -0.14976420998573303
visibility: 0.9908233880996704
","x: 263.8067626953125
y: 261.958251953125
z: -0.2836551368236542
visibility: 0.9874628186225891
","x: 254.88536071777344
y: 329.69171142578125
z: -0.1814863085746765
visibility: 0.9778069853782654
","x: 264.2402648925781
y: 258.7185363769531
z: -0.27382564544677734
visibility: 0.9866095185279846
","x: 257.59637451171875
y: 325.2156066894531
z: -0.18197043240070343
visibility: 0.976929247379303
","x: 265.6155090332031
y: 262.63287353515625
z: -0.24221821129322052
visibility: 0.9783217310905457
","x: 256.64996337890625
y: 323.12359619140625
z: -0.15177585184574127
visibility: 0.9655463695526123
","x: 273.52020263671875
y: 360.72528076171875
z: 0.00770794739946723
visibility: 0.9996418952941895
","x: 252.2032012939453
y: 361.0096435546875
z: -0.0077568283304572105
visibility: 0.9996726512908936
","x: 269.75885009765625
y: 436.0743713378906
z: -0.036688968539237976
visibility: 0.9804638028144836
","x: 254.03160095214844
y: 436.0265808105469
z: -0.04250023514032364
visibility: 0.9792764186859131
","x: 266.4674377441406
y: 498.18212890625
z: 0.07258398830890656
visibility: 0.9717559218406677
","x: 251.93743896484375
y: 501.6415100097656
z: 0.052648551762104034
visibility: 0.9739192724227905
","x: 264.109375
y: 504.6707763671875
z: 0.0790020003914833
visibility: 0.8200477361679077
","x: 252.06887817382812
y: 509.3386535644531
z: 0.05723104625940323
visibility: 0.7242931723594666
","x: 268.0931396484375
y: 523.0777587890625
z: -0.01754825748503208
visibility: 0.9713779091835022
","x: 255.2265625
y: 524.2327880859375
z: -0.04487764462828636
visibility: 0.9628276228904724
","x: 249.7188720703125
y: 319.28326416015625
z: 0.0
","x: 253.8520965576172
y: 320.9154052734375
z: 0.0012238429626449943
","x: 257.610107421875
y: 324.9566345214844
z: 0.0006879228167235851
","x: 259.88067626953125
y: 329.1780090332031
z: -0.00015210796846076846
","x: 261.4046936035156
y: 332.43572998046875
z: -0.0008726047235541046
","x: 257.5797119140625
y: 323.11572265625
z: -0.0019640999380499125
","x: 260.0371398925781
y: 327.6519470214844
z: -0.003552607959136367
","x: 261.50994873046875
y: 330.85369873046875
z: -0.003991292789578438
","x: 262.64166259765625
y: 333.32427978515625
z: -0.00420592213049531
","x: 255.78863525390625
y: 324.69403076171875
z: -0.003809409448876977
","x: 258.3433532714844
y: 330.3546447753906
z: -0.005650862120091915
","x: 260.0338134765625
y: 334.650146484375
z: -0.005892652552574873
","x: 261.3873596191406
y: 338.1285400390625
z: -0.0061245388351380825
","x: 253.75204467773438
y: 326.531494140625
z: -0.005423926282674074
","x: 255.91607666015625
y: 332.3280334472656
z: -0.007202453911304474
","x: 257.2326354980469
y: 336.27044677734375
z: -0.007031756918877363
","x: 258.34747314453125
y: 339.3159484863281
z: -0.006896969396620989
","x: 251.69766235351562
y: 328.37237548828125
z: -0.006926053669303656
","x: 253.1211395263672
y: 333.5531921386719
z: -0.008452631533145905
","x: 254.1949920654297
y: 336.93328857421875
z: -0.008524778299033642
","x: 255.2451934814453
y: 339.79376220703125
z: -0.008477884344756603
",3.551523447036743,,,,,,,,,,,,,,,,,,,,,
2,"x: 264.6650390625
y: 239.8719482421875
z: -0.05468360334634781
visibility: 0.9998875856399536
","x: 265.8979187011719
y: 235.5797576904297
z: -0.03925417363643646
visibility: 0.9998224377632141
","x: 266.744140625
y: 235.90359497070312
z: -0.039246462285518646
visibility: 0.9997661709785461
","x: 267.6174621582031
y: 236.27505493164062
z: -0.0392225943505764
visibility: 0.9997852444648743
","x: 262.94366455078125
y: 235.30616760253906
z: -0.04027571901679039
visibility: 0.9998413324356079
","x: 261.61572265625
y: 235.39797973632812
z: -0.04028717055916786
visibility: 0.9998278617858887
","x: 260.1983947753906
y: 235.49664306640625
z: -0.04035966098308563
visibility: 0.999883770942688
","x: 269.40008544921875
y: 240.49278259277344
z: 0.04555608332157135
visibility: 0.9995028972625732
","x: 256.8559875488281
y: 240.21701049804688
z: 0.03959028795361519
visibility: 0.9998548030853271
","x: 266.59912109375
y: 246.6578826904297
z: -0.02276109904050827
visibility: 0.9998268485069275
","x: 262.5248107910156
y: 246.34341430664062
z: -0.024665547534823418
visibility: 0.9999147653579712
","x: 278.6862487792969
y: 274.2388916015625
z: 0.06915634870529175
visibility: 0.9998058676719666
","x: 247.24465942382812
y: 276.5250549316406
z: 0.05259288474917412
visibility: 0.9999215602874756
","x: 283.8020935058594
y: 304.2834167480469
z: -0.0620008185505867
visibility: 0.9839502573013306
","x: 237.34849548339844
y: 316.3485412597656
z: -0.030107909813523293
visibility: 0.9890933036804199
","x: 268.0248718261719
y: 270.63311767578125
z: -0.24125921726226807
visibility: 0.9944274425506592
","x: 250.9160614013672
y: 323.3882141113281
z: -0.14976420998573303
visibility: 0.9908233880996704
","x: 263.8067626953125
y: 261.958251953125
z: -0.2836551368236542
visibility: 0.9874628186225891
","x: 254.88536071777344
y: 329.69171142578125
z: -0.1814863085746765
visibility: 0.9778069853782654
","x: 264.2402648925781
y: 258.7185363769531
z: -0.27382564544677734
visibility: 0.9866095185279846
","x: 257.59637451171875
y: 325.2156066894531
z: -0.18197043240070343
visibility: 0.976929247379303
","x: 265.6155090332031
y: 262.63287353515625
z: -0.24221821129322052
visibility: 0.9783217310905457
","x: 256.64996337890625
y: 323.12359619140625
z: -0.15177585184574127
visibility: 0.9655463695526123
","x: 273.52020263671875
y: 360.72528076171875
z: 0.00770794739946723
visibility: 0.9996418952941895
","x: 252.2032012939453
y: 361.0096435546875
z: -0.0077568283304572105
visibility: 0.9996726512908936
","x: 269.75885009765625
y: 436.0743713378906
z: -0.036688968539237976
visibility: 0.9804638028144836
","x: 254.03160095214844
y: 436.0265808105469
z: -0.04250023514032364
visibility: 0.9792764186859131
","x: 266.4674377441406
y: 498.18212890625
z: 0.07258398830890656
visibility: 0.9717559218406677
","x: 251.93743896484375
y: 501.6415100097656
z: 0.052648551762104034
visibility: 0.9739192724227905
","x: 264.109375
y: 504.6707763671875
z: 0.0790020003914833
visibility: 0.8200477361679077
","x: 252.06887817382812
y: 509.3386535644531
z: 0.05723104625940323
visibility: 0.7242931723594666
","x: 268.0931396484375
y: 523.0777587890625
z: -0.01754825748503208
visibility: 0.9713779091835022
","x: 255.2265625
y: 524.2327880859375
z: -0.04487764462828636
visibility: 0.9628276228904724
","x: 249.7188720703125
y: 319.28326416015625
z: 0.0
","x: 253.8520965576172
y: 320.9154052734375
z: 0.0012238429626449943
","x: 257.610107421875
y: 324.9566345214844
z: 0.0006879228167235851
","x: 259.88067626953125
y: 329.1780090332031
z: -0.00015210796846076846
","x: 261.4046936035156
y: 332.43572998046875
z: -0.0008726047235541046
","x: 257.5797119140625
y: 323.11572265625
z: -0.0019640999380499125
","x: 260.0371398925781
y: 327.6519470214844
z: -0.003552607959136367
","x: 261.50994873046875
y: 330.85369873046875
z: -0.003991292789578438
","x: 262.64166259765625
y: 333.32427978515625
z: -0.00420592213049531
","x: 255.78863525390625
y: 324.69403076171875
z: -0.003809409448876977
","x: 258.3433532714844
y: 330.3546447753906
z: -0.005650862120091915
","x: 260.0338134765625
y: 334.650146484375
z: -0.005892652552574873
","x: 261.3873596191406
y: 338.1285400390625
z: -0.0061245388351380825
","x: 253.75204467773438
y: 326.531494140625
z: -0.005423926282674074
","x: 255.91607666015625
y: 332.3280334472656
z: -0.007202453911304474
","x: 257.2326354980469
y: 336.27044677734375
z: -0.007031756918877363
","x: 258.34747314453125
y: 339.3159484863281
z: -0.006896969396620989
","x: 251.69766235351562
y: 328.37237548828125
z: -0.006926053669303656
","x: 253.1211395263672
y: 333.5531921386719
z: -0.008452631533145905
","x: 254.1949920654297
y: 336.93328857421875
z: -0.008524778299033642
","x: 255.2451934814453
y: 339.79376220703125
z: -0.008477884344756603
",3.551523447036743,,,,,,,,,,,,,,,,,,,,,
3,"x: 258.47509765625
y: 242.4261474609375
z: -0.24154052138328552
visibility: 0.9998814463615417
","x: 259.98028564453125
y: 237.43727111816406
z: -0.2275833785533905
visibility: 0.9997898936271667
","x: 261.11395263671875
y: 237.69253540039062
z: -0.22755567729473114
visibility: 0.9997441172599792
","x: 262.3145751953125
y: 238.01309204101562
z: -0.2275524139404297
visibility: 0.9997614622116089
","x: 256.6410827636719
y: 237.3879852294922
z: -0.2262713611125946
visibility: 0.9997978210449219
","x: 255.40895080566406
y: 237.6674041748047
z: -0.22631366550922394
visibility: 0.999793529510498
","x: 254.03683471679688
y: 237.9291534423828
z: -0.22634091973304749
visibility: 0.9998415112495422
","x: 264.3140563964844
y: 242.70114135742188
z: -0.14085327088832855
visibility: 0.9994825124740601
","x: 252.2127685546875
y: 242.06544494628906
z: -0.13606126606464386
visibility: 0.9997194409370422
","x: 260.71478271484375
y: 250.3511962890625
z: -0.20912936329841614
visibility: 0.9998264908790588
","x: 256.3923645019531
y: 249.19390869140625
z: -0.20801076292991638
visibility: 0.9998980164527893
","x: 275.397705078125
y: 281.3876647949219
z: -0.08634445816278458
visibility: 0.999815046787262
","x: 242.16571044921875
y: 278.4875183105469
z: -0.08131196349859238
visibility: 0.99985671043396
","x: 284.49212646484375
y: 321.960205078125
z: -0.07459227740764618
visibility: 0.9848130941390991
","x: 232.89138793945312
y: 316.33465576171875
z: -0.1499318927526474
visibility: 0.9862092137336731
","x: 275.09393310546875
y: 354.4073181152344
z: -0.15173408389091492
visibility: 0.9931411147117615
","x: 246.49769592285156
y: 323.7472229003906
z: -0.3183826804161072
visibility: 0.9870781302452087
","x: 272.3650207519531
y: 367.7789611816406
z: -0.17545273900032043
visibility: 0.9840652346611023
","x: 250.460693359375
y: 331.3064270019531
z: -0.3577353060245514
visibility: 0.9722365140914917
","x: 269.29345703125
y: 364.4818420410156
z: -0.1932172179222107
visibility: 0.9833114147186279
","x: 253.36996459960938
y: 326.35546875
z: -0.3612751364707947
visibility: 0.9712398052215576
","x: 269.7093505859375
y: 359.9640197753906
z: -0.15860630571842194
visibility: 0.9742094874382019
","x: 252.7421417236328
y: 323.911865234375
z: -0.32337698340415955
visibility: 0.9581096768379211
","x: 268.0572814941406
y: 365.8299255371094
z: -0.0001487572881160304
visibility: 0.9996029138565063
","x: 247.1456298828125
y: 364.80963134765625
z: 4.329946750658564e-05
visibility: 0.9996157288551331
","x: 267.4517517089844
y: 439.3284606933594
z: -0.019111905246973038
visibility: 0.9815965890884399
","x: 251.02369689941406
y: 437.81243896484375
z: -0.007305461913347244
visibility: 0.9799035787582397
","x: 267.90509033203125
y: 498.3138427734375
z: 0.1355244666337967
visibility: 0.973369836807251
","x: 252.21055603027344
y: 498.6533203125
z: 0.12990133464336395
visibility: 0.9749022722244263
","x: 266.7174987792969
y: 504.44207763671875
z: 0.1446826457977295
visibility: 0.8177528977394104
","x: 253.4862060546875
y: 504.5476989746094
z: 0.13833898305892944
visibility: 0.7319997549057007
","x: 266.6493835449219
y: 522.69482421875
z: 0.039460718631744385
visibility: 0.972053050994873
","x: 253.5579833984375
y: 523.2138671875
z: 0.03806031867861748
visibility: 0.9641368985176086
",,,,,,,,,,,,,,,,,,,,,,4.052715063095093,,,,,,,,,,,,,,,,,,,,,
4,"x: 258.47509765625
y: 242.4261474609375
z: -0.24154052138328552
visibility: 0.9998814463615417
","x: 259.98028564453125
y: 237.43727111816406
z: -0.2275833785533905
visibility: 0.9997898936271667
","x: 261.11395263671875
y: 237.69253540039062
z: -0.22755567729473114
visibility: 0.9997441172599792
","x: 262.3145751953125
y: 238.01309204101562
z: -0.2275524139404297
visibility: 0.9997614622116089
","x: 256.6410827636719
y: 237.3879852294922
z: -0.2262713611125946
visibility: 0.9997978210449219
","x: 255.40895080566406
y: 237.6674041748047
z: -0.22631366550922394
visibility: 0.999793529510498
","x: 254.03683471679688
y: 237.9291534423828
z: -0.22634091973304749
visibility: 0.9998415112495422
","x: 264.3140563964844
y: 242.70114135742188
z: -0.14085327088832855
visibility: 0.9994825124740601
","x: 252.2127685546875
y: 242.06544494628906
z: -0.13606126606464386
visibility: 0.9997194409370422
","x: 260.71478271484375
y: 250.3511962890625
z: -0.20912936329841614
visibility: 0.9998264908790588
","x: 256.3923645019531
y: 249.19390869140625
z: -0.20801076292991638
visibility: 0.9998980164527893
","x: 275.397705078125
y: 281.3876647949219
z: -0.08634445816278458
visibility: 0.999815046787262
","x: 242.16571044921875
y: 278.4875183105469
z: -0.08131196349859238
visibility: 0.99985671043396
","x: 284.49212646484375
y: 321.960205078125
z: -0.07459227740764618
visibility: 0.9848130941390991
","x: 232.89138793945312
y: 316.33465576171875
z: -0.1499318927526474
visibility: 0.9862092137336731
","x: 275.09393310546875
y: 354.4073181152344
z: -0.15173408389091492
visibility: 0.9931411147117615
","x: 246.49769592285156
y: 323.7472229003906
z: -0.3183826804161072
visibility: 0.9870781302452087
","x: 272.3650207519531
y: 367.7789611816406
z: -0.17545273900032043
visibility: 0.9840652346611023
","x: 250.460693359375
y: 331.3064270019531
z: -0.3577353060245514
visibility: 0.9722365140914917
","x: 269.29345703125
y: 364.4818420410156
z: -0.1932172179222107
visibility: 0.9833114147186279
","x: 253.36996459960938
y: 326.35546875
z: -0.3612751364707947
visibility: 0.9712398052215576
","x: 269.7093505859375
y: 359.9640197753906
z: -0.15860630571842194
visibility: 0.9742094874382019
","x: 252.7421417236328
y: 323.911865234375
z: -0.32337698340415955
visibility: 0.9581096768379211
","x: 268.0572814941406
y: 365.8299255371094
z: -0.0001487572881160304
visibility: 0.9996029138565063
","x: 247.1456298828125
y: 364.80963134765625
z: 4.329946750658564e-05
visibility: 0.9996157288551331
","x: 267.4517517089844
y: 439.3284606933594
z: -0.019111905246973038
visibility: 0.9815965890884399
","x: 251.02369689941406
y: 437.81243896484375
z: -0.007305461913347244
visibility: 0.9799035787582397
","x: 267.90509033203125
y: 498.3138427734375
z: 0.1355244666337967
visibility: 0.973369836807251
","x: 252.21055603027344
y: 498.6533203125
z: 0.12990133464336395
visibility: 0.9749022722244263
","x: 266.7174987792969
y: 504.44207763671875
z: 0.1446826457977295
visibility: 0.8177528977394104
","x: 253.4862060546875
y: 504.5476989746094
z: 0.13833898305892944
visibility: 0.7319997549057007
","x: 266.6493835449219
y: 522.69482421875
z: 0.039460718631744385
visibility: 0.972053050994873
","x: 253.5579833984375
y: 523.2138671875
z: 0.03806031867861748
visibility: 0.9641368985176086
",,,,,,,,,,,,,,,,,,,,,,4.052715063095093,,,,,,,,,,,,,,,,,,,,,
