,NOSE,LEFT_EYE_INNER,LEFT_EYE,LEFT_EYE_OUTER,RIGHT_EYE_INNER,RIGHT_EYE,RIGHT_EYE_OUTER,LEFT_EAR,RIGHT_EAR,MOUTH_LEFT,MOUTH_RIGHT,LEFT_SHOULDER,RIGHT_SHOULDER,LEFT_ELBOW,RIGHT_ELBOW,LEFT_WRIST,RIGHT_WRIST,LEFT_PINKY,RIGHT_PINKY,LEFT_INDEX,RIGHT_INDEX,LEFT_THUMB,RIGHT_THUMB,LEFT_HIP,RIGHT_HIP,LEFT_KNEE,RIGHT_KNEE,LEFT_ANKLE,RIGHT_ANKLE,LEFT_HEEL,RIGHT_HEEL,LEFT_FOOT_INDEX,RIGHT_FOOT_INDEX,WRIST,THUMB_CPC,THUMB_MCP,THUMB_IP,THUMB_TIP,INDEX_FINGER_MCP,INDEX_FINGER_PIP,INDEX_FINGER_DIP,INDEX_FINGER_TIP,MIDDLE_FINGER_MCP,MIDDLE_FINGER_PIP,MIDDLE_FINGER_DIP,MIDDLE_FINGER_TIP,RING_FINGER_PIP,RING_FINGER_DIP,RING_FINGER_TIP,RING_FINGER_MCP,PINKY_MCP,PINKY_PIP,PINKY_DIP,PINKY_TIP,WRIST2,THUMB_CPC2,THUMB_MCP2,THUMB_IP2,THUMB_TIP2,INDEX_FINGER_MCP2,INDEX_FINGER_PIP2,INDEX_FINGER_DIP2,INDEX_FINGER_TIP2,MIDDLE_FINGER_MCP2,MIDDLE_FINGER_PIP2,MIDDLE_FINGER_DIP2,MIDDLE_FINGER_TIP2,RING_FINGER_PIP2,RING_FINGER_DIP2,RING_FINGER_TIP2,RING_FINGER_MCP2,PINKY_MCP2,PINKY_PIP2,PINKY_DIP2,PINKY_TIP2
0,"x: 205.07998657226562
y: 164.5274658203125
z: -0.2601967751979828
visibility: 0.9999935626983643
","x: 209.17056274414062
y: 155.98040771484375
z: -0.24338729679584503
visibility: 0.9999827146530151
","x: 211.56349182128906
y: 156.00144958496094
z: -0.2434908151626587
visibility: 0.9999818801879883
","x: 213.43560791015625
y: 156.26144409179688
z: -0.2435280829668045
visibility: 0.9999821186065674
","x: 202.88365173339844
y: 156.16476440429688
z: -0.2348347008228302
visibility: 0.9999686479568481
","x: 201.09722900390625
y: 156.2635955810547
z: -0.23480136692523956
visibility: 0.9999532699584961
","x: 199.63330078125
y: 156.45516967773438
z: -0.23484671115875244
visibility: 0.999946117401123
","x: 217.44168090820312
y: 160.88949584960938
z: -0.13442891836166382
visibility: 0.9999626874923706
","x: 198.59027099609375
y: 161.2222900390625
z: -0.09713257104158401
visibility: 0.9999250173568726
","x: 209.70703125
y: 173.8014373779297
z: -0.21911904215812683
visibility: 0.9999940395355225
","x: 202.0843048095703
y: 173.3064422607422
z: -0.20862741768360138
visibility: 0.9999884366989136
","x: 234.17999267578125
y: 211.0931396484375
z: -0.10015016794204712
visibility: 0.9999818801879883
","x: 188.78102111816406
y: 214.91845703125
z: 0.013995615765452385
visibility: 0.9999384880065918
","x: 234.1611328125
y: 283.2009582519531
z: -0.23161712288856506
visibility: 0.9857345819473267
","x: 191.2234649658203
y: 271.67584228515625
z: 0.07005876302719116
visibility: 0.8099307417869568
","x: 225.87213134765625
y: 231.15213012695312
z: -0.4875088632106781
visibility: 0.9969953298568726
","x: 182.72219848632812
y: 286.4075012207031
z: -0.07179614901542664
visibility: 0.9647770524024963
","x: 223.9613037109375
y: 218.31175231933594
z: -0.5411857962608337
visibility: 0.995173990726471
","x: 178.68270874023438
y: 291.8521728515625
z: -0.09824391454458237
visibility: 0.9575831294059753
","x: 224.59518432617188
y: 211.7213592529297
z: -0.543692409992218
visibility: 0.9952706694602966
","x: 176.9093780517578
y: 286.97833251953125
z: -0.13143469393253326
visibility: 0.9615165591239929
","x: 224.72445678710938
y: 215.05491638183594
z: -0.4936468005180359
visibility: 0.9912471175193787
","x: 178.87274169921875
y: 285.3339538574219
z: -0.08913106471300125
visibility: 0.9546693563461304
","x: 232.4358367919922
y: 335.91644287109375
z: -0.028827954083681107
visibility: 0.9999464750289917
","x: 206.67489624023438
y: 337.67352294921875
z: 0.028693336993455887
visibility: 0.9998816251754761
","x: 233.27279663085938
y: 433.5738525390625
z: -0.06008497625589371
visibility: 0.9719102382659912
","x: 217.9527587890625
y: 430.0160217285156
z: 0.005036551970988512
visibility: 0.9713630676269531
","x: 227.33990478515625
y: 508.44781494140625
z: 0.1732882708311081
visibility: 0.9614471197128296
","x: 233.20437622070312
y: 478.811279296875
z: 0.36575666069984436
visibility: 0.8334829807281494
","x: 224.35069274902344
y: 518.4668579101562
z: 0.19182078540325165
visibility: 0.7219000458717346
","x: 237.10496520996094
y: 478.8555603027344
z: 0.39892539381980896
visibility: 0.6336833238601685
","x: 228.46051025390625
y: 542.156005859375
z: 0.06962236762046814
visibility: 0.9564900398254395
","x: 232.1099395751953
y: 518.6263427734375
z: 0.32101479172706604
visibility: 0.8677170872688293
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"x: 214.10626220703125
y: 157.04888916015625
z: -0.28729021549224854
visibility: 0.9999879002571106
","x: 216.73883056640625
y: 147.62747192382812
z: -0.2671903967857361
visibility: 0.9999655485153198
","x: 218.3648681640625
y: 147.86370849609375
z: -0.26725244522094727
visibility: 0.9999632835388184
","x: 219.79159545898438
y: 148.258544921875
z: -0.2672773599624634
visibility: 0.9999592304229736
","x: 211.94351196289062
y: 146.62167358398438
z: -0.2726195454597473
visibility: 0.9999507665634155
","x: 210.054931640625
y: 146.14791870117188
z: -0.27266913652420044
visibility: 0.9999365210533142
","x: 208.3992462158203
y: 145.68276977539062
z: -0.27274900674819946
visibility: 0.9999349117279053
","x: 221.23049926757812
y: 152.61489868164062
z: -0.13641420006752014
visibility: 0.9998915791511536
","x: 204.4866180419922
y: 148.7974395751953
z: -0.16333308815956116
visibility: 0.9999058842658997
","x: 215.9663543701172
y: 166.17800903320312
z: -0.2355351448059082
visibility: 0.9999838471412659
","x: 210.524169921875
y: 164.33993530273438
z: -0.2441100776195526
visibility: 0.9999856948852539
","x: 233.58447265625
y: 201.25250244140625
z: -0.0682835653424263
visibility: 0.9999675154685974
","x: 186.9822998046875
y: 192.82022094726562
z: -0.062236882746219635
visibility: 0.999940812587738
","x: 233.69949340820312
y: 269.1980285644531
z: -0.18663325905799866
visibility: 0.9833083152770996
","x: 180.17108154296875
y: 263.4539489746094
z: -0.13669706881046295
visibility: 0.82673180103302
","x: 230.90731811523438
y: 221.20465087890625
z: -0.45193877816200256
visibility: 0.9958591461181641
","x: 182.90350341796875
y: 239.0753173828125
z: -0.3738979697227478
visibility: 0.9672682285308838
","x: 231.95599365234375
y: 207.88902282714844
z: -0.49986281991004944
visibility: 0.9930152297019958
","x: 185.44419860839844
y: 234.43569946289062
z: -0.42123621702194214
visibility: 0.9596011638641357
","x: 231.90936279296875
y: 201.35894775390625
z: -0.49898093938827515
visibility: 0.9929714798927307
","x: 185.91635131835938
y: 225.9335479736328
z: -0.4231489300727844
visibility: 0.9631462693214417
","x: 231.10989379882812
y: 205.24232482910156
z: -0.4572627544403076
visibility: 0.987602174282074
","x: 185.71115112304688
y: 226.571044921875
z: -0.3784692585468292
visibility: 0.9556637406349182
","x: 224.63397216796875
y: 315.597900390625
z: 0.0009188627591356635
visibility: 0.9998038411140442
","x: 197.38339233398438
y: 314.011474609375
z: -0.0010143064428120852
visibility: 0.999866783618927
","x: 220.49415588378906
y: 409.84375
z: -0.025234421715140343
visibility: 0.967729389667511
","x: 204.8663330078125
y: 383.7654113769531
z: -0.3156202435493469
visibility: 0.9724728465080261
","x: 220.82664489746094
y: 494.4586486816406
z: 0.25531482696533203
visibility: 0.9531878232955933
","x: 214.6982879638672
y: 486.1924743652344
z: -0.16961365938186646
visibility: 0.8478812575340271
","x: 219.8194580078125
y: 504.3222351074219
z: 0.2767046093940735
visibility: 0.6929473280906677
","x: 215.33766174316406
y: 495.00469970703125
z: -0.16104063391685486
visibility: 0.6555248498916626
","x: 222.37347412109375
y: 527.7652587890625
z: 0.14156761765480042
visibility: 0.9490213394165039
","x: 219.2708282470703
y: 520.5590209960938
z: -0.3385438323020935
visibility: 0.8789106607437134
","x: 180.00965881347656
y: 228.68045043945312
z: 0.0
","x: 182.65463256835938
y: 221.53558349609375
z: 0.00034245080314576626
","x: 187.3539581298828
y: 217.07608032226562
z: -0.0022870791144669056
","x: 191.9541778564453
y: 217.05221557617188
z: -0.005263390019536018
","x: 194.89161682128906
y: 217.9435577392578
z: -0.008050454780459404
","x: 185.99208068847656
y: 213.4505615234375
z: -0.007372360676527023
","x: 191.89511108398438
y: 214.17572021484375
z: -0.011486374773085117
","x: 195.37765502929688
y: 215.5752410888672
z: -0.013170539401471615
","x: 197.85748291015625
y: 217.04498291015625
z: -0.014084411785006523
","x: 185.2661895751953
y: 218.71954345703125
z: -0.010413344949483871
","x: 192.73486328125
y: 220.5382080078125
z: -0.01506964024156332
","x: 193.76919555664062
y: 222.11126708984375
z: -0.01489965058863163
","x: 193.43319702148438
y: 222.89537048339844
z: -0.014434543438255787
","x: 184.8272705078125
y: 224.8788604736328
z: -0.01310293935239315
","x: 191.92694091796875
y: 226.33348083496094
z: -0.01610877923667431
","x: 191.60183715820312
y: 227.07232666015625
z: -0.01318624522536993
","x: 190.12908935546875
y: 227.02651977539062
z: -0.011242413893342018
","x: 184.5035858154297
y: 231.1027374267578
z: -0.0158949363976717
","x: 190.27090454101562
y: 231.60507202148438
z: -0.017683057114481926
","x: 190.1605224609375
y: 231.64671325683594
z: -0.01542290672659874
","x: 188.82237243652344
y: 231.3152313232422
z: -0.013699677772819996
","x: 230.16098022460938
y: 212.32215881347656
z: 0.0
","x: 228.731689453125
y: 202.2516632080078
z: 0.0032215893734246492
","x: 230.15267944335938
y: 194.82281494140625
z: 0.002764846198260784
","x: 231.28990173339844
y: 189.71234130859375
z: 0.0010376120917499065
","x: 232.18984985351562
y: 185.64727783203125
z: -0.00015154658467508852
","x: 237.42800903320312
y: 193.0762939453125
z: 0.0006821348215453327
","x: 235.1254425048828
y: 184.73788452148438
z: -0.0016799666918814182
","x: 231.62176513671875
y: 185.64816284179688
z: -0.0018172120908275247
","x: 229.7576141357422
y: 188.14195251464844
z: -0.00151740456931293
","x: 237.85360717773438
y: 195.14874267578125
z: -0.0030819906387478113
","x: 234.62013244628906
y: 185.92333984375
z: -0.005240294151008129
","x: 231.10154724121094
y: 187.75010681152344
z: -0.004240324720740318
","x: 229.6503143310547
y: 190.99017333984375
z: -0.0032225653994828463
","x: 237.43450927734375
y: 197.63084411621094
z: -0.006909409072250128
","x: 233.99636840820312
y: 189.00648498535156
z: -0.008385011926293373
","x: 230.92298889160156
y: 191.2900390625
z: -0.006130952853709459
","x: 229.78671264648438
y: 194.53834533691406
z: -0.004497532732784748
","x: 236.20248413085938
y: 200.20028686523438
z: -0.010717333294451237
","x: 233.4050750732422
y: 193.33921813964844
z: -0.01097223348915577
","x: 231.01788330078125
y: 194.4381866455078
z: -0.009007942862808704
","x: 229.9610595703125
y: 196.98468017578125
z: -0.007510556373745203
"
2,"x: 214.10626220703125
y: 157.04888916015625
z: -0.28729021549224854
visibility: 0.9999879002571106
","x: 216.73883056640625
y: 147.62747192382812
z: -0.2671903967857361
visibility: 0.9999655485153198
","x: 218.3648681640625
y: 147.86370849609375
z: -0.26725244522094727
visibility: 0.9999632835388184
","x: 219.79159545898438
y: 148.258544921875
z: -0.2672773599624634
visibility: 0.9999592304229736
","x: 211.94351196289062
y: 146.62167358398438
z: -0.2726195454597473
visibility: 0.9999507665634155
","x: 210.054931640625
y: 146.14791870117188
z: -0.27266913652420044
visibility: 0.9999365210533142
","x: 208.3992462158203
y: 145.68276977539062
z: -0.27274900674819946
visibility: 0.9999349117279053
","x: 221.23049926757812
y: 152.61489868164062
z: -0.13641420006752014
visibility: 0.9998915791511536
","x: 204.4866180419922
y: 148.7974395751953
z: -0.16333308815956116
visibility: 0.9999058842658997
","x: 215.9663543701172
y: 166.17800903320312
z: -0.2355351448059082
visibility: 0.9999838471412659
","x: 210.524169921875
y: 164.33993530273438
z: -0.2441100776195526
visibility: 0.9999856948852539
","x: 233.58447265625
y: 201.25250244140625
z: -0.0682835653424263
visibility: 0.9999675154685974
","x: 186.9822998046875
y: 192.82022094726562
z: -0.062236882746219635
visibility: 0.999940812587738
","x: 233.69949340820312
y: 269.1980285644531
z: -0.18663325905799866
visibility: 0.9833083152770996
","x: 180.17108154296875
y: 263.4539489746094
z: -0.13669706881046295
visibility: 0.82673180103302
","x: 230.90731811523438
y: 221.20465087890625
z: -0.45193877816200256
visibility: 0.9958591461181641
","x: 182.90350341796875
y: 239.0753173828125
z: -0.3738979697227478
visibility: 0.9672682285308838
","x: 231.95599365234375
y: 207.88902282714844
z: -0.49986281991004944
visibility: 0.9930152297019958
","x: 185.44419860839844
y: 234.43569946289062
z: -0.42123621702194214
visibility: 0.9596011638641357
","x: 231.90936279296875
y: 201.35894775390625
z: -0.49898093938827515
visibility: 0.9929714798927307
","x: 185.91635131835938
y: 225.9335479736328
z: -0.4231489300727844
visibility: 0.9631462693214417
","x: 231.10989379882812
y: 205.24232482910156
z: -0.4572627544403076
visibility: 0.987602174282074
","x: 185.71115112304688
y: 226.571044921875
z: -0.3784692585468292
visibility: 0.9556637406349182
","x: 224.63397216796875
y: 315.597900390625
z: 0.0009188627591356635
visibility: 0.9998038411140442
","x: 197.38339233398438
y: 314.011474609375
z: -0.0010143064428120852
visibility: 0.999866783618927
","x: 220.49415588378906
y: 409.84375
z: -0.025234421715140343
visibility: 0.967729389667511
","x: 204.8663330078125
y: 383.7654113769531
z: -0.3156202435493469
visibility: 0.9724728465080261
","x: 220.82664489746094
y: 494.4586486816406
z: 0.25531482696533203
visibility: 0.9531878232955933
","x: 214.6982879638672
y: 486.1924743652344
z: -0.16961365938186646
visibility: 0.8478812575340271
","x: 219.8194580078125
y: 504.3222351074219
z: 0.2767046093940735
visibility: 0.6929473280906677
","x: 215.33766174316406
y: 495.00469970703125
z: -0.16104063391685486
visibility: 0.6555248498916626
","x: 222.37347412109375
y: 527.7652587890625
z: 0.14156761765480042
visibility: 0.9490213394165039
","x: 219.2708282470703
y: 520.5590209960938
z: -0.3385438323020935
visibility: 0.8789106607437134
","x: 180.00965881347656
y: 228.68045043945312
z: 0.0
","x: 182.65463256835938
y: 221.53558349609375
z: 0.00034245080314576626
","x: 187.3539581298828
y: 217.07608032226562
z: -0.0022870791144669056
","x: 191.9541778564453
y: 217.05221557617188
z: -0.005263390019536018
","x: 194.89161682128906
y: 217.9435577392578
z: -0.008050454780459404
","x: 185.99208068847656
y: 213.4505615234375
z: -0.007372360676527023
","x: 191.89511108398438
y: 214.17572021484375
z: -0.011486374773085117
","x: 195.37765502929688
y: 215.5752410888672
z: -0.013170539401471615
","x: 197.85748291015625
y: 217.04498291015625
z: -0.014084411785006523
","x: 185.2661895751953
y: 218.71954345703125
z: -0.010413344949483871
","x: 192.73486328125
y: 220.5382080078125
z: -0.01506964024156332
","x: 193.76919555664062
y: 222.11126708984375
z: -0.01489965058863163
","x: 193.43319702148438
y: 222.89537048339844
z: -0.014434543438255787
","x: 184.8272705078125
y: 224.8788604736328
z: -0.01310293935239315
","x: 191.92694091796875
y: 226.33348083496094
z: -0.01610877923667431
","x: 191.60183715820312
y: 227.07232666015625
z: -0.01318624522536993
","x: 190.12908935546875
y: 227.02651977539062
z: -0.011242413893342018
","x: 184.5035858154297
y: 231.1027374267578
z: -0.0158949363976717
","x: 190.27090454101562
y: 231.60507202148438
z: -0.017683057114481926
","x: 190.1605224609375
y: 231.64671325683594
z: -0.01542290672659874
","x: 188.82237243652344
y: 231.3152313232422
z: -0.013699677772819996
","x: 230.16098022460938
y: 212.32215881347656
z: 0.0
","x: 228.731689453125
y: 202.2516632080078
z: 0.0032215893734246492
","x: 230.15267944335938
y: 194.82281494140625
z: 0.002764846198260784
","x: 231.28990173339844
y: 189.71234130859375
z: 0.0010376120917499065
","x: 232.18984985351562
y: 185.64727783203125
z: -0.00015154658467508852
","x: 237.42800903320312
y: 193.0762939453125
z: 0.0006821348215453327
","x: 235.1254425048828
y: 184.73788452148438
z: -0.0016799666918814182
","x: 231.62176513671875
y: 185.64816284179688
z: -0.0018172120908275247
","x: 229.7576141357422
y: 188.14195251464844
z: -0.00151740456931293
","x: 237.85360717773438
y: 195.14874267578125
z: -0.0030819906387478113
","x: 234.62013244628906
y: 185.92333984375
z: -0.005240294151008129
","x: 231.10154724121094
y: 187.75010681152344
z: -0.004240324720740318
","x: 229.6503143310547
y: 190.99017333984375
z: -0.0032225653994828463
","x: 237.43450927734375
y: 197.63084411621094
z: -0.006909409072250128
","x: 233.99636840820312
y: 189.00648498535156
z: -0.008385011926293373
","x: 230.92298889160156
y: 191.2900390625
z: -0.006130952853709459
","x: 229.78671264648438
y: 194.53834533691406
z: -0.004497532732784748
","x: 236.20248413085938
y: 200.20028686523438
z: -0.010717333294451237
","x: 233.4050750732422
y: 193.33921813964844
z: -0.01097223348915577
","x: 231.01788330078125
y: 194.4381866455078
z: -0.009007942862808704
","x: 229.9610595703125
y: 196.98468017578125
z: -0.007510556373745203
"
3,"x: 214.10626220703125
y: 157.04888916015625
z: -0.28729021549224854
visibility: 0.9999879002571106
","x: 216.73883056640625
y: 147.62747192382812
z: -0.2671903967857361
visibility: 0.9999655485153198
","x: 218.3648681640625
y: 147.86370849609375
z: -0.26725244522094727
visibility: 0.9999632835388184
","x: 219.79159545898438
y: 148.258544921875
z: -0.2672773599624634
visibility: 0.9999592304229736
","x: 211.94351196289062
y: 146.62167358398438
z: -0.2726195454597473
visibility: 0.9999507665634155
","x: 210.054931640625
y: 146.14791870117188
z: -0.27266913652420044
visibility: 0.9999365210533142
","x: 208.3992462158203
y: 145.68276977539062
z: -0.27274900674819946
visibility: 0.9999349117279053
","x: 221.23049926757812
y: 152.61489868164062
z: -0.13641420006752014
visibility: 0.9998915791511536
","x: 204.4866180419922
y: 148.7974395751953
z: -0.16333308815956116
visibility: 0.9999058842658997
","x: 215.9663543701172
y: 166.17800903320312
z: -0.2355351448059082
visibility: 0.9999838471412659
","x: 210.524169921875
y: 164.33993530273438
z: -0.2441100776195526
visibility: 0.9999856948852539
","x: 233.58447265625
y: 201.25250244140625
z: -0.0682835653424263
visibility: 0.9999675154685974
","x: 186.9822998046875
y: 192.82022094726562
z: -0.062236882746219635
visibility: 0.999940812587738
","x: 233.69949340820312
y: 269.1980285644531
z: -0.18663325905799866
visibility: 0.9833083152770996
","x: 180.17108154296875
y: 263.4539489746094
z: -0.13669706881046295
visibility: 0.82673180103302
","x: 230.90731811523438
y: 221.20465087890625
z: -0.45193877816200256
visibility: 0.9958591461181641
","x: 182.90350341796875
y: 239.0753173828125
z: -0.3738979697227478
visibility: 0.9672682285308838
","x: 231.95599365234375
y: 207.88902282714844
z: -0.49986281991004944
visibility: 0.9930152297019958
","x: 185.44419860839844
y: 234.43569946289062
z: -0.42123621702194214
visibility: 0.9596011638641357
","x: 231.90936279296875
y: 201.35894775390625
z: -0.49898093938827515
visibility: 0.9929714798927307
","x: 185.91635131835938
y: 225.9335479736328
z: -0.4231489300727844
visibility: 0.9631462693214417
","x: 231.10989379882812
y: 205.24232482910156
z: -0.4572627544403076
visibility: 0.987602174282074
","x: 185.71115112304688
y: 226.571044921875
z: -0.3784692585468292
visibility: 0.9556637406349182
","x: 224.63397216796875
y: 315.597900390625
z: 0.0009188627591356635
visibility: 0.9998038411140442
","x: 197.38339233398438
y: 314.011474609375
z: -0.0010143064428120852
visibility: 0.999866783618927
","x: 220.49415588378906
y: 409.84375
z: -0.025234421715140343
visibility: 0.967729389667511
","x: 204.8663330078125
y: 383.7654113769531
z: -0.3156202435493469
visibility: 0.9724728465080261
","x: 220.82664489746094
y: 494.4586486816406
z: 0.25531482696533203
visibility: 0.9531878232955933
","x: 214.6982879638672
y: 486.1924743652344
z: -0.16961365938186646
visibility: 0.8478812575340271
","x: 219.8194580078125
y: 504.3222351074219
z: 0.2767046093940735
visibility: 0.6929473280906677
","x: 215.33766174316406
y: 495.00469970703125
z: -0.16104063391685486
visibility: 0.6555248498916626
","x: 222.37347412109375
y: 527.7652587890625
z: 0.14156761765480042
visibility: 0.9490213394165039
","x: 219.2708282470703
y: 520.5590209960938
z: -0.3385438323020935
visibility: 0.8789106607437134
","x: 180.00965881347656
y: 228.68045043945312
z: 0.0
","x: 182.65463256835938
y: 221.53558349609375
z: 0.00034245080314576626
","x: 187.3539581298828
y: 217.07608032226562
z: -0.0022870791144669056
","x: 191.9541778564453
y: 217.05221557617188
z: -0.005263390019536018
","x: 194.89161682128906
y: 217.9435577392578
z: -0.008050454780459404
","x: 185.99208068847656
y: 213.4505615234375
z: -0.007372360676527023
","x: 191.89511108398438
y: 214.17572021484375
z: -0.011486374773085117
","x: 195.37765502929688
y: 215.5752410888672
z: -0.013170539401471615
","x: 197.85748291015625
y: 217.04498291015625
z: -0.014084411785006523
","x: 185.2661895751953
y: 218.71954345703125
z: -0.010413344949483871
","x: 192.73486328125
y: 220.5382080078125
z: -0.01506964024156332
","x: 193.76919555664062
y: 222.11126708984375
z: -0.01489965058863163
","x: 193.43319702148438
y: 222.89537048339844
z: -0.014434543438255787
","x: 184.8272705078125
y: 224.8788604736328
z: -0.01310293935239315
","x: 191.92694091796875
y: 226.33348083496094
z: -0.01610877923667431
","x: 191.60183715820312
y: 227.07232666015625
z: -0.01318624522536993
","x: 190.12908935546875
y: 227.02651977539062
z: -0.011242413893342018
","x: 184.5035858154297
y: 231.1027374267578
z: -0.0158949363976717
","x: 190.27090454101562
y: 231.60507202148438
z: -0.017683057114481926
","x: 190.1605224609375
y: 231.64671325683594
z: -0.01542290672659874
","x: 188.82237243652344
y: 231.3152313232422
z: -0.013699677772819996
","x: 230.16098022460938
y: 212.32215881347656
z: 0.0
","x: 228.731689453125
y: 202.2516632080078
z: 0.0032215893734246492
","x: 230.15267944335938
y: 194.82281494140625
z: 0.002764846198260784
","x: 231.28990173339844
y: 189.71234130859375
z: 0.0010376120917499065
","x: 232.18984985351562
y: 185.64727783203125
z: -0.00015154658467508852
","x: 237.42800903320312
y: 193.0762939453125
z: 0.0006821348215453327
","x: 235.1254425048828
y: 184.73788452148438
z: -0.0016799666918814182
","x: 231.62176513671875
y: 185.64816284179688
z: -0.0018172120908275247
","x: 229.7576141357422
y: 188.14195251464844
z: -0.00151740456931293
","x: 237.85360717773438
y: 195.14874267578125
z: -0.0030819906387478113
","x: 234.62013244628906
y: 185.92333984375
z: -0.005240294151008129
","x: 231.10154724121094
y: 187.75010681152344
z: -0.004240324720740318
","x: 229.6503143310547
y: 190.99017333984375
z: -0.0032225653994828463
","x: 237.43450927734375
y: 197.63084411621094
z: -0.006909409072250128
","x: 233.99636840820312
y: 189.00648498535156
z: -0.008385011926293373
","x: 230.92298889160156
y: 191.2900390625
z: -0.006130952853709459
","x: 229.78671264648438
y: 194.53834533691406
z: -0.004497532732784748
","x: 236.20248413085938
y: 200.20028686523438
z: -0.010717333294451237
","x: 233.4050750732422
y: 193.33921813964844
z: -0.01097223348915577
","x: 231.01788330078125
y: 194.4381866455078
z: -0.009007942862808704
","x: 229.9610595703125
y: 196.98468017578125
z: -0.007510556373745203
"
4,"x: 213.50613403320312
y: 157.86581420898438
z: -0.28015562891960144
visibility: 0.9999827742576599
","x: 216.25575256347656
y: 148.84133911132812
z: -0.2636110782623291
visibility: 0.9999563694000244
","x: 217.76925659179688
y: 149.03424072265625
z: -0.2637557089328766
visibility: 0.9999534487724304
","x: 219.11233520507812
y: 149.3687744140625
z: -0.2638344466686249
visibility: 0.9999479055404663
","x: 211.64939880371094
y: 147.81869506835938
z: -0.2609037160873413
visibility: 0.9999396204948425
","x: 209.71160888671875
y: 147.303466796875
z: -0.2609177231788635
visibility: 0.999924898147583
","x: 207.82559204101562
y: 146.84185791015625
z: -0.2609831690788269
visibility: 0.9999246597290039
","x: 221.08319091796875
y: 153.7095489501953
z: -0.11997443437576294
visibility: 0.9998679161071777
","x: 203.76754760742188
y: 150.53451538085938
z: -0.14635543525218964
visibility: 0.9998935461044312
","x: 215.6614990234375
y: 166.77117919921875
z: -0.227662593126297
visibility: 0.9999755024909973
","x: 209.9040069580078
y: 165.19671630859375
z: -0.23286792635917664
visibility: 0.999981701374054
","x: 231.6652374267578
y: 202.86654663085938
z: -0.02790714241564274
visibility: 0.9999549388885498
","x: 185.35723876953125
y: 196.84359741210938
z: -0.05546761304140091
visibility: 0.9999346733093262
","x: 233.21495056152344
y: 272.1824035644531
z: -0.12264696508646011
visibility: 0.9827622771263123
","x: 174.74111938476562
y: 264.6309509277344
z: -0.13599860668182373
visibility: 0.841990053653717
","x: 232.50732421875
y: 222.08734130859375
z: -0.38462764024734497
visibility: 0.9957380890846252
","x: 182.8985137939453
y: 244.19625854492188
z: -0.3713575005531311
visibility: 0.9694058895111084
","x: 234.29409790039062
y: 209.05596923828125
z: -0.43586644530296326
visibility: 0.9925861358642578
","x: 187.24356079101562
y: 237.52378845214844
z: -0.4164758324623108
visibility: 0.9611990451812744
","x: 234.12559509277344
y: 202.3104248046875
z: -0.43632975220680237
visibility: 0.992542028427124
","x: 187.08590698242188
y: 229.91122436523438
z: -0.42261362075805664
visibility: 0.9642819166183472
","x: 232.8077392578125
y: 206.4915313720703
z: -0.39088350534439087
visibility: 0.9869070649147034
","x: 186.64718627929688
y: 230.96829223632812
z: -0.37719807028770447
visibility: 0.9562274813652039
","x: 218.1200714111328
y: 319.6103210449219
z: 0.012828697450459003
visibility: 0.9994487166404724
","x: 192.5614471435547
y: 316.67938232421875
z: -0.012900600209832191
visibility: 0.9994969367980957
","x: 218.1121826171875
y: 413.96893310546875
z: -0.0026952577754855156
visibility: 0.964221179485321
","x: 196.7864990234375
y: 401.5977478027344
z: -0.13232086598873138
visibility: 0.969496488571167
","x: 219.33297729492188
y: 498.27105712890625
z: 0.14453400671482086
visibility: 0.9514726996421814
","x: 203.6291046142578
y: 510.16644287109375
z: 0.05925669148564339
visibility: 0.8551899194717407
","x: 218.25259399414062
y: 512.7275390625
z: 0.14916108548641205
visibility: 0.6907516717910767
","x: 204.08331298828125
y: 524.816162109375
z: 0.06596275418996811
visibility: 0.6581857204437256
","x: 221.36334228515625
y: 529.17919921875
z: 0.010837719775736332
visibility: 0.9478474855422974
","x: 210.1259307861328
y: 529.8893432617188
z: -0.08461229503154755
visibility: 0.8830435276031494
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
