,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,281.0065612792969,296.0853576660156,282.4831237792969,333.60174560546875,239.60487365722656,293.7601623535156,283.4189147949219,323.7538757324219,261.51171875
1,281.0065612792969,296.0853576660156,282.4831237792969,333.60174560546875,239.60487365722656,293.7601623535156,283.4189147949219,323.7538757324219,261.51171875
2,256.8169250488281,261.27935791015625,277.41265869140625,296.6707458496094,290.9040222167969,272.03228759765625,277.591552734375,265.18548583984375,304.1682434082031
3,260.1329650878906,245.3830108642578,274.82330322265625,211.66571044921875,280.7975158691406,253.73828125,271.4708557128906,232.737548828125,268.03802490234375
4,248.72958374023438,238.51699829101562,260.25653076171875,229.08023071289062,244.98716735839844,241.55848693847656,255.9103240966797,218.9384307861328,242.0080108642578
5,250.55752563476562,234.82472229003906,260.56121826171875,205.22621154785156,296.1377258300781,237.08688354492188,245.9567108154297,238.5277099609375,238.5439453125
6,242.04637145996094,251.34744262695312,226.67247009277344,254.47325134277344,205.89947509765625,246.2606964111328,230.43861389160156,248.60049438476562,235.91354370117188
7,229.2926788330078,239.131591796875,231.2621307373047,228.9219207763672,226.18911743164062,240.5654296875,231.5049591064453,240.0803985595703,236.9154052734375
8,220.8808135986328,230.95120239257812,229.46636962890625,244.56556701660156,212.7649383544922,231.30775451660156,231.6713104248047,238.80474853515625,241.10060119628906
9,217.9553985595703,231.27145385742188,224.90440368652344,215.96246337890625,217.85101318359375,232.59979248046875,222.58587646484375,244.4281463623047,229.22740173339844
10,218.75912475585938,228.35726928710938,223.1358642578125,221.061767578125,216.7310791015625,224.65475463867188,217.98489379882812,240.9188232421875,216.09336853027344
11,222.4499969482422,213.51229858398438,227.14675903320312,225.2349853515625,222.67018127441406,203.83934020996094,215.94668579101562,202.02796936035156,227.1036834716797
12,217.67425537109375,223.55258178710938,210.82411193847656,223.88180541992188,182.23448181152344,204.80389404296875,198.86013793945312,212.04205322265625,203.66763305664062
13,214.625732421875,224.87582397460938,202.84854125976562,222.25108337402344,176.92398071289062,209.42816162109375,198.9868927001953,206.4979705810547,203.37234497070312
14,212.98727416992188,225.80245971679688,199.666015625,213.0706329345703,193.72299194335938,216.2904052734375,201.46153259277344,216.18275451660156,201.46279907226562
15,213.93109130859375,227.39236450195312,202.0534210205078,212.95437622070312,194.97825622558594,219.984375,205.7738037109375,217.44882202148438,201.74575805664062
16,218.08056640625,230.80320739746094,206.11839294433594,219.3232421875,202.67001342773438,227.78924560546875,210.26295471191406,221.0486602783203,204.41358947753906
17,225.44285583496094,235.3956298828125,209.69642639160156,230.1922607421875,218.156005859375,231.319580078125,216.04290771484375,223.22735595703125,219.11685180664062
18,230.48983764648438,237.01611328125,211.0323944091797,262.20928955078125,196.3153533935547,231.58123779296875,219.7533721923828,224.8148651123047,221.55484008789062
19,230.3982696533203,230.43255615234375,220.98399353027344,248.4148712158203,218.87864685058594,228.1605224609375,222.4512176513672,224.92190551757812,225.23428344726562
20,230.05233764648438,236.5271453857422,215.732666015625,256.6022033691406,200.73300170898438,230.21588134765625,219.6632537841797,229.6312255859375,224.21026611328125
21,230.05233764648438,236.5271453857422,215.732666015625,256.6022033691406,200.73300170898438,230.21588134765625,219.6632537841797,229.6312255859375,224.21026611328125
22,228.20350646972656,238.47897338867188,215.15194702148438,248.8203125,202.89651489257812,230.10968017578125,217.46395874023438,232.5403594970703,224.2427215576172
23,223.29730224609375,239.51817321777344,215.4562225341797,265.408935546875,189.08091735839844,229.9658203125,220.040283203125,233.39065551757812,225.83355712890625
24,222.96791076660156,241.10906982421875,217.32554626464844,268.0854797363281,190.314208984375,236.40342712402344,223.41183471679688,238.19325256347656,225.4521942138672
25,229.45774841308594,229.31434631347656,237.62530517578125,238.09446716308594,225.1962432861328,234.1934051513672,237.27748107910156,235.03184509277344,229.5834503173828
26,231.60919189453125,243.1151123046875,235.8369598388672,244.96127319335938,217.55181884765625,240.90768432617188,230.28204345703125,235.8296356201172,229.23898315429688
27,233.30368041992188,244.53134155273438,230.28416442871094,225.47900390625,217.51451110839844,240.719970703125,228.07717895507812,236.76300048828125,227.7979736328125
28,233.73004150390625,242.15623474121094,226.2677001953125,208.0646514892578,222.7082977294922,238.6060791015625,227.07400512695312,236.52981567382812,229.16738891601562
29,223.76828002929688,239.914306640625,219.99468994140625,262.9813232421875,217.4610137939453,236.16436767578125,223.37684631347656,235.73721313476562,231.2916259765625
30,222.2588348388672,237.7091522216797,214.1809844970703,251.0,198.80575561523438,232.0745086669922,219.41221618652344,216.0876007080078,229.8004913330078
31,223.2646942138672,235.5865478515625,211.42904663085938,215.0182647705078,199.45729064941406,232.14588928222656,219.15997314453125,211.71292114257812,208.2202911376953
32,225.0702362060547,237.51846313476562,213.0303497314453,229.42446899414062,202.08676147460938,235.11192321777344,219.98597717285156,219.56240844726562,217.11990356445312
33,225.0702362060547,237.51846313476562,213.0303497314453,229.42446899414062,202.08676147460938,235.11192321777344,219.98597717285156,219.56240844726562,217.11990356445312
34,233.72927856445312,245.98097229003906,220.1068878173828,253.2288818359375,208.6652374267578,242.80072021484375,228.5740203857422,260.88677978515625,217.89083862304688
35,241.29690551757812,255.3581085205078,226.90528869628906,263.671142578125,215.00442504882812,251.6171875,235.34710693359375,273.35394287109375,230.78421020507812
36,251.0630645751953,265.7216796875,234.58445739746094,278.644775390625,228.391845703125,259.2776794433594,244.72059631347656,277.6822814941406,235.18231201171875
37,260.595458984375,271.916015625,243.4814910888672,284.7158203125,230.53347778320312,266.0285339355469,248.16641235351562,282.78790283203125,235.46389770507812
38,260.595458984375,271.916015625,243.4814910888672,284.7158203125,230.53347778320312,266.0285339355469,248.16641235351562,282.78790283203125,235.46389770507812
39,263.38543701171875,278.499755859375,246.68057250976562,302.3875732421875,225.7005157470703,268.07501220703125,249.14353942871094,286.37921142578125,234.97970581054688
40,278.4316711425781,286.950439453125,259.5606994628906,299.15252685546875,224.37660217285156,274.0926513671875,257.67315673828125,296.6892395019531,226.26185607910156
41,274.48443603515625,284.7220458984375,259.26751708984375,257.14898681640625,223.64268493652344,273.57171630859375,257.7817077636719,294.0604553222656,224.4361572265625
42,261.6328125,273.9117736816406,258.1860656738281,297.1677551269531,200.72413635253906,266.8995056152344,250.83677673339844,295.27337646484375,225.15713500976562
43,241.8160400390625,258.95135498046875,228.96060180664062,291.1684265136719,184.76243591308594,251.8291015625,235.1977996826172,288.38995361328125,224.74378967285156
