,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,230.36781311035156,245.79336547851562,222.26229858398438,242.6395263671875,180.42117309570312,231.0657501220703,222.07920837402344,226.99920654296875,223.79421997070312
1,230.36781311035156,245.79336547851562,222.26229858398438,242.6395263671875,180.42117309570312,231.0657501220703,222.07920837402344,226.99920654296875,223.79421997070312
2,216.94760131835938,236.55850219726562,217.3844451904297,259.7456359863281,172.72901916503906,227.2107391357422,221.35195922851562,222.6761932373047,222.397705078125
3,208.1481170654297,233.38900756835938,208.22666931152344,267.7818603515625,163.36866760253906,230.40577697753906,222.0575714111328,225.3292694091797,222.99119567871094
4,216.04519653320312,233.56788635253906,209.76022338867188,226.4970703125,169.88865661621094,231.19091796875,218.1020050048828,240.13902282714844,222.90541076660156
5,216.04519653320312,233.56788635253906,209.76022338867188,226.4970703125,169.88865661621094,231.19091796875,218.1020050048828,240.13902282714844,222.90541076660156
6,221.31541442871094,225.81776428222656,228.0555419921875,190.2560272216797,187.02886962890625,229.2698211669922,223.82723999023438,224.61270141601562,269.64471435546875
7,224.39772033691406,229.8485565185547,223.61740112304688,239.58888244628906,183.02157592773438,246.65350341796875,231.61785888671875,249.82286071777344,231.4324951171875
8,235.1473846435547,251.32369995117188,223.67074584960938,278.7427062988281,187.5079803466797,255.14170837402344,238.0029296875,253.51564025878906,232.8974609375
9,235.1473846435547,251.32369995117188,223.67074584960938,278.7427062988281,187.5079803466797,255.14170837402344,238.0029296875,253.51564025878906,232.8974609375
10,260.2204284667969,261.05810546875,233.1137237548828,261.56964111328125,207.1599578857422,257.9824523925781,243.05194091796875,253.809814453125,275.51983642578125
11,262.65374755859375,264.6978759765625,237.8870086669922,274.3465270996094,217.49801635742188,255.57135009765625,242.2952880859375,253.86209106445312,254.0751190185547
12,262.65374755859375,264.6978759765625,237.8870086669922,274.3465270996094,217.49801635742188,255.57135009765625,242.2952880859375,253.86209106445312,254.0751190185547
13,258.7659606933594,261.7942199707031,242.9702606201172,273.18218994140625,239.1320037841797,253.5666046142578,240.6977996826172,253.3444366455078,209.6027069091797
14,244.79229736328125,251.46315002441406,239.15277099609375,260.28717041015625,217.19500732421875,241.1552734375,228.7410430908203,252.99465942382812,198.89132690429688
15,226.1221160888672,241.0059051513672,216.23043823242188,262.6219787597656,192.67041015625,237.24961853027344,222.73379516601562,255.1992950439453,198.3555908203125
16,216.36387634277344,235.74266052246094,208.2848358154297,275.2197570800781,203.2020263671875,234.65769958496094,220.02345275878906,265.48712158203125,205.7611083984375
17,216.36387634277344,235.74266052246094,208.2848358154297,275.2197570800781,203.2020263671875,234.65769958496094,220.02345275878906,265.48712158203125,205.7611083984375
18,216.36387634277344,235.74266052246094,208.2848358154297,275.2197570800781,203.2020263671875,234.65769958496094,220.02345275878906,265.48712158203125,205.7611083984375
19,226.5216064453125,239.14584350585938,210.88076782226562,264.8049011230469,210.48934936523438,236.5610809326172,219.56509399414062,260.9095764160156,207.17547607421875
20,226.92617797851562,241.49819946289062,215.11196899414062,245.42054748535156,210.4332275390625,238.35797119140625,221.3087921142578,259.5993347167969,206.90748596191406
21,226.8105010986328,242.57249450683594,216.15872192382812,249.87124633789062,209.61387634277344,239.0457000732422,222.81202697753906,258.9654235839844,207.403564453125
