,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,175.92123413085938,206.28399658203125,210.28414916992188,235.09727478027344,315.5233154296875,336.751953125,345.0096130371094,500.1883239746094,514.8192138671875
1,175.92123413085938,206.28399658203125,210.28414916992188,235.09727478027344,315.5233154296875,336.751953125,345.0096130371094,500.1883239746094,514.8192138671875
2,180.99566650390625,208.29104614257812,209.083740234375,284.67584228515625,293.380126953125,336.96142578125,343.919189453125,497.3769836425781,513.484130859375
3,180.99566650390625,208.29104614257812,209.083740234375,284.67584228515625,293.380126953125,336.96142578125,343.919189453125,497.3769836425781,513.484130859375
4,180.99566650390625,208.29104614257812,209.083740234375,284.67584228515625,293.380126953125,336.96142578125,343.919189453125,497.3769836425781,513.484130859375
5,180.0716552734375,205.97744750976562,209.1725311279297,269.7238464355469,276.7452392578125,337.27069091796875,342.28375244140625,470.50531005859375,513.770751953125
6,180.0716552734375,205.97744750976562,209.1725311279297,269.7238464355469,276.7452392578125,337.27069091796875,342.28375244140625,470.50531005859375,513.770751953125
7,180.0716552734375,205.97744750976562,209.1725311279297,269.7238464355469,276.7452392578125,337.27069091796875,342.28375244140625,470.50531005859375,513.770751953125
8,179.59866333007812,204.5943603515625,214.3594512939453,263.38299560546875,283.9984436035156,336.5271301269531,339.7301025390625,478.1884460449219,513.5985107421875
9,187.23692321777344,215.60089111328125,234.91766357421875,267.88134765625,312.63165283203125,348.5765075683594,350.4121398925781,480.30950927734375,513.482421875
10,187.23692321777344,215.60089111328125,234.91766357421875,267.88134765625,312.63165283203125,348.5765075683594,350.4121398925781,480.30950927734375,513.482421875
11,198.1901397705078,222.26956176757812,247.21734619140625,279.9685363769531,358.1313781738281,356.6230773925781,360.8311767578125,482.0207214355469,513.4044799804688
12,198.1901397705078,222.26956176757812,247.21734619140625,279.9685363769531,358.1313781738281,356.6230773925781,360.8311767578125,482.0207214355469,513.4044799804688
