,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,225.56922912597656,235.35858154296875,262.1029968261719,343.32598876953125,379.0453796386719,389.4482116699219,388.0015869140625,525.4564819335938,515.4773559570312
1,261.7684631347656,280.7641296386719,287.5262145996094,408.88720703125,404.49285888671875,415.8466796875,413.31231689453125,525.9957275390625,515.017822265625
2,261.7684631347656,280.7641296386719,287.5262145996094,408.88720703125,404.49285888671875,415.8466796875,413.31231689453125,525.9957275390625,515.017822265625
3,253.08218383789062,272.3721923828125,277.75738525390625,396.5794677734375,376.4591064453125,395.7677001953125,392.876708984375,526.0656127929688,514.83251953125
4,232.083251953125,245.25733947753906,260.08331298828125,350.7330322265625,339.9096374511719,371.8197937011719,368.859130859375,524.3681640625,511.2784118652344
5,222.98492431640625,222.30615234375,234.5872344970703,342.19158935546875,327.97576904296875,355.84375,353.2815246582031,521.6640014648438,511.1254577636719
6,245.93182373046875,263.5351867675781,272.6667175292969,395.2149658203125,352.7679443359375,387.16729736328125,383.41650390625,526.8090209960938,514.83740234375
7,280.5843811035156,297.80316162109375,303.25640869140625,431.6461486816406,369.9744873046875,413.6379699707031,406.9382019042969,529.7901611328125,515.1836547851562
8,280.5843811035156,297.80316162109375,303.25640869140625,431.6461486816406,369.9744873046875,413.6379699707031,406.9382019042969,529.7901611328125,515.1836547851562
9,278.1490478515625,294.1247253417969,301.3415832519531,423.405029296875,365.6795959472656,416.9646911621094,412.1011962890625,529.477294921875,519.18359375
10,280.72930908203125,299.7036437988281,303.6916809082031,428.53375244140625,362.29864501953125,421.8327331542969,414.14208984375,529.84423828125,519.592529296875
11,284.5446472167969,303.3487243652344,307.5926818847656,406.64727783203125,371.7590026855469,424.13775634765625,415.1811218261719,529.505859375,518.927734375
12,284.5446472167969,303.3487243652344,307.5926818847656,406.64727783203125,371.7590026855469,424.13775634765625,415.1811218261719,529.505859375,518.927734375
13,295.71844482421875,307.552734375,314.18634033203125,420.97674560546875,374.14813232421875,422.7407531738281,415.41986083984375,529.4154663085938,521.1735229492188
14,287.1813659667969,294.16070556640625,315.08355712890625,402.9369812011719,365.9027404785156,416.97991943359375,411.78662109375,529.7907104492188,522.5018920898438
15,281.7541809082031,268.7387390136719,304.2347412109375,305.9042663574219,347.9249572753906,390.1425476074219,403.1666259765625,529.7122802734375,522.670166015625
16,281.7541809082031,268.7387390136719,304.2347412109375,305.9042663574219,347.9249572753906,390.1425476074219,403.1666259765625,529.7122802734375,522.670166015625
17,242.77691650390625,250.6168975830078,280.976806640625,233.22105407714844,323.0704345703125,369.08453369140625,386.3000793457031,530.650634765625,520.7867431640625
18,242.77691650390625,250.6168975830078,280.976806640625,233.22105407714844,323.0704345703125,369.08453369140625,386.3000793457031,530.650634765625,520.7867431640625
19,242.77691650390625,250.6168975830078,280.976806640625,233.22105407714844,323.0704345703125,369.08453369140625,386.3000793457031,530.650634765625,520.7867431640625
20,226.9738006591797,244.4615936279297,272.33282470703125,242.99908447265625,316.6604309082031,370.97967529296875,381.88641357421875,530.4920654296875,515.236328125
21,225.1419677734375,244.1439208984375,266.6635437011719,287.64990234375,325.844970703125,376.85748291015625,382.97900390625,530.4326171875,514.306396484375
22,197.53591918945312,229.76312255859375,228.39682006835938,355.39617919921875,328.79583740234375,354.0362854003906,355.6976623535156,529.5206298828125,515.8519287109375
23,170.85641479492188,207.19383239746094,209.50631713867188,322.441650390625,320.2618408203125,336.8406677246094,339.7401123046875,523.9338989257812,517.353271484375
24,170.85641479492188,207.19383239746094,209.50631713867188,322.441650390625,320.2618408203125,336.8406677246094,339.7401123046875,523.9338989257812,517.353271484375
25,170.85641479492188,207.19383239746094,209.50631713867188,322.441650390625,320.2618408203125,336.8406677246094,339.7401123046875,523.9338989257812,517.353271484375
26,160.67076110839844,201.61981201171875,200.70272827148438,199.962646484375,303.6919860839844,337.2933349609375,338.13800048828125,523.925537109375,520.6446533203125
27,153.72006225585938,196.9149932861328,201.49514770507812,143.57034301757812,301.06048583984375,337.028076171875,339.447998046875,523.5596923828125,520.576904296875
28,153.72006225585938,196.9149932861328,201.49514770507812,143.57034301757812,301.06048583984375,337.028076171875,339.447998046875,523.5596923828125,520.576904296875
29,148.72116088867188,192.05258178710938,196.12672424316406,126.47795867919922,300.9609069824219,333.6500549316406,334.140625,522.634765625,520.4482421875
30,148.72116088867188,192.05258178710938,196.12672424316406,126.47795867919922,300.9609069824219,333.6500549316406,334.140625,522.634765625,520.4482421875
31,153.80548095703125,197.42552185058594,198.02748107910156,177.04331970214844,307.03814697265625,335.3450927734375,336.73944091796875,522.332275390625,520.30810546875
32,168.47280883789062,202.22006225585938,205.44268798828125,263.82391357421875,251.13861083984375,338.33197021484375,341.5140380859375,522.1679077148438,520.2393188476562
33,173.85324096679688,205.53160095214844,206.5727081298828,333.56640625,191.77781677246094,339.0393371582031,342.98760986328125,521.9625244140625,520.1629028320312
34,175.9825897216797,205.97015380859375,202.35496520996094,325.9043884277344,150.20211791992188,337.84820556640625,342.537841796875,522.096923828125,520.1102294921875
35,175.9825897216797,205.97015380859375,202.35496520996094,325.9043884277344,150.20211791992188,337.84820556640625,342.537841796875,522.096923828125,520.1102294921875
36,176.19729614257812,206.47789001464844,206.73788452148438,297.57049560546875,189.46905517578125,339.9255676269531,344.0255126953125,521.916015625,520.0952758789062
37,174.65638732910156,202.83926391601562,214.54225158691406,270.879150390625,203.588134765625,340.57330322265625,344.2249755859375,521.0704956054688,520.0692138671875
38,165.19345092773438,196.30117797851562,216.13633728027344,235.68972778320312,317.69781494140625,334.16815185546875,343.2042236328125,493.315185546875,519.9951782226562
39,165.19345092773438,196.30117797851562,216.13633728027344,235.68972778320312,317.69781494140625,334.16815185546875,343.2042236328125,493.315185546875,519.9951782226562
40,154.53240966796875,195.14402770996094,215.01953125,244.39666748046875,342.748779296875,331.55572509765625,341.8057556152344,457.02923583984375,520.0040283203125
41,150.11367797851562,196.86807250976562,213.7875518798828,284.57464599609375,340.276611328125,333.3826904296875,341.2286071777344,438.1298828125,521.339599609375
