,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,179.00025939941406,227.440185546875,228.70913696289062,332.97540283203125,266.1969299316406,349.00677490234375,357.6434326171875,506.5973205566406,517.7636108398438
1,176.3716278076172,225.20254516601562,226.56492614746094,310.38201904296875,291.8777770996094,350.51025390625,356.51507568359375,507.0494384765625,516.3131103515625
2,175.608642578125,224.99624633789062,225.98382568359375,302.0877380371094,300.6094665527344,350.7100830078125,353.5234069824219,506.9964904785156,504.9705505371094
3,175.608642578125,224.99624633789062,225.98382568359375,302.0877380371094,300.6094665527344,350.7100830078125,353.5234069824219,506.9964904785156,504.9705505371094
4,174.18185424804688,221.38059997558594,231.20855712890625,294.0256652832031,293.51678466796875,351.9784851074219,354.1580810546875,505.2284240722656,505.03912353515625
5,174.18185424804688,221.38059997558594,231.20855712890625,294.0256652832031,293.51678466796875,351.9784851074219,354.1580810546875,505.2284240722656,505.03912353515625
6,177.4752960205078,221.86949157714844,229.72842407226562,312.2704162597656,282.9590148925781,348.6382751464844,354.740966796875,500.5401306152344,507.3759765625
7,177.4752960205078,221.86949157714844,229.72842407226562,312.2704162597656,282.9590148925781,348.6382751464844,354.740966796875,500.5401306152344,507.3759765625
8,184.09616088867188,230.45046997070312,232.905029296875,322.67095947265625,281.86566162109375,348.6031494140625,358.6734313964844,499.79071044921875,508.5267333984375
9,182.473876953125,227.1351776123047,232.64218139648438,269.4550476074219,291.9573059082031,347.12103271484375,355.5221862792969,500.35015869140625,508.2665710449219
10,182.473876953125,227.1351776123047,232.64218139648438,269.4550476074219,291.9573059082031,347.12103271484375,355.5221862792969,500.35015869140625,508.2665710449219
11,176.77944946289062,220.05738830566406,230.20294189453125,231.6763916015625,301.1600036621094,347.2186584472656,351.2638854980469,499.3350524902344,507.4515075683594
12,189.04217529296875,223.2388916015625,249.45098876953125,225.80789184570312,336.7753601074219,353.1483459472656,352.15869140625,499.6097412109375,506.828125
13,189.04217529296875,223.2388916015625,249.45098876953125,225.80789184570312,336.7753601074219,353.1483459472656,352.15869140625,499.6097412109375,506.828125
