,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,309.9841003417969,335.5009765625,338.4476013183594,357.2828674316406,365.41802978515625,429.27752685546875,428.8592224121094,531.72265625,535.7267456054688
1,309.9841003417969,335.5009765625,338.4476013183594,357.2828674316406,365.41802978515625,429.27752685546875,428.8592224121094,531.72265625,535.7267456054688
2,309.03173828125,334.0623779296875,336.17559814453125,346.10406494140625,362.7593994140625,427.4947509765625,424.7806091308594,538.7767944335938,534.8232421875
3,306.1404724121094,332.02447509765625,336.17694091796875,365.479248046875,399.7323303222656,420.63104248046875,420.67034912109375,538.04638671875,537.5604248046875
4,308.2120056152344,333.2754211425781,334.2762451171875,394.234619140625,381.7446594238281,417.3130798339844,419.1750793457031,536.2084350585938,538.5885009765625
5,311.2914123535156,337.4742431640625,334.3263244628906,390.349853515625,375.3975830078125,417.934326171875,419.2768859863281,532.2289428710938,538.4450073242188
6,311.4256591796875,333.3327941894531,333.7345886230469,364.0645751953125,385.62811279296875,417.9983215332031,419.05657958984375,529.8164672851562,537.688232421875
7,308.95098876953125,333.6361389160156,334.0390319824219,277.78521728515625,395.1385192871094,416.82568359375,418.7467956542969,531.7304077148438,537.959716796875
8,303.38665771484375,325.29327392578125,329.1542053222656,318.04736328125,263.0498046875,414.7126770019531,414.1884765625,531.2752685546875,537.8953857421875
9,299.48492431640625,322.0763854980469,329.95831298828125,249.11553955078125,377.2076721191406,412.40521240234375,414.41552734375,530.446533203125,529.72607421875
10,301.4370422363281,323.85455322265625,330.34014892578125,240.60641479492188,390.4998474121094,411.8044738769531,414.35687255859375,528.319580078125,522.735107421875
11,321.6105651855469,336.5194091796875,342.445068359375,282.28448486328125,391.35638427734375,419.5550842285156,420.21734619140625,527.2269897460938,523.89990234375
12,320.9669494628906,343.6979675292969,345.752197265625,288.4497985839844,402.0087890625,419.82965087890625,419.6123046875,528.04150390625,524.3186645507812
13,320.1212158203125,341.583251953125,342.141845703125,294.46478271484375,393.530029296875,416.84088134765625,415.30035400390625,525.205322265625,524.1198120117188
14,317.25628662109375,340.51361083984375,337.0823669433594,334.2546081542969,392.02508544921875,413.8924865722656,413.8885498046875,523.5791015625,523.83203125
15,316.9604797363281,341.2124938964844,339.20751953125,348.86065673828125,388.4491271972656,419.3851013183594,418.2656555175781,514.6324462890625,524.013427734375
16,321.06829833984375,343.9524841308594,346.09429931640625,352.42822265625,388.39556884765625,419.8843078613281,418.8591003417969,516.2543334960938,521.791259765625
17,319.5913391113281,342.7463073730469,345.15283203125,353.6618347167969,367.43115234375,416.9195861816406,416.6871643066406,513.784423828125,498.6601257324219
18,319.1478271484375,342.56414794921875,344.82232666015625,347.5268859863281,341.26727294921875,414.5019226074219,414.262939453125,510.1896667480469,504.909912109375
19,319.8680419921875,346.935791015625,344.05987548828125,350.8671569824219,341.5862731933594,414.59637451171875,414.0068054199219,510.3686218261719,508.9462890625
20,319.4458923339844,346.1726379394531,343.6353759765625,350.5350341796875,343.592041015625,412.92437744140625,412.73822021484375,510.33868408203125,507.6104736328125
21,319.4458923339844,346.1726379394531,343.6353759765625,350.5350341796875,343.592041015625,412.92437744140625,412.73822021484375,510.33868408203125,507.6104736328125
22,319.436767578125,345.9313659667969,344.2867736816406,346.5341796875,340.1673583984375,412.349365234375,412.3977966308594,504.8083190917969,507.23492431640625
23,319.2355651855469,345.59918212890625,344.3640441894531,328.32958984375,329.6253662109375,412.6201171875,412.36700439453125,499.3881530761719,506.1305236816406
24,323.56854248046875,345.168701171875,349.0940856933594,315.55401611328125,323.3287048339844,414.8516845703125,416.07525634765625,498.32012939453125,506.8929748535156
25,325.8021545410156,347.704345703125,352.1760559082031,323.55230712890625,335.01995849609375,416.6426086425781,416.0605163574219,498.7807922363281,495.4007263183594
26,326.3692932128906,346.9213562011719,352.0941162109375,377.7267150878906,391.74462890625,410.0145263671875,411.2719421386719,498.07696533203125,497.69873046875
27,325.8896484375,345.3931884765625,351.0289306640625,357.18280029296875,400.06353759765625,407.7169494628906,406.0513916015625,497.42791748046875,467.1004943847656
28,318.9594421386719,342.2064208984375,346.8763732910156,351.99334716796875,388.25762939453125,405.6802673339844,404.498779296875,495.944091796875,484.614013671875
29,320.9573059082031,341.41595458984375,346.22869873046875,329.1602783203125,404.81121826171875,405.8857727050781,405.5410461425781,495.10003662109375,490.1365966796875
30,321.2488098144531,344.56842041015625,349.5878601074219,332.9307556152344,386.71673583984375,416.6415100097656,415.661376953125,512.813232421875,492.5369567871094
31,327.79534912109375,356.7059020996094,356.4576416015625,391.65472412109375,385.7925720214844,425.72064208984375,423.6166076660156,516.648681640625,509.26593017578125
32,326.6954345703125,352.51019287109375,354.04443359375,356.5309143066406,352.7978820800781,424.96661376953125,423.5507507324219,513.6085815429688,525.26220703125
33,326.6954345703125,352.51019287109375,354.04443359375,356.5309143066406,352.7978820800781,424.96661376953125,423.5507507324219,513.6085815429688,525.26220703125
34,294.68218994140625,327.2037048339844,331.2137145996094,279.4559326171875,284.3181457519531,414.6697998046875,415.35455322265625,520.9600219726562,525.510498046875
35,302.3192138671875,330.1219482421875,333.393798828125,299.2176208496094,313.3692626953125,414.1412353515625,415.35137939453125,524.4325561523438,527.6339111328125
36,335.11077880859375,367.7105407714844,367.9239196777344,412.7093505859375,412.4351501464844,436.9044189453125,437.83349609375,528.3328857421875,532.6929931640625
37,339.1904296875,372.64337158203125,372.1703796386719,393.6278991699219,395.13177490234375,444.46185302734375,444.873779296875,531.8460693359375,532.9724731445312
38,339.1904296875,372.64337158203125,372.1703796386719,393.6278991699219,395.13177490234375,444.46185302734375,444.873779296875,531.8460693359375,532.9724731445312
39,340.2616882324219,370.13543701171875,367.71795654296875,367.61895751953125,379.5237731933594,445.2862854003906,443.5171813964844,530.4003295898438,530.659423828125
40,335.6648254394531,369.1881103515625,356.417724609375,322.42657470703125,362.5439758300781,436.66888427734375,437.0970458984375,526.765380859375,529.5946655273438
41,332.9143981933594,362.5300598144531,356.1101989746094,376.9140625,371.72833251953125,437.6778564453125,435.2044372558594,529.5811157226562,526.1799926757812
