,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,223.12850952148438,242.0028533935547,192.99908447265625,272.8708801269531,144.23333740234375,238.86233520507812,209.37217712402344,249.15782165527344,203.80123901367188
1,228.47021484375,244.36990356445312,195.03538513183594,283.235595703125,149.8527069091797,239.1285400390625,209.76768493652344,247.804931640625,202.39117431640625
2,228.0201873779297,248.16433715820312,198.74522399902344,294.4864501953125,153.2554473876953,238.81329345703125,209.993408203125,248.1356658935547,204.56321716308594
3,228.0201873779297,248.16433715820312,198.74522399902344,294.4864501953125,153.2554473876953,238.81329345703125,209.993408203125,248.1356658935547,204.56321716308594
4,226.46141052246094,246.0345001220703,197.17062377929688,296.19976806640625,154.48655700683594,239.5848846435547,210.49591064453125,249.11557006835938,210.7708740234375
5,226.46141052246094,246.0345001220703,197.17062377929688,296.19976806640625,154.48655700683594,239.5848846435547,210.49591064453125,249.11557006835938,210.7708740234375
6,226.3475799560547,242.36309814453125,193.5457763671875,291.5018310546875,161.1986083984375,242.51461791992188,213.76153564453125,258.4298095703125,212.5504608154297
7,226.3475799560547,242.36309814453125,193.5457763671875,291.5018310546875,161.1986083984375,242.51461791992188,213.76153564453125,258.4298095703125,212.5504608154297
8,227.35107421875,242.98121643066406,193.7523651123047,289.6487731933594,164.22549438476562,247.07244873046875,219.0467529296875,266.7287292480469,212.33131408691406
9,229.74240112304688,250.70950317382812,199.62921142578125,307.6253967285156,162.6045684814453,249.0058135986328,220.6121368408203,267.2711181640625,212.0685577392578
10,229.74240112304688,250.70950317382812,199.62921142578125,307.6253967285156,162.6045684814453,249.0058135986328,220.6121368408203,267.2711181640625,212.0685577392578
11,229.62771606445312,255.1916046142578,203.3338623046875,317.26043701171875,164.0660400390625,248.25184631347656,219.74148559570312,266.68505859375,210.63194274902344
12,229.32803344726562,255.21717834472656,204.53793334960938,324.81829833984375,164.97311401367188,246.41561889648438,218.183349609375,266.518310546875,210.057861328125
13,229.32803344726562,255.21717834472656,204.53793334960938,324.81829833984375,164.97311401367188,246.41561889648438,218.183349609375,266.518310546875,210.057861328125
14,222.07797241210938,250.9259033203125,202.01187133789062,314.13555908203125,173.43145751953125,243.13787841796875,214.38800048828125,266.07501220703125,209.8565216064453
15,214.9315643310547,239.6331787109375,192.79371643066406,254.5279083251953,188.0919647216797,235.16500854492188,208.181640625,265.8381042480469,209.04446411132812
16,215.35450744628906,235.65304565429688,191.1251983642578,214.62840270996094,190.38665771484375,226.63623046875,201.77728271484375,233.32891845703125,208.83856201171875
17,216.07577514648438,234.50106811523438,190.64503479003906,208.3392333984375,186.4095001220703,220.880859375,196.1439971923828,190.51727294921875,206.86302185058594
18,216.07577514648438,234.50106811523438,190.64503479003906,208.3392333984375,186.4095001220703,220.880859375,196.1439971923828,190.51727294921875,206.86302185058594
19,216.07577514648438,234.50106811523438,190.64503479003906,208.3392333984375,186.4095001220703,220.880859375,196.1439971923828,190.51727294921875,206.86302185058594
20,208.94454956054688,230.22042846679688,185.60104370117188,210.36183166503906,161.54696655273438,221.0233612060547,197.12925720214844,224.27320861816406,207.9528045654297
21,203.00498962402344,225.399658203125,180.6611328125,223.68612670898438,154.3733367919922,222.50074768066406,198.5804901123047,273.8538818359375,210.09608459472656
22,203.00498962402344,225.399658203125,180.6611328125,223.68612670898438,154.3733367919922,222.50074768066406,198.5804901123047,273.8538818359375,210.09608459472656
23,194.48602294921875,222.4833984375,177.87315368652344,238.1549072265625,160.6338653564453,223.05967712402344,198.75302124023438,265.87353515625,213.3349609375
24,195.5226287841797,226.46804809570312,181.06900024414062,243.16824340820312,184.8338623046875,232.14825439453125,208.53712463378906,225.2190704345703,251.3526611328125
25,201.4705352783203,228.81854248046875,182.47149658203125,256.17333984375,198.4951629638672,235.39157104492188,213.64183044433594,231.54385375976562,231.89108276367188
26,212.6652374267578,229.97596740722656,188.74195861816406,259.8023376464844,200.26577758789062,237.14662170410156,218.90869140625,236.43580627441406,226.23880004882812
27,212.6652374267578,229.97596740722656,188.74195861816406,259.8023376464844,200.26577758789062,237.14662170410156,218.90869140625,236.43580627441406,226.23880004882812
28,222.14524841308594,229.16116333007812,201.44351196289062,261.197021484375,199.43687438964844,235.89022827148438,217.93545532226562,244.0579071044922,224.10850524902344
29,222.14524841308594,229.16116333007812,201.44351196289062,261.197021484375,199.43687438964844,235.89022827148438,217.93545532226562,244.0579071044922,224.10850524902344
30,222.14524841308594,229.16116333007812,201.44351196289062,261.197021484375,199.43687438964844,235.89022827148438,217.93545532226562,244.0579071044922,224.10850524902344
