,LEFT_EYE_OUTER_POS,LEFT_EYE_OUTER_DIST,RIGHT_EYE_OUTER_POS,RIGHT_EYE_OUTER_DIST,LEFT_SHOULDER_POS,LEFT_SHOULDER_DIST,RIGHT_SHOULDER_POS,RIGHT_SHOULDER_DIST,LEFT_ELBOW_POS,LEFT_ELBOW_DIST,RIGHT_ELBOW_POS,RIGHT_ELBOW_DIST,LEFT_WRIST_POS,LEFT_WRIST_DIST,RIGHT_WRIST_POS,RIGHT_WRIST_DIST,LEFT_HIP_POS,LEFT_HIP_DIST,RIGHT_HIP_POS,RIGHT_HIP_DIST,LEFT_KNEE_POS,LEFT_KNEE_DIST,RIGHT_KNEE_POS,RIGHT_KNEE_DIST,LEFT_ANKLE_POS,LEFT_ANKLE_DIST,RIGHT_ANKLE_POS,RIGHT_ANKLE_DIST
44,320.17645263671875,0.0,309.72515869140625,0.0,332.3635559082031,0.0,290.0586242675781,0.0,348.72216796875,0.0,304.9559326171875,0.0,357.4917297363281,0.0,340.8677673339844,0.0,324.4698486328125,0.0,297.4913635253906,0.0,318.9245910644531,0.0,299.67584228515625,0.0,324.0071716308594,0.0,315.5977478027344,0.0
45,320.2516174316406,0.075164794921875,310.07666015625,0.35150146484375,331.4286193847656,-0.9349365234375,289.12213134765625,-0.936492919921875,344.38934326171875,-4.33282470703125,296.9452819824219,-8.010650634765625,346.6915283203125,-10.800201416015625,317.02740478515625,-23.840362548828125,322.6621398925781,-1.807708740234375,295.8101806640625,-1.681182861328125,324.302734375,5.378143310546875,298.9676818847656,-0.708160400390625,317.1568908691406,-6.85028076171875,315.6181640625,0.020416259765625
46,319.0959167480469,-1.15570068359375,308.51507568359375,-1.56158447265625,331.0960388183594,-0.33258056640625,286.3143615722656,-2.807769775390625,341.99456787109375,-2.394775390625,260.885009765625,-36.060272216796875,352.0089416503906,5.317413330078125,284.3476257324219,-32.679779052734375,321.4828796386719,-1.17926025390625,296.01605224609375,0.20587158203125,319.47979736328125,-4.82293701171875,298.6685485839844,-0.29913330078125,306.1352233886719,-11.02166748046875,314.841064453125,-0.777099609375
47,319.0959167480469,0.0,308.51507568359375,0.0,331.0960388183594,0.0,286.3143615722656,0.0,341.99456787109375,0.0,260.885009765625,0.0,352.0089416503906,0.0,284.3476257324219,0.0,321.4828796386719,0.0,296.01605224609375,0.0,319.47979736328125,0.0,298.6685485839844,0.0,306.1352233886719,0.0,314.841064453125,0.0
48,317.769287109375,-1.326629638671875,305.6518249511719,-2.863250732421875,327.3848571777344,-3.711181640625,284.08209228515625,-2.232269287109375,338.6792297363281,-3.315338134765625,270.55877685546875,9.67376708984375,345.0181579589844,-6.99078369140625,296.7184143066406,12.37078857421875,318.9837341308594,-2.4991455078125,293.81536865234375,-2.20068359375,315.2921142578125,-4.18768310546875,297.2059326171875,-1.462615966796875,303.72259521484375,-2.412628173828125,308.8604736328125,-5.9805908203125
49,317.769287109375,0.0,305.6518249511719,0.0,327.3848571777344,0.0,284.08209228515625,0.0,338.6792297363281,0.0,270.55877685546875,0.0,345.0181579589844,0.0,296.7184143066406,0.0,318.9837341308594,0.0,293.81536865234375,0.0,315.2921142578125,0.0,297.2059326171875,0.0,303.72259521484375,0.0,308.8604736328125,0.0
50,314.8859558105469,-2.883331298828125,301.8243408203125,-3.827484130859375,324.6909484863281,-2.69390869140625,284.08197021484375,-0.0001220703125,320.0871887207031,-18.592041015625,283.5482177734375,12.98944091796875,308.0910949707031,-36.92706298828125,310.8880615234375,14.169647216796875,313.280029296875,-5.703704833984375,287.77935791015625,-6.0360107421875,310.4616394042969,-4.830474853515625,282.818603515625,-14.3873291015625,298.966552734375,-4.75604248046875,288.6560974121094,-20.204376220703125
51,314.8859558105469,0.0,301.8243408203125,0.0,324.6909484863281,0.0,284.08197021484375,0.0,320.0871887207031,0.0,283.5482177734375,0.0,308.0910949707031,0.0,310.8880615234375,0.0,313.280029296875,0.0,287.77935791015625,0.0,310.4616394042969,0.0,282.818603515625,0.0,298.966552734375,0.0,288.6560974121094,0.0
52,314.8009033203125,-0.085052490234375,302.4533386230469,0.628997802734375,323.57928466796875,-1.111663818359375,282.6761169433594,-1.405853271484375,311.4015808105469,-8.68560791015625,272.12811279296875,-11.42010498046875,288.9044494628906,-19.1866455078125,302.2678527832031,-8.620208740234375,307.0138244628906,-6.266204833984375,281.17156982421875,-6.6077880859375,307.0452880859375,-3.416351318359375,264.17108154296875,-18.64752197265625,299.84576416015625,0.87921142578125,237.885498046875,-50.770599365234375
53,314.7958679199219,-0.005035400390625,303.738525390625,1.285186767578125,321.3701477050781,-2.209136962890625,281.9915771484375,-0.684539794921875,306.0802001953125,-5.321380615234375,268.4095764160156,-3.718536376953125,285.3370056152344,-3.56744384765625,294.24664306640625,-8.021209716796875,303.6216735839844,-3.39215087890625,278.3059387207031,-2.865631103515625,302.1745300292969,-4.870758056640625,260.0357360839844,-4.135345458984375,297.2395935058594,-2.606170654296875,235.8404541015625,-2.0450439453125
54,315.30755615234375,0.511688232421875,304.93756103515625,1.19903564453125,322.0309143066406,0.6607666015625,282.890869140625,0.8992919921875,310.83538818359375,4.75518798828125,264.73394775390625,-3.675628662109375,291.8584289550781,6.52142333984375,291.1697692871094,-3.076873779296875,304.0840148925781,0.46234130859375,279.5183410644531,1.21240234375,299.68438720703125,-2.490142822265625,260.8673400878906,0.83160400390625,297.4132995605469,0.1737060546875,236.07582092285156,0.2353668212890625
55,325.1947326660156,9.887176513671875,314.6787109375,9.74114990234375,332.1336975097656,10.102783203125,291.3357238769531,8.444854736328125,347.8641662597656,37.028778076171875,267.7347106933594,3.000762939453125,323.74127197265625,31.882843017578125,291.3382263183594,0.16845703125,305.8197021484375,1.735687255859375,282.3973693847656,2.8790283203125,300.143798828125,0.45941162109375,268.96881103515625,8.101470947265625,295.47564697265625,-1.937652587890625,254.7311248779297,18.655303955078125
56,325.1947326660156,0.0,314.6787109375,0.0,332.1336975097656,0.0,291.3357238769531,0.0,347.8641662597656,0.0,267.7347106933594,0.0,323.74127197265625,0.0,291.3382263183594,0.0,305.8197021484375,0.0,282.3973693847656,0.0,300.143798828125,0.0,268.96881103515625,0.0,295.47564697265625,0.0,254.7311248779297,0.0
