,NOSE_POS,LEFT_SHOULDER_POS,RIGHT_SHOULDER_POS,LEFT_WRIST_POS,RIGHT_WRIST_POS,LEFT_HIP_POS,RIGHT_HIP_POS,LEFT_ANKLE_POS,RIGHT_ANKLE_POS
0,239.81967163085938,249.98265075683594,202.98377990722656,237.29458618164062,196.6849822998047,252.48167419433594,225.74139404296875,268.200927734375,219.56423950195312
1,239.81967163085938,249.98265075683594,202.98377990722656,237.29458618164062,196.6849822998047,252.48167419433594,225.74139404296875,268.200927734375,219.56423950195312
2,237.90646362304688,248.80079650878906,205.87791442871094,284.0881042480469,233.21690368652344,247.39906311035156,222.17205810546875,256.0351867675781,227.8128204345703
3,237.90646362304688,248.80079650878906,205.87791442871094,284.0881042480469,233.21690368652344,247.39906311035156,222.17205810546875,256.0351867675781,227.8128204345703
4,237.90646362304688,248.80079650878906,205.87791442871094,284.0881042480469,233.21690368652344,247.39906311035156,222.17205810546875,256.0351867675781,227.8128204345703
5,227.34397888183594,242.41741943359375,203.46096801757812,286.3292541503906,228.15696716308594,239.44773864746094,215.50552368164062,219.2357940673828,229.1283721923828
6,227.34397888183594,242.41741943359375,203.46096801757812,286.3292541503906,228.15696716308594,239.44773864746094,215.50552368164062,219.2357940673828,229.1283721923828
7,227.34397888183594,242.41741943359375,203.46096801757812,286.3292541503906,228.15696716308594,239.44773864746094,215.50552368164062,219.2357940673828,229.1283721923828
8,218.6388702392578,235.5270538330078,196.7919158935547,283.4952087402344,222.46961975097656,233.34864807128906,210.6865234375,188.2245330810547,227.61094665527344
9,208.623779296875,230.6015625,186.60595703125,278.0042419433594,219.55581665039062,227.04373168945312,205.3770751953125,181.23606872558594,216.48670959472656
10,208.623779296875,230.6015625,186.60595703125,278.0042419433594,219.55581665039062,227.04373168945312,205.3770751953125,181.23606872558594,216.48670959472656
11,205.41354370117188,226.55584716796875,184.2848663330078,272.93768310546875,205.3776397705078,228.53819274902344,208.06216430664062,185.14540100097656,207.38351440429688
12,205.41354370117188,226.55584716796875,184.2848663330078,272.93768310546875,205.3776397705078,228.53819274902344,208.06216430664062,185.14540100097656,207.38351440429688
13,205.41354370117188,226.55584716796875,184.2848663330078,272.93768310546875,205.3776397705078,228.53819274902344,208.06216430664062,185.14540100097656,207.38351440429688
14,213.96678161621094,230.75222778320312,185.66156005859375,272.5660095214844,186.1012725830078,232.24525451660156,209.81488037109375,206.07664489746094,207.98666381835938
